249750 1000
25 960 87
25 3 98
960 585 35
25 216 95
25 708 77
216 257 86
585 33 41
216 928 38
257 621 28
216 989 64
216 864 7
3 313 64
708 346 16
989 696 90
257 643 60
643 440 60
864 16 57
346 93 78
33 357 14
696 201 1
643 29 3
643 53 18
216 118 73
696 728 59
3 559 70
346 273 80
440 742 8
93 625 92
201 712 3
712 688 30
712 240 12
240 584 47
585 661 11
742 45 72
313 326 49
708 407 11
346 182 25
313 218 4
643 462 46
407 239 26
3 327 96
462 24 86
33 247 90
93 550 9
357 413 6
3 195 74
728 580 24
661 386 48
273 714 21
239 180 59
928 832 58
180 252 66
33 428 65
989 613 81
559 500 69
688 503 31
239 827 70
45 316 10
25 985 76
316 363 28
3 697 80
827 47 14
24 629 34
440 276 40
252 401 13
273 875 9
29 698 75
33 377 1
643 354 52
550 803 4
201 573 38
327 797 49
29 59 95
45 40 100
696 396 18
201 399 86
53 939 60
573 644 40
875 433 14
832 912 6
407 406 16
625 443 17
377 870 51
688 789 71
875 534 51
25 235 63
440 307 43
396 597 57
93 687 96
118 805 64
307 160 54
960 542 53
550 930 49
573 986 20
789 806 57
357 404 65
625 779 8
180 529 32
307 545 0
239 203 33
218 373 98
708 68 84
580 120 98
235 631 66
827 299 80
827 808 35
404 787 15
401 35 6
559 432 24
986 647 74
928 119 78
276 612 100
928 231 70
33 338 29
235 450 87
742 497 3
24 571 73
432 889 24
406 259 53
550 755 12
160 555 25
803 242 51
797 339 16
313 237 33
450 575 57
755 866 33
53 82 31
216 831 37
16 489 59
529 834 7
25 887 85
864 199 42
631 179 59
580 766 4
708 798 51
354 970 6
252 439 54
912 219 98
428 971 13
971 924 82
231 141 36
571 892 26
218 962 66
986 811 12
960 498 65
47 269 84
357 966 28
269 211 9
182 662 87
269 405 94
811 378 15
440 370 10
697 31 5
413 945 64
779 982 78
755 130 88
503 296 30
789 364 69
808 694 94
237 846 76
239 634 50
45 516 98
195 993 25
755 467 82
534 334 59
989 501 26
296 331 24
339 11 57
805 238 5
612 908 56
500 39 29
195 208 35
712 236 56
119 745 24
928 738 22
364 223 90
401 347 57
269 894 61
971 761 17
259 472 80
542 352 17
559 751 75
40 725 71
559 842 58
889 783 93
47 380 31
779 457 70
811 710 71
201 145 44
613 628 32
559 566 9
370 958 4
145 368 48
472 473 18
714 22 100
370 732 2
223 896 28
580 27 68
404 172 90
732 343 35
571 283 96
331 97 31
939 278 100
806 5 72
585 263 11
59 478 98
239 126 29
11 740 53
179 823 73
908 731 4
373 709 58
787 444 45
432 4 19
766 784 88
339 103 23
339 190 76
803 567 40
377 854 46
339 83 19
141 445 80
363 384 77
993 361 63
866 438 20
237 221 42
313 62 97
263 524 39
190 265 20
740 781 38
662 262 58
334 84 27
238 337 82
567 942 53
894 934 2
352 935 38
208 632 96
945 381 8
962 496 68
496 553 21
628 80 85
445 679 15
405 157 63
473 605 88
45 441 20
993 132 61
357 325 24
