124875 1000
901 172 67
901 537 92
172 717 100
537 401 40
172 773 81
537 335 17
537 461 91
401 909 32
537 827 100
172 472 70
901 756 61
472 85 70
472 417 67
172 614 49
461 347 65
461 403 100
773 486 51
756 575 91
773 170 76
486 996 95
172 543 90
335 492 33
543 881 89
417 372 9
575 569 85
717 517 20
614 593 48
543 19 46
347 196 21
827 632 4
717 814 70
196 542 53
372 287 98
403 882 20
542 674 51
19 362 16
814 462 51
543 179 39
170 425 55
19 454 3
717 607 53
542 719 65
462 122 73
403 73 1
19 213 76
172 864 43
717 276 72
773 703 100
172 70 97
276 389 87
196 872 2
517 288 50
773 844 89
335 51 88
593 311 0
403 611 73
542 7 26
335 529 61
425 207 60
717 886 53
632 303 21
335 218 50
311 907 27
213 59 7
882 894 16
674 704 55
575 852 100
170 641 40
303 880 56
881 748 30
748 582 8
814 788 76
704 41 60
170 54 39
347 341 37
788 197 63
674 829 14
632 917 68
213 539 89
472 532 46
19 410 61
122 684 73
529 96 9
486 815 21
529 77 22
19 954 74
872 71 66
218 680 12
207 667 41
276 214 52
632 747 17
362 265 50
607 396 63
335 774 1
311 123 29
569 965 66
907 723 91
788 338 87
213 480 84
611 471 8
85 426 48
71 209 79
852 823 9
472 819 8
529 790 62
207 531 87
197 414 55
73 332 41
492 616 74
852 816 35
362 268 89
41 602 27
901 83 99
542 737 51
41 800 12
303 161 35
680 127 50
611 356 5
852 74 79
773 705 12
894 561 47
311 330 89
179 769 30
917 257 12
417 986 90
543 891 85
539 727 19
96 571 17
901 116 43
774 523 17
790 58 20
85 914 21
19 809 74
83 458 41
641 588 18
704 360 73
543 682 47
287 606 88
362 139 25
517 430 47
769 118 90
543 617 36
372 10 42
10 230 45
74 443 4
823 670 86
641 854 82
703 176 55
543 81 7
458 87 33
480 892 83
816 525 55
773 165 25
737 420 17
532 940 13
58 511 8
901 229 89
58 936 38
607 932 16
891 505 4
425 27 10
505 423 72
356 721 72
907 985 68
606 633 47
985 0 6
362 792 21
985 963 69
996 752 91
492 34 25
815 694 80
414 767 94
737 429 99
717 359 58
611 107 62
932 377 98
341 574 85
571 713 93
703 636 21
936 30 70
123 134 77
287 304 50
774 193 85
917 294 85
756 61 79
462 736 82
70 622 90
332 466 9
617 781 46
294 976 19
774 919 4
461 498 7
736 643 57
674 281 96
881 450 75
257 778 72
819 733 97
909 14 93
257 146 76
985 637 10
907 445 6
773 702 58
819 995 37
196 662 2
662 745 22
940 63 36
229 903 70
531 354 36
59 285 5
963 328 88
165 692 96
330 465 17
14 136 36
425 293 20
809 418 32
304 438 82
461 210 40
209 283 60
30 564 71
756 470 45
196 597 43
622 838 27
71 442 63
774 802 33
531 953 64
486 180 76
719 198 93
285 238 57
919 957 65
396 103 61
87 879 46
139 554 73
287 120 82
588 964 9
7 254 70
957 659 36
819 820 23
73 870 24
752 219 72
662 987 8
622 140 18
733 3 47
429 763 23
161 301 81
118 141 90
985 962 17
809 62 50
136 358 48
569 664 50
492 893 21
179 428 65
498 635 56
283 887 8
881 203 82
816 824 8
254 53 12
27 412 63
401 388 87
428 221 31
588 858 98
537 956 95
120 840 47
311 419 16
107 913 36
919 26 90
116 520 17
123 923 59
77 890 38
820 306 97
486 313 64
265 49 11
209 631 39
574 488 93
571 533 43
824 17 32
207 452 26
985 925 28
85 99 10
14 68 79
81 716 20
923 174 33
976 373 39
816 812 64
917 509 18
632 513 94
965 948 96
218 20 89
909 677 95
907 137 43
774 143 69
83 381 15
107 392 3
116 789 10
123 836 48
569 973 6
962 45 38
684 8 38
606 329 62
819 55 34
892 355 27
611 666 59
70 115 91
824 759 88
73 38 58
238 578 12
120 784 22
85 897 22
800 406 11
136 604 90
392 132 94
694 920 79
789 75 84
136 175 47
564 797 36
359 775 90
919 280 20
41 404 34
8 848 83
882 119 73
827 66 91
