31187 500
471 353 71
353 124 26
353 191 80
471 316 26
124 475 36
191 240 33
240 176 13
353 165 9
176 277 67
165 11 74
11 25 29
176 79 17
79 493 60
25 420 52
240 136 34
420 495 83
353 62 50
475 150 74
62 450 3
420 116 27
493 196 46
116 379 8
150 377 72
277 184 38
116 18 82
150 20 66
379 80 99
25 135 9
184 334 5
334 340 97
11 489 29
340 113 9
184 266 61
20 264 89
471 267 97
79 481 40
267 324 5
316 109 68
379 259 28
80 350 23
267 366 9
493 77 7
264 359 74
20 200 43
489 94 67
420 407 77
259 42 77
176 156 47
156 45 14
353 462 37
135 44 53
94 123 18
42 49 40
277 107 27
62 442 77
379 378 31
442 463 100
45 106 70
80 180 93
20 51 74
123 308 62
51 215 75
334 371 48
377 162 30
266 282 1
471 214 77
450 351 76
371 336 97
259 114 67
196 192 25
267 22 58
156 253 72
420 229 74
475 228 61
334 395 50
336 105 78
77 92 66
266 1 9
489 448 42
493 375 37
351 221 15
324 81 47
359 280 70
25 288 57
253 473 10
109 129 21
45 66 46
350 319 100
114 13 18
336 65 23
25 195 75
116 245 19
18 31 40
200 283 95
184 110 32
107 329 57
316 146 75
450 362 83
280 166 20
150 142 79
240 275 53
45 52 8
275 141 15
221 251 22
191 46 12
229 293 15
275 134 57
13 454 37
136 59 15
42 7 7
81 252 46
371 246 69
240 491 20
106 328 77
142 40 85
340 177 56
49 302 95
245 354 63
116 197 72
377 19 0
49 143 17
475 477 1
176 120 58
46 317 35
92 345 24
77 298 19
195 276 23
345 61 73
19 75 54
62 289 89
143 226 90
180 32 53
275 300 97
114 400 22
463 117 81
61 492 96
52 171 11
407 87 85
334 355 20
20 249 86
407 356 95
328 449 36
107 24 7
32 325 97
94 68 5
146 3 61
114 35 84
319 372 62
75 483 73
471 170 2
266 373 82
454 155 2
264 14 3
22 127 70
141 445 74
328 313 23
177 198 43
316 478 96
62 33 82
359 406 68
106 403 35
13 157 93
162 278 50
267 104 4
249 187 45
68 15 84
462 436 26
33 232 61
11 416 42
109 237 78
252 309 49
245 115 1
7 4 61
116 457 67
52 314 12
317 250 96
146 88 53
373 327 98
327 424 84
327 303 19
46 468 100
110 331 66
192 97 32
406 401 93
197 74 96
191 435 57
266 281 1
264 294 19
371 71 77
240 38 25
481 386 37
177 169 87
162 425 20
329 258 86
198 227 24
293 93 65
171 57 16
197 257 68
79 160 61
150 389 90
354 306 95
45 433 42
74 181 68
282 224 63
226 85 75
3 202 84
334 404 50
293 290 99
375 304 4
81 199 36
221 261 74
302 103 2
200 347 55
314 27 62
227 218 38
120 95 46
106 210 12
224 467 54
351 419 43
113 394 17
259 360 52
45 233 94
87 427 23
117 410 70
394 188 45
197 299 5
14 399 25
360 236 66
7 443 0
141 90 4
416 137 8
32 426 39
386 439 90
166 5 79
394 271 14
314 100 13
18 213 6
49 391 62
18 111 38
