31187 500
276 63 95
276 45 84
276 155 41
63 177 53
177 476 89
476 75 14
155 14 48
45 421 71
476 256 51
63 199 62
256 237 30
199 154 63
256 351 51
421 106 0
421 175 40
106 322 17
199 118 34
199 468 12
118 147 36
237 91 17
421 204 58
237 173 0
175 95 57
106 383 67
476 0 13
383 415 83
415 180 86
237 452 29
468 19 99
180 310 71
322 433 55
383 430 9
430 347 49
63 213 17
95 152 55
95 435 33
213 481 4
63 223 59
118 135 61
106 172 22
351 31 70
180 212 69
212 380 47
63 176 87
276 165 23
199 100 96
0 122 78
223 200 57
14 424 47
347 88 49
213 17 86
351 153 5
223 234 78
147 378 3
155 187 66
452 25 36
380 325 48
75 247 93
152 170 64
468 140 38
176 117 65
140 426 57
378 159 13
154 368 22
200 402 52
63 472 48
159 119 69
402 161 63
421 231 86
154 76 28
421 349 97
119 77 52
118 182 34
426 395 27
476 486 69
351 337 96
45 392 1
426 431 56
152 216 21
472 444 44
180 329 8
472 381 22
76 188 1
431 370 60
135 115 84
159 434 19
188 382 98
231 203 58
468 245 56
95 68 28
256 41 84
88 489 18
433 218 2
76 396 70
88 9 1
161 72 3
347 103 13
187 215 21
155 258 51
203 33 36
155 399 12
182 178 5
472 439 66
63 21 14
325 150 55
204 292 4
176 207 84
370 166 63
91 62 56
402 222 45
95 85 87
45 400 22
147 60 38
153 323 20
476 208 41
213 432 62
421 479 64
486 32 9
378 273 21
322 279 55
32 86 90
434 171 14
435 268 27
176 270 95
430 376 54
395 369 61
435 409 21
216 94 1
178 10 50
223 197 3
476 269 59
269 26 9
177 30 90
150 92 56
182 371 75
337 97 61
489 181 73
231 342 11
371 59 49
421 488 24
85 478 58
432 373 89
222 107 95
395 8 73
153 39 81
409 201 29
444 303 42
279 374 43
310 497 87
434 321 16
176 219 63
216 243 31
269 22 100
212 194 78
88 136 56
203 93 56
165 397 98
201 195 31
155 49 21
303 16 2
103 356 45
433 189 32
383 190 32
88 257 47
452 412 50
468 336 80
118 48 64
323 261 64
329 495 74
486 332 79
488 490 82
369 353 12
26 162 64
321 70 21
100 328 19
197 315 83
30 289 28
415 405 45
430 271 17
322 296 42
497 235 89
303 398 46
478 290 100
9 367 31
208 149 20
77 110 49
188 492 36
119 53 16
373 384 26
397 438 44
290 280 58
72 83 89
426 78 16
426 285 11
0 236 16
83 427 76
149 387 69
178 393 92
342 375 25
495 340 46
161 5 22
216 338 92
332 297 15
432 264 15
392 143 92
5 372 58
207 209 36
279 46 23
231 301 47
149 272 25
427 6 21
118 305 24
154 20 73
85 167 25
497 130 69
39 410 34
315 132 50
245 394 89
273 449 93
41 164 60
424 480 23
380 121 3
122 158 8
173 146 67
72 116 24
154 259 72
173 324 1
376 79 62
122 404 75
182 145 39
26 13 60
373 112 73
207 294 15
33 308 35
370 174 30
222 493 98
383 440 11
324 463 97
122 71 83
323 244 8
440 44 47
187 24 79
175 232 17
188 125 23
375 109 85
480 27 5
373 184 89
60 192 18
268 298 2
53 411 81
269 460 51
382 57 17
412 467 9
322 98 72
164 311 92
13 284 33
165 40 3
92 274 75
117 390 80
285 339 32
212 202 6
411 350 21
94 469 89
393 81 90
492 82 8
384 470 85
203 227 19
452 408 46
5 12 6
269 485 2
122 283 58
283 391 7
178 111 6
280 246 34
14 333 25
351 18 80
93 61 22
10 331 70
95 29 27
45 291 15
478 102 11
392 487 45
6 348 22
397 425 14
328 458 48
130 229 55
340 448 30
173 251 66
188 464 80
296 241 98
348 131 21
391 496 7
79 52 72
181 114 13
289 186 100
203 169 15
29 365 88
52 214 28
296 345 98
274 309 60
17 475 93
174 334 57
97 156 54
448 90 99
116 422 9
109 198 3
8 35 62
231 120 57
372 250 90
48 403 93
125 233 18
469 295 40
472 242 12
251 494 11
458 457 87
229 1 87
244 446 36
118 50 63
243 428 18
24 205 48
50 220 9
92 419 63
430 277 83
460 364 73
435 127 64
14 352 47
422 228 28
494 436 29
435 160 14
90 252 72
220 307 45
31 455 78
203 344 88
338 267 47
195 55 34
490 65 3
331 420 32
189 466 48
469 74 45
373 225 91
95 335 56
381 179 47
270 66 19
68 388 85
26 299 74
116 87 83
228 7 45
420 360 12
334 454 67
479 359 76
428 139 33
308 144 21
181 304 99
489 320 23
384 263 50
93 104 9
86 80 90
77 230 79
273 43 81
496 260 12
257 239 23
390 316 37
98 451 74
374 28 31
342 73 30
175 473 3
251 253 86
78 275 57
109 56 7
145 462 77
494 465 21
375 385 67
