123502 500
376 346 61
346 402 36
402 322 34
376 326 12
326 180 61
326 497 75
326 100 36
376 116 27
402 184 78
184 196 19
322 347 95
376 182 28
326 46 54
347 26 34
376 34 50
347 301 47
347 227 68
346 339 50
116 130 44
301 90 27
182 211 78
116 341 9
196 129 83
402 350 82
100 18 61
184 415 15
100 51 53
227 222 69
196 95 51
129 362 21
26 391 20
341 79 97
376 147 94
341 91 32
51 475 31
415 307 10
100 367 34
100 303 25
182 39 38
341 72 96
350 42 26
130 146 94
182 88 69
322 2 6
90 56 40
391 298 6
402 380 86
79 311 90
130 416 58
346 123 28
402 436 47
303 336 94
341 316 20
51 192 4
316 76 37
227 153 95
339 383 52
307 240 74
367 387 10
307 179 11
339 496 56
91 300 16
367 354 39
350 177 28
301 360 78
51 45 22
391 255 98
311 195 97
45 64 40
347 431 69
255 273 7
64 83 30
39 258 40
116 452 31
180 422 53
322 348 11
436 323 30
100 58 50
326 137 58
387 308 41
402 312 70
26 30 38
301 218 15
100 186 29
58 382 71
496 456 90
195 21 99
179 261 12
72 408 99
273 204 48
300 29 60
380 69 48
227 15 46
184 220 74
346 493 60
311 421 31
91 400 20
39 151 46
350 31 33
30 395 53
186 434 29
179 234 90
21 398 19
367 297 17
322 333 52
46 24 50
56 491 7
297 344 41
58 248 69
421 171 72
56 351 35
297 266 18
130 487 83
351 420 48
95 136 51
408 25 54
177 283 100
420 264 32
273 188 83
31 0 91
333 154 68
192 432 70
307 460 25
255 239 17
341 252 31
180 458 10
420 384 81
491 282 88
18 206 17
0 131 40
137 70 41
69 317 22
347 321 89
153 138 32
266 214 62
303 166 79
218 483 8
123 189 8
341 65 56
70 372 21
487 16 74
196 152 100
303 392 39
415 345 45
436 126 28
362 233 14
431 134 9
0 176 34
261 52 14
21 428 38
458 78 14
70 122 70
136 80 30
26 125 22
345 443 40
21 286 60
415 5 49
402 271 12
493 185 5
125 407 37
301 10 40
258 371 17
146 71 48
322 379 29
326 55 100
95 474 55
91 370 53
15 113 0
24 267 74
113 418 43
55 109 62
2 396 45
271 324 93
136 269 76
496 93 92
188 389 94
316 132 11
398 357 74
339 44 61
44 89 45
146 235 6
186 142 51
436 461 95
95 74 65
407 302 1
65 477 31
387 85 67
235 249 11
195 215 35
371 54 5
396 435 2
85 119 35
89 329 26
211 141 19
300 50 26
475 225 69
379 133 97
147 53 78
122 293 58
362 466 23
83 140 56
387 325 4
235 429 86
133 62 47
54 28 0
460 183 78
354 332 2
64 295 39
29 175 45
113 315 13
180 107 36
391 447 65
415 228 56
122 67 37
400 49 74
0 342 86
184 445 91
175 306 70
67 111 54
227 236 20
344 245 8
64 203 23
392 489 80
493 170 100
350 419 37
15 313 10
301 394 27
18 334 91
52 386 79
418 120 71
225 98 91
317 272 91
188 448 12
326 480 13
313 465 54
152 102 74
123 296 98
316 87 20
55 219 43
185 473 87
317 101 68
239 86 13
395 409 3
214 11 56
367 212 38
391 20 93
98 353 24
491 127 25
100 108 42
323 247 34
283 242 81
245 440 97
54 8 35
133 199 81
333 405 53
125 178 25
28 274 48
269 144 65
183 6 56
460 375 80
53 277 84
177 485 55
242 7 11
70 426 34
177 92 69
394 314 25
316 424 42
347 455 11
67 278 4
52 194 30
227 226 94
50 471 94
87 110 52
25 223 42
321 281 48
329 202 89
426 173 36
266 442 32
394 99 71
100 14 24
339 148 31
173 469 44
119 470 7
39 327 23
301 377 60
303 481 91
203 32 62
345 446 32
313 365 79
32 355 12
372 172 9
426 1 31
297 241 3
461 319 12
111 27 0
307 181 27
177 331 53
460 410 84
469 265 18
30 162 11
489 168 23
148 251 72
46 262 64
14 288 87
215 82 19
181 427 13
91 397 73
415 43 67
56 287 52
74 77 76
346 425 89
419 290 46
319 356 65
327 63 35
153 231 60
179 476 63
487 499 17
204 40 12
426 488 95
421 73 73
206 486 81
470 198 49
166 467 57
51 430 57
76 340 44
347 48 70
391 155 90
432 494 78
45 57 61
269 343 64
493 105 40
220 143 45
355 256 54
58 299 45
351 13 3
308 463 18
392 337 32
194 330 83
471 160 13
360 464 39
85 406 58
463 263 52
90 478 58
354 374 65
282 451 73
392 279 42
179 169 32
113 498 93
354 17 88
46 284 60
380 216 40
426 250 68
488 310 42
264 163 29
296 320 100
408 358 25
233 190 100
10 150 64
382 292 68
185 106 93
487 373 21
178 208 89
380 404 96
74 217 93
429 289 94
214 213 8
30 96 84
496 35 14
154 104 12
406 318 10
274 390 38
99 238 9
56 209 47
111 12 10
337 33 56
241 210 39
123 254 15
194 309 56
309 433 76
426 305 9
283 453 63
357 280 58
333 128 54
120 112 86
15 268 10
316 205 60
150 61 99
77 230 49
79 59 64
171 165 12
249 484 29
370 368 84
309 41 38
126 361 63
13 68 42
209 437 93
228 158 42
211 115 7
343 253 10
448 60 73
189 161 66
286 164 55
178 378 11
219 412 86
404 257 2
58 444 75
214 270 13
107 97 76
113 47 57
356 472 89
323 482 37
56 135 44
255 417 21
88 94 51
340 246 72
71 468 13
342 207 51
102 438 68
467 381 12
178 291 10
434 352 89
154 197 99
422 459 22
230 139 45
404 294 68
48 403 19
1 414 14
336 364 47
162 221 63
471 490 26
53 363 31
181 157 39
414 401 67
437 411 4
347 492 51
447 224 43
361 191 60
348 338 48
367 260 69
306 19 77
331 457 63
493 81 11
256 328 26
196 22 78
197 413 32
346 156 46
260 462 66
35 388 94
68 36 2
428 4 52
189 232 70
217 359 15
208 393 36
339 399 28
445 304 22
41 349 0
94 439 87
270 193 13
357 479 13
59 37 87
222 149 68
182 103 93
487 276 56
283 114 58
307 259 23
242 159 75
293 23 45
339 423 84
170 3 58
256 124 80
111 38 83
52 285 96
379 243 44
191 121 90
221 145 100
317 366 19
433 385 73
421 449 21
207 66 66
255 167 94
220 201 45
262 84 38
91 9 4
399 187 16
65 75 55
119 275 20
193 450 28
347 454 67
176 441 56
371 200 25
72 244 42
427 495 49
295 229 74
379 335 90
224 117 20
354 174 75
231 118 96
64 369 77
21 237 54
147 385 30
110 352 22
211 495 5
62 194 98
95 153 34
405 476 53
112 365 31
8 422 52
46 64 61
117 454 8
324 381 13
345 442 19
152 384 53
108 248 22
197 378 31
83 192 26
292 486 30
116 255 80
114 317 99
123 469 71
219 480 100
65 480 100
117 416 82
