123502 500
87 86 55
87 271 38
86 41 38
271 50 87
86 399 76
86 109 78
399 80 85
41 304 23
80 356 37
80 175 69
109 424 57
304 4 77
399 48 41
109 229 37
80 288 99
48 257 82
271 51 54
87 132 40
80 380 11
41 411 0
80 406 32
87 240 3
406 366 82
406 277 77
366 7 77
4 171 71
356 180 11
4 497 38
48 45 37
171 494 89
497 362 83
132 195 35
171 425 56
380 218 35
48 246 22
87 496 90
41 167 82
87 89 4
51 343 20
45 478 32
246 43 19
109 54 26
240 241 98
218 212 33
494 381 21
304 206 2
381 170 0
229 294 40
195 386 94
51 397 0
241 194 82
380 322 3
406 404 100
424 197 72
241 151 35
288 0 58
86 339 28
80 22 69
50 39 39
399 473 82
399 434 77
206 454 32
194 124 71
478 417 51
417 102 26
39 270 84
86 96 7
167 46 13
434 327 75
257 244 85
322 341 4
294 278 55
322 361 39
218 153 88
496 353 71
197 255 8
175 243 70
151 451 8
497 421 59
434 231 68
175 476 49
171 216 57
39 148 10
46 66 27
294 160 59
255 19 66
399 477 18
496 31 13
386 3 13
22 355 24
86 9 33
231 432 89
0 247 34
66 334 44
473 413 32
124 486 61
197 458 80
51 318 33
404 466 9
218 331 68
353 35 27
406 394 44
473 40 79
497 287 16
148 131 26
102 376 53
473 346 97
425 65 12
231 405 61
175 161 45
240 158 33
131 258 30
87 286 29
4 370 32
432 162 29
35 325 53
3 379 36
343 159 30
270 184 96
89 72 48
89 430 71
425 340 21
43 108 73
184 49 87
246 290 42
158 99 91
197 441 96
229 152 61
270 128 66
496 222 51
294 155 6
132 333 96
278 62 56
294 483 74
417 223 63
278 273 30
430 173 66
399 465 16
51 363 98
229 431 5
72 100 15
277 220 81
170 60 71
194 189 99
160 301 59
3 313 92
288 437 77
437 33 49
257 25 27
96 29 2
4 393 60
72 213 100
46 429 57
102 217 12
394 310 62
362 95 17
432 101 77
437 264 76
173 335 30
417 309 18
213 280 70
162 364 96
429 203 58
171 375 100
223 321 83
161 196 36
161 382 53
356 53 99
494 123 57
158 81 66
271 475 22
394 351 10
405 34 73
89 344 95
406 224 41
212 67 66
180 419 22
322 250 34
50 409 100
72 367 91
322 27 43
343 403 100
258 347 82
380 487 53
419 69 84
184 234 73
153 282 76
54 139 23
277 436 34
382 400 96
189 371 2
170 36 77
170 372 100
486 200 1
346 121 95
382 179 24
343 42 56
309 296 69
220 118 85
473 98 96
277 186 68
0 268 92
478 145 13
347 172 20
325 374 1
173 14 69
304 480 1
313 470 55
62 414 7
451 350 81
43 177 2
40 117 40
31 360 90
36 324 57
250 202 95
434 420 78
405 237 60
268 464 62
9 146 81
218 261 93
66 182 74
414 47 59
333 488 23
162 312 6
346 383 78
386 387 89
341 248 52
432 26 63
361 37 50
148 122 97
247 219 20
202 485 61
487 378 41
35 460 24
184 291 17
243 274 30
382 328 68
36 242 63
172 249 57
151 256 94
189 377 91
167 205 30
121 24 5
184 211 31
290 164 28
206 279 59
460 235 98
241 84 8
177 2 4
223 468 71
60 12 36
362 239 19
49 456 3
80 143 80
9 156 75
155 18 46
31 410 32
343 147 24
146 17 8
51 74 34
25 445 34
355 444 49
255 230 50
9 357 91
421 345 7
294 232 38
363 221 97
286 8 46
217 94 20
155 144 66
465 262 24
2 93 20
353 119 70
74 266 96
128 137 47
179 6 70
376 384 78
445 388 97
286 168 55
239 215 92
382 20 18
478 163 99
246 336 39
290 491 50
476 308 57
266 254 93
232 238 59
491 1 4
146 492 25
235 208 20
483 90 29
335 484 64
40 479 77
421 28 51
434 307 13
475 423 9
436 298 96
367 44 5
341 284 91
264 302 49
17 385 8
42 154 23
378 449 19
414 447 68
372 166 18
132 56 20
12 462 77
309 113 25
291 275 23
205 77 11
139 481 11
274 391 6
184 373 99
255 134 77
134 135 77
436 428 6
118 245 35
247 349 64
271 58 98
335 418 95
37 440 64
18 188 98
423 326 80
9 305 85
163 198 5
341 187 84
132 474 3
274 15 75
270 303 86
394 73 49
270 289 29
284 199 19
218 227 63
391 433 10
312 138 0
206 21 87
6 323 73
25 439 33
421 32 44
397 314 100
393 300 4
205 450 38
386 165 89
383 259 83
177 11 39
147 463 55
41 5 51
99 482 88
357 320 46
199 315 53
26 226 97
162 125 2
488 23 16
206 157 77
4 348 20
323 64 31
155 228 11
462 83 88
2 201 6
198 142 95
33 461 63
31 358 95
187 55 49
219 63 64
339 352 11
414 427 50
51 448 3
175 426 99
154 390 83
87 92 25
138 114 67
308 141 45
302 263 86
197 59 48
152 493 18
448 106 16
380 61 58
33 107 69
399 299 11
364 395 89
93 181 25
20 311 85
27 111 8
377 415 68
106 495 28
53 251 28
222 214 71
47 471 17
347 319 21
43 453 11
95 149 40
371 316 21
242 435 68
92 204 63
341 209 100
23 68 50
118 78 39
201 236 68
255 407 27
394 422 34
321 443 56
497 260 79
218 88 36
470 174 21
214 293 10
236 369 11
223 169 99
54 193 61
1 150 55
211 110 52
465 252 3
255 82 81
90 354 69
474 207 92
261 253 81
470 269 43
488 408 89
80 13 77
35 265 50
165 332 38
261 178 33
154 276 78
241 365 28
387 446 84
347 127 80
81 52 28
228 10 1
179 136 90
383 438 17
143 499 96
95 457 61
288 389 37
421 329 15
448 129 17
47 183 17
252 442 63
354 105 7
354 185 9
390 402 18
139 392 36
462 472 32
193 190 2
217 210 44
203 330 39
181 490 1
255 283 9
198 342 14
316 317 80
56 191 6
95 176 84
194 140 66
288 120 86
320 75 56
123 133 97
312 225 14
87 112 6
181 285 79
59 359 72
188 91 44
289 70 89
269 30 27
484 396 98
307 130 23
403 126 54
205 79 82
474 412 78
436 71 18
203 97 14
165 452 63
183 467 96
391 103 70
453 272 8
161 104 81
355 292 86
210 498 59
490 297 32
130 337 73
166 368 17
449 398 81
296 16 96
303 267 35
252 338 48
144 306 57
343 459 20
436 85 79
310 57 67
144 233 36
213 76 54
42 469 45
148 455 92
79 401 56
340 115 100
76 295 26
417 192 84
396 281 73
303 38 5
198 116 21
88 416 26
486 489 15
71 407 45
272 446 88
127 298 54
98 315 73
141 149 73
252 290 55
23 112 58
223 270 90
22 206 46
246 285 43
199 207 85
35 78 68
181 313 93
254 376 23
80 440 42
167 400 65
31 381 82
1 346 44
88 192 18
278 387 31
192 303 99
52 394 27
26 422 11
235 359 61
210 330 14
19 118 56
262 472 97
345 401 81
342 363 72
315 336 60
237 459 13
93 306 74
216 411 60
33 453 51
254 479 22
396 498 94
254 264 59
157 178 86
147 199 88
161 375 64
89 345 78
353 458 21
323 476 79
15 490 7
74 395 0
39 116 10
341 475 12
111 277 32
227 308 43
213 396 33
23 39 67
137 325 59
279 393 64
375 424 68
105 345 81
187 449 68
18 86 2
431 474 72
320 410 52
89 341 78
21 47 3
65 151 69
84 195 90
106 473 44
185 254 82
67 380 28
16 366 68
147 303 3
166 364 14
2 194 20
255 274 54
85 158 44
115 248 77
149 443 65
168 313 85
259 430 54
59 424 72
313 315 99
161 215 14
48 281 91
9 440 15
84 217 13
16 29 91
52 90 14
203 349 74
167 295 80
292 325 12
12 144 65
16 172 47
112 169 25
45 100 12
296 305 77
40 102 50
121 293 42
389 446 3
201 243 49
31 38 33
260 305 34
366 371 56
369 437 73
105 480 60
209 310 22
197 328 79
111 474 54
99 233 9
229 274 83
378 482 1
467 492 39
235 240 35
280 496 62
219 390 62
178 187 85
339 486 76
25 374 10
45 173 79
147 276 28
77 281 10
258 482 55
80 309 12
67 117 40
74 478 70
278 474 2
65 324 59
423 487 15
324 468 51
94 138 23
381 392 0
341 398 7
284 377 55
199 392 75
223 314 28
412 448 26
259 370 21
45 251 4
106 238 68
118 180 7
16 229 53
218 416 82
208 466 72
97 254 98
193 316 13
53 111 50
86 90 60
78 243 91
98 237 72
34 175 45
211 323 2
420 437 85
296 387 34
222 275 50
4 190 53
317 478 25
149 290 37
170 365 46
170 199 43
19 190 8
22 431 69
257 330 5
290 433 5
21 280 28
42 328 69
239 462 18
325 384 52
254 496 75
61 213 13
25 307 34
14 406 23
136 303 43
194 458 16
45 118 6
3 292 47
58 333 36
108 329 90
372 469 73
162 405 64
58 491 32
56 213 39
389 437 59
223 322 20
262 372 84
461 473 17
59 239 88
4 424 0
40 82 19
230 494 93
110 270 17
183 282 27
1 213 31
164 231 80
124 226 99
69 243 0
284 468 75
195 267 15
78 479 64
93 98 4
209 259 99
100 496 82
51 485 86
219 243 71
151 238 75
57 461 2
278 365 48
81 242 55
179 267 96
321 366 2
182 386 23
181 499 49
134 223 98
81 136 50
366 388 34
228 378 73
273 413 34
