5587 150
120 37 73
37 94 88
120 61 4
37 112 85
120 132 61
132 40 92
94 148 16
120 69 64
40 60 41
120 68 36
69 39 54
68 70 16
120 5 16
120 76 37
132 62 99
61 91 63
37 20 57
94 34 58
61 125 46
132 100 98
60 72 4
94 139 69
37 48 67
48 113 76
39 111 77
20 104 32
100 109 70
120 73 53
40 146 76
61 78 44
120 97 23
109 85 30
132 121 58
34 95 68
148 110 99
125 18 3
132 64 9
68 142 49
111 27 84
95 47 46
76 63 51
60 0 19
97 6 34
85 130 11
63 149 61
20 29 81
61 12 67
64 89 69
120 102 11
20 21 14
27 13 75
102 55 98
55 103 11
121 1 22
40 117 13
13 101 55
21 138 22
64 83 64
21 147 0
62 127 99
138 30 36
111 115 36
120 42 73
139 140 83
55 17 44
142 32 5
111 7 29
72 2 44
55 41 31
89 15 67
0 137 37
91 124 86
115 98 48
32 36 94
34 54 97
40 43 28
109 46 35
55 99 71
110 67 49
83 52 77
39 119 91
55 88 0
62 122 20
85 16 50
97 59 42
68 116 23
5 9 5
52 136 99
70 3 67
116 90 31
130 74 31
132 66 1
48 57 50
90 24 87
90 33 70
12 96 80
6 26 44
98 49 6
15 25 30
102 135 33
119 128 30
49 35 62
36 50 44
25 105 57
112 58 8
32 131 22
42 87 32
124 8 50
87 92 90
74 23 39
5 31 12
131 129 34
55 126 80
85 107 16
43 77 95
31 144 39
43 118 6
132 84 61
68 19 56
85 114 37
88 108 67
16 10 30
48 141 35
98 93 3
121 44 94
85 65 31
69 82 45
39 11 17
78 145 40
27 71 55
120 79 88
110 22 38
72 14 99
54 81 65
23 38 87
34 134 18
98 53 9
148 51 52
122 45 77
92 28 3
71 86 52
140 106 78
35 75 28
31 56 37
72 123 81
142 143 30
55 133 65
142 80 79
59 4 62
11 113 14
77 147 55
12 69 23
25 96 42
53 74 36
10 108 100
69 136 69
7 67 68
77 94 12
9 140 47
32 66 88
9 68 46
2 41 3
20 89 100
4 11 38
116 146 56
17 107 43
45 63 3
43 83 22
6 127 54
8 58 58
47 78 65
18 50 9
64 125 14
82 111 48
35 65 97
4 131 26
50 145 34
30 60 4
11 49 66
18 102 32
14 149 23
73 116 3
88 143 38
54 94 63
103 125 26
55 132 59
9 62 48
32 53 65
61 146 6
86 102 6
105 144 58
64 127 54
3 29 14
137 145 57
69 130 99
43 134 75
29 74 13
63 80 47
63 110 64
13 30 53
112 137 66
131 137 14
27 98 93
56 58 86
55 116 99
19 84 24
99 147 46
46 101 18
60 73 44
38 92 78
17 32 28
101 130 73
8 13 96
109 127 37
33 106 8
15 30 79
41 106 67
24 63 60
6 63 12
3 107 86
31 81 39
80 82 7
44 142 32
51 135 84
5 49 87
2 3 64
0 84 1
25 132 68
28 48 97
72 129 60
63 88 88
72 134 25
86 115 66
11 130 58
15 34 55
18 34 1
31 134 30
19 80 19
15 113 37
25 98 41
97 109 54
114 140 19
74 139 10
65 73 67
83 139 10
7 55 6
66 88 87
128 144 60
27 85 79
95 148 84
20 146 40
11 62 38
96 135 74
24 84 100
34 106 59
54 76 67
6 100 73
1 64 0
82 99 5
16 36 33
118 139 51
131 136 23
9 134 1
36 65 43
32 49 14
16 68 65
29 112 91
63 67 77
55 108 86
76 80 10
97 146 15
47 137 63
6 50 83
26 42 44
77 122 8
68 103 39
25 76 40
11 131 83
5 96 85
0 40 82
71 77 1
113 127 82
128 141 52
121 124 33
61 79 37
26 43 61
62 67 7
61 68 99
19 58 74
1 99 15
3 132 36
79 145 41
95 126 34
37 115 95
105 109 71
103 135 46
27 118 12
2 97 5
41 104 72
87 98 22
31 69 32
27 55 93
5 86 56
26 104 68
3 67 0
36 90 16
44 128 79
72 138 77
11 22 55
87 136 54
133 145 80
37 46 98
24 76 46
24 107 13
30 77 11
94 134 48
84 122 56
91 136 15
61 84 27
11 55 59
48 122 46
2 10 41
41 50 86
73 76 8
45 78 64
35 94 78
89 99 54
77 143 70
82 115 21
4 98 9
4 84 66
75 140 16
11 41 14
20 38 27
12 87 96
8 122 4
89 92 49
58 82 96
65 140 81
82 140 81
7 117 93
56 135 55
5 34 39
74 100 80
6 51 47
62 88 46
62 144 4
16 88 53
59 64 53
47 115 69
82 136 65
105 118 82
24 127 39
21 23 25
46 50 78
16 126 3
22 58 47
83 120 22
100 127 13
1 50 70
57 71 33
61 64 10
36 60 62
65 87 71
41 53 1
13 81 100
54 83 47
125 133 8
79 126 87
42 47 71
6 101 73
74 145 52
71 95 9
20 83 2
45 125 72
106 112 60
19 45 5
20 34 48
111 132 18
48 73 75
65 139 49
40 54 29
14 141 42
53 128 31
5 52 29
46 124 14
81 82 95
64 70 25
52 132 57
63 99 80
4 82 76
107 141 68
121 139 88
66 126 70
33 130 78
108 143 25
44 123 11
29 31 64
79 87 79
39 94 1
90 112 55
84 107 89
68 139 31
67 77 81
24 149 51
56 140 80
13 66 20
43 110 35
37 133 22
65 74 68
80 106 51
117 121 14
13 124 91
74 136 40
33 126 31
51 126 36
14 96 7
55 140 73
22 121 57
43 120 78
58 118 51
78 84 75
38 117 84
82 147 82
13 149 48
91 147 59
79 147 79
5 40 17
64 98 87
21 94 32
49 87 81
85 102 52
48 130 95
24 116 10
31 119 55
96 97 46
91 108 60
135 137 43
86 125 75
124 126 13
102 121 78
49 56 90
13 20 51
34 113 83
83 142 88
3 114 85
108 147 15
17 147 81
36 52 58
28 73 54
68 113 33
89 146 3
41 66 52
29 38 62
81 121 82
29 72 76
28 62 33
16 31 10
19 47 90
47 81 89
47 64 19
106 124 100
96 134 77
40 76 31
22 49 38
80 112 37
4 25 76
81 133 11
126 147 2
77 97 12
12 59 21
40 147 42
44 108 74
36 112 7
111 122 100
48 140 79
126 127 69
85 134 86
103 141 58
122 127 61
0 118 68
62 142 3
6 64 76
118 123 38
60 97 76
74 102 8
19 142 36
22 48 21
17 24 27
23 71 81
107 144 21
38 84 42
60 147 15
88 127 16
53 140 99
92 111 48
51 81 19
23 80 56
23 82 22
4 110 75
90 97 28
130 147 59
75 93 35
8 15 43
54 93 11
45 145 0
81 86 87
54 55 62
6 99 22
2 128 78
48 88 73
109 145 43
87 137 78
33 142 47
102 139 40
46 75 97
31 90 88
12 65 22
2 141 11
11 67 84
7 113 12
49 148 58
8 16 86
23 127 84
59 141 23
16 129 26
27 86 76
109 113 14
3 147 53
5 44 77
42 97 69
6 93 76
55 78 6
127 141 16
122 134 97
58 91 40
89 149 2
39 51 42
101 109 64
37 134 63
37 144 71
80 91 2
40 91 86
38 71 63
30 73 10
23 88 60
69 101 41
22 60 73
