5587 150
31 14 24
31 17 14
14 26 94
31 52 7
26 92 16
52 91 12
14 56 67
92 7 18
14 38 61
92 37 30
52 63 38
52 133 18
56 21 0
52 20 21
7 64 15
38 146 69
31 79 50
37 84 74
52 32 15
56 128 95
128 87 38
17 34 41
31 109 74
34 74 45
146 36 63
92 43 70
31 97 88
52 138 100
37 28 94
36 61 68
20 114 13
38 6 68
87 24 50
128 85 43
7 149 97
6 59 3
138 4 92
85 77 92
4 16 87
36 49 39
28 98 80
64 131 0
131 89 47
87 99 61
85 22 74
133 132 93
79 117 20
36 144 47
146 30 19
99 125 92
26 82 91
114 11 2
52 145 71
49 54 81
17 129 0
21 142 2
74 69 1
52 5 15
6 12 59
43 78 15
138 135 52
79 73 12
73 39 29
28 106 53
22 123 36
39 112 32
6 45 81
135 105 69
31 118 73
145 68 45
129 27 9
106 127 91
135 120 43
99 41 72
24 110 39
68 72 64
129 51 20
109 50 63
59 88 56
149 2 89
97 55 1
106 148 5
106 134 60
37 95 4
64 19 75
114 147 86
128 137 99
36 101 42
64 104 56
38 33 89
5 47 25
74 35 46
28 121 90
31 13 83
104 140 23
106 86 92
11 67 92
36 10 23
67 139 88
61 96 85
89 58 17
98 80 44
20 60 49
104 141 74
114 119 29
137 126 13
5 0 49
112 108 60
7 116 12
31 42 56
39 70 79
72 29 13
67 46 44
72 8 79
43 83 76
24 113 44
61 66 22
112 23 62
113 94 88
64 1 40
64 102 90
8 40 2
7 100 24
70 143 8
98 90 30
2 71 69
30 3 13
13 130 0
105 122 80
8 107 5
122 81 33
51 115 13
137 76 18
39 9 37
9 65 98
141 75 44
30 136 99
146 93 83
29 44 89
50 62 44
129 57 42
69 103 78
72 15 27
60 25 22
38 111 15
43 18 2
34 124 73
29 48 20
45 53 12
0 54 48
10 112 83
4 119 56
70 125 19
58 83 41
90 133 51
72 142 46
68 133 43
2 76 41
57 123 76
75 127 50
28 138 80
42 146 46
32 130 100
44 84 80
88 146 2
106 114 20
121 143 84
11 129 0
85 121 32
24 131 86
93 147 65
124 142 76
16 59 0
55 68 4
119 124 88
85 146 93
16 146 52
26 135 43
28 111 15
1 109 71
109 121 44
25 68 73
90 123 31
27 139 97
69 109 66
5 50 72
74 105 79
51 147 56
54 115 21
24 81 57
55 119 29
115 121 11
72 85 42
115 141 90
23 51 82
125 138 97
115 148 26
91 141 43
47 79 61
138 146 25
20 100 18
42 79 63
73 96 16
26 40 95
58 68 55
34 104 85
34 102 85
11 74 72
39 101 54
18 146 14
108 114 97
67 141 54
78 129 57
96 106 55
14 131 49
9 107 71
87 109 86
113 138 79
11 45 9
51 83 53
36 98 58
48 131 94
121 142 36
30 79 6
67 131 33
51 80 81
54 98 45
62 63 100
96 113 56
21 32 48
35 41 4
80 121 36
7 133 80
39 130 60
51 118 75
57 120 61
9 17 24
96 109 22
0 136 81
23 77 29
81 89 61
80 87 70
11 122 95
82 142 91
56 95 64
96 132 2
6 37 13
98 121 70
26 116 9
6 148 32
119 145 71
9 135 47
18 138 4
22 35 52
76 128 68
21 138 62
1 46 62
70 80 48
11 144 61
9 35 79
64 97 26
1 138 90
7 75 51
21 126 10
19 105 33
15 21 93
7 126 85
73 83 13
28 48 37
94 129 79
57 112 75
43 79 85
32 74 3
1 140 79
17 125 52
79 149 52
129 133 42
38 45 88
15 129 14
61 145 42
4 118 26
98 143 85
93 132 9
58 131 62
2 139 17
71 93 27
23 36 7
95 116 0
36 112 62
44 115 6
15 139 30
0 85 13
103 146 43
30 121 61
17 113 27
7 83 71
42 106 71
76 104 13
95 101 86
103 111 51
27 45 49
9 22 1
30 36 39
65 124 55
120 143 20
17 119 51
77 78 90
68 132 8
34 44 54
110 116 24
50 119 10
27 61 59
91 113 86
117 149 74
69 104 54
57 91 100
69 113 31
74 77 63
76 120 30
26 136 28
14 59 13
81 84 84
90 93 73
66 102 5
40 144 66
56 83 30
45 123 38
31 115 90
39 60 32
73 100 38
54 120 6
2 10 61
26 128 63
10 22 4
29 68 94
0 30 30
45 90 63
69 125 30
56 100 97
16 57 4
5 31 88
50 112 73
44 81 4
81 92 93
28 95 51
112 138 88
90 102 41
16 51 39
11 58 96
90 96 81
28 63 63
51 109 71
4 149 15
15 65 37
86 93 68
28 69 43
103 140 77
6 87 91
1 25 88
61 110 61
102 137 25
33 83 82
1 62 15
79 112 74
20 118 75
29 32 22
50 117 43
29 54 50
65 115 89
71 126 80
47 131 84
84 147 54
43 57 54
129 130 68
42 67 76
58 100 43
51 148 65
8 51 26
78 130 78
34 133 32
50 100 70
3 145 94
21 105 70
59 65 2
88 100 49
18 66 9
30 39 6
45 142 46
33 138 35
70 122 42
10 11 65
90 108 3
37 60 60
6 81 87
38 66 94
90 112 51
71 124 76
80 99 0
23 34 98
108 115 91
79 82 84
22 59 99
10 74 25
37 123 35
125 136 9
21 45 28
5 38 85
9 95 44
22 103 50
118 125 73
70 146 51
28 46 11
4 96 5
3 142 100
81 105 67
84 104 98
77 110 74
68 101 76
22 44 99
28 76 81
102 141 37
18 129 1
113 123 59
45 134 57
5 65 98
117 125 50
73 109 14
55 130 77
53 101 35
72 130 54
0 3 56
64 69 34
17 36 71
58 109 92
23 104 41
103 105 99
82 122 22
54 96 7
115 139 50
40 59 49
108 126 60
25 80 0
38 79 12
26 32 96
85 147 27
9 148 88
7 29 20
14 87 83
84 102 88
98 128 64
41 147 27
20 89 90
47 125 20
47 106 23
125 131 99
66 97 72
1 100 67
83 146 52
27 114 54
31 126 62
64 134 62
12 43 53
70 103 90
46 62 42
19 54 76
99 120 18
25 103 14
123 146 39
18 94 92
102 111 11
37 91 48
109 135 82
95 126 75
61 93 68
63 74 59
100 106 91
42 78 31
23 58 96
1 122 94
117 118 0
82 97 10
5 13 15
67 137 4
90 125 84
5 80 53
16 70 60
22 27 31
100 111 67
20 146 49
66 85 75
51 56 60
84 128 32
29 46 7
36 67 66
6 93 33
102 130 95
27 86 13
123 128 26
64 66 53
87 98 98
107 141 43
58 98 11
60 97 63
65 105 23
26 131 82
23 144 54
30 68 76
76 139 84
63 77 31
