5587 150
147 44 18
44 96 21
96 102 55
102 29 19
29 121 82
29 92 24
102 145 97
92 93 34
29 32 30
44 34 5
147 69 0
121 55 21
96 64 27
92 81 39
96 116 96
93 118 48
96 48 84
93 115 72
32 75 100
147 85 46
44 30 44
44 140 42
64 15 26
48 18 43
147 16 36
92 110 21
69 62 82
34 99 89
96 108 91
110 114 21
16 14 12
55 141 86
32 36 8
30 113 72
14 12 5
15 37 16
102 132 83
64 91 9
34 82 62
140 38 52
102 149 59
69 5 46
14 70 46
5 144 15
62 6 69
108 103 59
75 57 71
62 131 32
37 61 18
145 105 5
64 35 4
69 31 56
69 143 40
18 17 32
132 26 1
18 27 4
149 13 31
131 7 99
96 59 63
113 100 11
61 73 31
147 136 72
15 80 72
91 106 62
149 78 23
103 119 37
106 63 12
62 3 74
3 47 33
92 79 5
44 10 28
100 8 59
17 133 36
118 51 55
99 58 75
92 40 68
80 120 82
102 60 29
147 130 87
55 123 6
100 89 72
81 127 69
26 94 56
121 19 84
58 148 99
55 2 27
34 71 49
64 72 20
63 138 14
131 95 57
32 41 76
37 24 100
18 21 41
145 22 59
85 109 90
138 111 17
30 146 75
89 68 74
80 84 36
130 142 28
148 90 61
51 135 85
36 87 33
38 124 68
120 49 21
36 20 37
22 107 16
62 139 21
57 66 47
110 52 9
144 129 23
85 25 16
84 122 57
63 83 2
132 126 0
103 128 28
37 46 58
89 125 15
142 98 47
44 53 39
79 86 86
87 45 52
132 9 53
36 67 19
24 56 50
109 74 74
20 134 44
73 39 43
59 23 65
141 88 4
111 11 27
149 4 56
111 101 13
61 112 79
112 54 62
96 137 89
113 76 40
90 42 28
54 1 12
94 0 79
88 33 100
80 97 10
141 28 78
79 77 50
59 50 57
22 43 95
72 104 63
111 65 33
83 117 33
61 119 65
11 143 24
5 66 45
5 91 11
132 140 73
26 77 36
22 69 74
29 80 49
41 95 99
47 51 8
46 115 39
49 78 38
67 72 89
2 21 21
6 71 93
67 122 94
61 146 8
93 147 73
92 98 73
20 60 90
10 20 99
5 21 30
5 85 35
19 143 77
27 137 88
31 135 95
10 81 53
57 132 13
40 143 41
42 130 84
39 80 9
9 68 26
137 145 25
42 116 74
7 127 66
59 79 77
14 71 35
85 96 16
7 19 84
16 144 7
54 141 7
20 46 56
103 121 13
41 148 29
0 30 80
37 144 45
59 115 87
24 71 5
46 88 38
25 61 95
8 61 49
28 65 4
24 124 31
3 86 10
25 82 55
113 146 54
47 128 7
28 94 48
30 119 0
33 44 23
31 104 100
85 89 83
23 34 9
32 79 78
15 68 12
86 104 71
58 147 7
62 116 78
104 140 80
20 63 98
7 8 89
11 42 63
99 146 65
2 22 58
53 112 49
2 123 41
89 130 76
66 104 56
16 148 42
43 145 85
30 73 18
28 144 58
65 93 90
65 109 0
9 33 92
51 117 78
42 62 32
128 142 21
5 46 75
56 128 26
7 102 98
83 125 75
88 105 69
5 48 57
50 126 93
29 145 73
52 75 8
13 96 84
66 116 92
31 78 41
15 117 2
0 15 15
36 38 80
76 116 52
79 82 18
31 109 20
17 75 35
23 65 47
26 89 88
93 96 59
9 77 32
71 136 9
16 35 24
71 90 43
83 99 61
88 140 85
61 97 51
1 145 61
46 112 30
7 108 92
27 84 53
63 142 71
32 95 33
12 88 87
100 139 83
