278066 750
81 271 35
271 409 65
409 691 88
409 742 95
271 197 50
271 618 91
618 324 50
691 408 43
197 592 35
592 272 58
197 58 58
592 145 8
408 320 5
691 59 19
409 415 25
197 700 76
59 346 20
618 648 59
648 326 27
415 37 51
691 407 44
59 687 78
197 655 51
326 99 66
326 243 10
271 664 83
655 663 69
742 666 10
407 485 31
687 160 61
664 511 82
742 583 75
700 722 29
664 432 50
742 273 0
271 7 34
485 435 19
664 535 9
742 283 42
145 446 8
687 221 65
243 649 19
273 577 80
346 252 9
320 710 97
283 489 51
592 420 6
666 505 16
742 70 49
655 264 64
243 279 46
279 427 73
252 524 57
489 142 13
664 133 13
664 260 55
59 231 99
260 293 27
420 397 20
272 237 97
742 51 36
409 737 6
283 497 35
691 416 34
99 298 52
511 27 9
231 261 27
252 494 89
298 41 70
346 358 8
279 151 88
485 332 71
649 120 20
494 282 40
497 8 52
133 464 65
648 11 40
133 223 28
435 352 34
142 250 60
435 178 34
81 356 69
489 5 74
51 184 37
11 232 40
145 525 98
464 520 40
446 402 16
691 38 45
120 149 29
432 140 27
250 13 52
133 303 55
520 585 81
358 244 23
592 340 20
13 567 64
649 588 42
178 4 14
464 131 30
583 514 70
160 681 65
525 259 42
710 717 100
58 458 76
250 495 55
264 551 18
346 661 40
59 308 65
495 410 40
655 718 17
279 423 79
11 375 37
407 591 56
458 605 35
11 732 54
524 678 21
4 88 67
464 620 88
605 552 11
38 431 92
585 461 26
99 507 7
446 65 73
99 692 18
732 540 36
583 426 35
464 656 56
324 563 43
340 667 94
583 430 76
410 158 90
692 727 39
649 84 48
649 425 58
250 77 60
591 362 63
324 103 84
710 235 86
656 168 98
13 376 37
427 629 44
514 312 63
407 521 20
397 654 80
332 284 19
563 310 0
592 267 19
27 487 55
666 139 7
681 498 61
376 191 36
717 440 13
282 56 53
235 510 69
221 249 40
620 394 10
358 306 27
432 365 94
332 130 29
158 526 81
507 676 51
303 136 50
692 230 69
552 434 82
446 377 13
151 723 76
151 623 84
667 424 42
511 708 73
494 153 88
8 595 30
99 300 67
308 454 32
654 665 39
521 575 75
575 205 17
153 75 66
320 745 10
655 625 17
273 134 94
655 695 49
250 516 83
284 156 74
300 633 1
717 547 35
279 345 86
691 419 21
139 385 48
120 307 88
140 688 41
667 650 91
142 335 15
681 401 10
440 89 73
625 39 78
56 608 19
678 212 46
567 418 3
688 703 95
145 96 35
249 351 53
332 433 5
4 405 8
402 21 57
526 393 49
259 18 31
335 291 66
324 578 69
535 705 34
705 315 1
498 270 90
51 576 4
408 64 6
625 285 53
260 311 25
547 144 39
489 215 96
678 216 6
663 603 25
197 107 29
409 519 80
663 460 5
70 192 55
551 499 34
103 187 62
96 109 92
723 128 47
184 289 7
494 15 2
655 186 34
585 317 50
540 683 39
153 693 90
498 474 33
332 466 96
440 554 16
320 713 84
351 86 16
432 179 46
552 274 52
88 122 1
520 24 42
723 714 93
663 203 7
577 125 14
103 368 47
186 447 82
365 706 99
446 245 88
494 25 34
139 40 87
485 349 71
732 611 16
160 643 72
151 82 39
516 400 69
158 278 26
122 747 23
554 83 68
678 660 24
243 562 65
655 336 59
125 639 45
243 607 77
284 200 61
