2793 150
148 111 36
111 50 66
148 39 98
148 57 26
50 92 62
111 129 25
39 52 95
52 6 71
111 136 62
92 46 57
57 61 35
111 43 51
52 144 90
39 105 53
57 8 48
105 53 22
111 130 45
53 15 12
130 126 81
8 86 91
105 112 81
136 64 2
129 17 100
43 32 25
43 140 72
92 47 50
57 16 58
92 75 94
126 36 44
15 98 16
126 103 38
8 147 8
112 83 17
16 99 81
105 38 46
16 9 0
43 139 65
38 135 52
9 71 69
53 108 1
130 85 87
47 80 13
144 76 64
105 106 87
86 44 1
43 70 55
36 18 65
64 25 99
18 24 8
46 127 32
130 0 16
24 142 65
64 65 74
65 143 0
148 59 19
75 51 5
61 78 88
16 132 91
142 87 3
78 42 34
87 131 99
9 21 72
38 29 70
83 4 16
6 62 96
85 117 61
64 3 38
44 54 54
99 82 56
43 30 28
85 77 30
131 7 26
77 56 22
139 20 43
3 79 61
18 27 41
64 125 58
46 11 51
46 110 41
11 121 71
142 107 86
30 1 66
46 19 92
110 49 78
78 12 17
51 102 63
105 101 24
61 74 6
24 41 62
126 14 52
0 35 76
46 48 35
9 149 99
71 84 88
144 10 24
4 68 17
142 133 91
92 123 79
117 90 76
16 116 81
117 109 38
149 97 92
43 113 68
29 45 59
12 33 70
148 2 18
62 94 73
10 95 24
51 73 55
148 28 87
126 146 79
75 100 48
14 13 98
27 137 36
102 118 29
147 23 69
25 89 83
1 34 68
90 37 24
21 119 44
64 63 75
113 93 26
123 115 36
50 128 75
4 26 86
108 120 22
23 88 34
64 31 15
63 58 70
62 60 5
59 55 37
31 114 97
41 96 8
41 124 4
46 122 60
12 145 60
136 104 65
71 134 73
48 72 21
111 22 48
13 81 73
105 67 76
114 69 84
85 40 98
7 91 81
32 138 33
50 5 74
100 66 28
89 141 59
19 111 59
84 144 71
26 73 25
8 112 19
42 96 2
13 117 43
29 74 68
109 122 85
57 86 45
13 53 27
15 128 83
24 122 13
26 50 49
80 103 30
45 134 91
12 42 83
42 111 14
52 110 2
51 78 79
16 103 38
93 114 45
2 48 52
42 51 92
62 66 83
53 83 0
112 144 65
8 91 63
14 122 58
68 109 41
18 100 39
124 136 42
27 88 18
26 52 79
61 107 1
118 133 53
15 67 21
25 37 88
93 121 84
61 117 94
21 67 18
58 107 15
47 77 22
88 139 53
16 42 48
37 94 30
75 120 8
91 128 97
13 100 11
0 129 65
65 112 62
33 110 81
62 102 77
34 35 25
59 108 43
25 96 100
14 130 14
21 109 88
64 128 95
51 92 15
44 132 34
33 87 9
102 144 3
119 147 61
43 125 16
7 134 37
9 126 16
55 75 35
83 138 75
43 82 5
60 114 57
34 107 19
28 139 70
12 72 36
42 44 92
89 103 69
32 65 77
53 68 57
21 25 96
17 70 21
124 138 65
68 123 58
97 107 99
48 117 80
131 147 43
16 143 78
17 139 97
28 97 58
133 134 80
18 20 23
76 81 52
40 139 19
76 99 25
60 87 46
3 83 42
101 117 48
58 136 24
82 92 73
20 144 54
58 132 68
13 122 2
101 127 41
48 80 28
48 141 27
113 145 59
72 138 40
17 79 74
78 80 61
59 138 81
17 133 14
56 147 64
70 138 92
101 122 28
59 97 29
73 89 1
26 98 17
68 139 88
24 136 27
5 63 82
60 106 60
70 143 37
100 144 31
45 59 14
18 148 23
102 105 65
94 97 41
102 115 44
94 124 31
5 97 98
34 127 94
80 102 43
31 53 6
26 36 8
54 144 100
13 71 90
24 88 14
126 127 21
91 141 1
12 57 82
65 101 100
72 82 7
52 69 11
16 86 70
12 41 71
38 115 85
82 105 89
55 128 57
35 52 35
65 126 100
15 126 42
109 114 15
1 147 84
17 31 76
71 103 71
131 133 30
20 111 39
1 110 11
53 104 65
24 135 17
48 51 41
30 87 59
86 105 65
70 149 0
12 134 90
13 141 63
53 136 9
2 127 57
51 103 90
119 129 2
55 112 97
85 127 49
72 76 13
59 86 45
26 86 4
19 50 79
9 52 100
20 33 50
60 126 20
85 133 4
14 18 84
99 149 38
73 122 83
88 149 1
110 149 90
92 139 92
66 75 55
46 107 88
50 139 23
30 108 94
35 147 43
110 124 98
79 86 94
0 105 48
140 142 58
102 128 6
8 80 81
41 84 71
19 130 27
4 95 74
59 72 49
28 90 11
79 93 5
23 62 17
0 72 45
53 148 94
37 117 58
43 44 54
12 29 47
60 112 19
125 140 20
9 91 7
7 104 29
44 69 24
121 122 65
26 75 92
74 79 31
81 106 9
11 26 51
21 66 5
7 10 43
1 32 60
2 80 88
99 131 82
11 138 31
17 146 98
16 63 78
72 89 96
15 20 97
4 84 46
72 105 50
4 53 6
23 92 85
143 146 7
31 142 45
86 147 48
22 75 2
54 141 26
14 85 57
14 20 19
53 88 60
62 107 14
34 85 26
23 26 25
97 136 55
100 137 61
57 84 60
3 6 32
104 117 14
57 77 42
61 135 74
5 103 81
20 29 58
10 13 70
66 69 48
26 143 64
20 88 16
37 50 93
13 30 59
19 116 11
25 71 15
88 112 47
21 112 4
36 146 12
2 19 65
66 68 12
13 47 24
38 47 37
32 126 63
44 146 21
2 16 78
24 76 36
96 122 24
91 136 30
60 69 11
77 118 83
20 45 46
82 135 88
16 50 98
99 147 12
3 144 79
101 140 52
130 142 87
32 112 53
40 72 69
42 129 23
81 83 77
58 111 17
7 71 14
42 123 4
33 148 1
30 94 15
57 127 93
20 127 95
76 113 94
47 87 63
23 59 67
81 117 21
51 95 89
53 79 13
127 142 4
100 135 88
12 107 98
91 111 59
28 105 6
33 126 56
94 98 69
110 122 36
83 103 17
0 80 6
49 93 90
13 39 47
134 142 68
17 131 30
62 93 55
65 128 9
39 89 62
23 130 68
62 108 12
69 94 24
7 47 16
30 79 87
82 123 82
98 115 6
26 32 41
72 95 2
25 63 69
45 86 71
114 139 14
20 92 76
57 92 17
79 131 53
34 57 83
5 26 29
133 149 3
68 145 19
30 82 27
2 122 55
62 125 97
48 131 26
43 51 43
118 137 61
16 29 62
25 66 37
31 118 44
34 146 93
74 87 79
35 48 36
57 140 10
9 45 80
75 113 0
29 58 86
106 126 71
7 42 0
29 146 32
47 135 48
59 125 77
75 129 34
99 139 94
4 67 92
29 64 72
91 146 15
79 89 80
34 122 53
20 123 93
47 106 14
87 128 42
25 70 16
33 101 21
88 91 16
16 46 35
58 77 64
2 39 34
49 139 71
0 142 91
105 142 0
3 97 18
19 28 45
91 99 80
71 110 54
8 74 46
5 90 90
34 105 66
54 128 77
5 13 64
41 68 26
14 63 60
9 42 51
28 132 100
0 70 95
31 92 71
22 58 79
12 17 78
128 133 92
22 109 75
74 84 85
18 125 13
45 55 21
99 148 37
142 144 1
6 144 82
8 11 92
13 28 73
108 109 51
41 87 23
3 31 45
31 78 78
37 96 47
57 73 99
101 132 89
90 110 40
97 138 97
55 62 21
5 64 10
4 119 95
87 139 76
14 36 10
10 15 18
65 142 65
47 142 54
115 121 9
59 132 34
70 75 47
98 138 69
19 89 85
63 125 66
17 132 29
30 58 72
34 37 39
50 57 96
28 57 82
82 138 89
5 87 12
90 146 26
7 139 17
56 64 54
27 106 15
63 106 46
14 41 26
26 83 14
24 120 14
104 149 68
80 112 91
4 127 9
108 115 51
20 101 17
7 49 43
30 129 52
4 108 6
89 98 31
132 139 92
50 54 83
25 139 47
21 89 28
63 130 42
41 128 44
39 128 27
35 39 1
24 55 97
84 142 51
73 77 92
97 142 45
26 99 65
80 144 14
131 145 67
58 123 55
26 70 14
1 97 28
11 124 5
27 149 36
45 69 76
88 101 80
66 131 92
99 125 91
47 115 73
126 145 7
60 127 76
27 124 33
21 61 40
88 118 85
82 90 20
