30813 250
21 176 53
176 151 26
151 92 42
92 221 76
176 139 82
151 215 80
139 75 18
215 102 68
92 93 28
21 189 61
93 154 58
93 108 38
215 111 95
111 210 90
75 83 12
108 231 33
221 226 8
108 77 65
154 158 74
92 20 98
231 61 24
139 184 57
221 186 80
75 65 31
176 232 83
231 36 28
210 201 5
186 190 8
184 156 28
65 59 100
92 155 36
184 140 46
156 161 97
184 78 12
93 235 86
158 69 63
235 183 94
65 91 54
83 225 80
77 213 20
78 229 48
140 99 60
61 145 50
221 233 40
77 171 53
93 88 4
145 50 3
102 6 43
75 123 64
213 57 8
235 211 88
221 62 55
176 227 66
184 47 56
92 164 45
225 109 62
164 31 22
225 8 100
161 49 70
226 175 42
50 246 89
21 52 20
164 12 96
57 177 87
156 98 29
49 3 5
221 74 55
225 162 91
47 159 74
190 220 28
220 127 47
61 197 30
235 112 38
164 72 8
235 207 39
210 178 84
92 249 83
190 148 19
36 100 41
98 157 41
162 219 53
61 166 25
157 192 27
221 35 37
99 34 0
231 42 67
21 60 6
88 167 23
158 13 28
112 28 86
213 247 55
183 4 10
154 11 67
12 141 55
158 5 91
192 200 43
155 214 24
225 23 0
112 170 35
78 118 75
59 10 56
13 37 48
91 242 47
192 182 57
11 76 46
183 129 100
197 86 6
42 7 63
129 103 29
111 147 1
156 81 32
112 193 24
178 196 53
102 56 56
5 71 23
171 66 23
4 24 91
193 163 32
65 87 11
141 248 77
232 165 5
75 206 46
140 126 12
176 168 32
214 185 14
10 44 55
8 116 93
235 238 4
69 94 21
10 224 95
88 73 91
213 97 31
190 191 19
140 18 27
13 115 68
93 172 8
69 194 7
59 46 0
200 84 36
214 121 5
177 131 98
225 160 29
131 169 77
72 113 62
8 244 85
211 198 4
140 202 75
10 130 47
127 135 23
60 181 51
201 104 71
214 107 81
145 136 73
226 82 6
131 80 94
232 29 17
50 134 0
158 243 3
82 228 95
113 132 52
214 43 32
84 2 9
29 30 10
220 114 73
198 96 16
185 19 100
183 106 14
136 67 45
148 22 83
42 9 4
244 208 54
93 119 18
121 218 83
167 117 65
102 204 14
155 90 19
169 55 52
247 51 5
47 33 62
28 125 95
189 152 26
160 173 72
207 0 56
81 142 31
160 223 77
36 149 4
7 128 12
197 53 84
4 32 40
172 195 72
36 54 13
154 27 16
142 63 20
65 234 55
171 39 91
177 143 88
200 209 5
10 124 21
118 48 39
210 188 40
248 237 32
193 222 65
61 122 67
206 25 65
125 70 9
4 95 96
218 230 49
100 212 86
148 16 69
213 40 27
96 41 53
226 89 72
213 240 14
54 146 36
163 236 96
218 241 81
22 1 88
130 14 96
92 205 61
57 101 0
176 217 97
97 15 50
193 203 88
193 245 23
43 239 63
27 17 95
83 187 31
19 85 99
104 174 87
206 180 38
97 216 34
63 26 64
119 120 29
190 153 28
91 110 79
90 150 35
195 138 68
61 38 22
218 45 48
142 137 84
170 68 53
42 64 82
172 79 10
168 179 60
215 105 58
194 199 59
138 133 70
139 58 62
181 144 66
120 151 26
100 219 20
144 179 30
33 78 9
126 147 23
42 241 69
113 148 72
44 134 59
8 174 85
147 170 8
38 200 40
36 235 99
99 131 81
226 248 57
13 38 53
32 98 90
111 168 28
108 211 76
72 121 80
190 235 77
34 213 98
9 196 26
5 9 3
82 128 48
5 202 18
68 71 98
63 145 0
39 179 38
135 193 97
93 128 68
71 178 89
177 241 35
192 244 43
92 145 96
138 242 47
76 175 99
4 224 37
156 181 52
66 190 15
75 143 59
122 216 49
1 50 13
96 164 79
138 230 26
87 93 1
72 109 46
82 219 42
58 141 55
8 152 82
53 70 78
136 205 70
6 117 52
57 80 80
91 238 1
123 208 91
93 111 16
31 249 80
180 207 93
43 84 51
16 58 15
17 98 87
102 195 39
32 95 11
105 246 85
57 242 11
50 104 82
170 187 63
144 174 39
59 127 96
162 232 11
61 173 62
11 69 46
53 220 86
181 247 38
180 199 43
13 110 55
70 204 45
44 165 46
33 61 82
214 217 49
200 224 70
45 182 96
118 206 52
112 244 5
24 82 99
30 161 18
26 45 36
50 159 4
3 243 1
16 131 43
17 110 3
45 100 25
165 186 93
31 59 19
6 158 85
72 188 48
143 198 94
137 234 71
73 209 9
41 78 98
9 232 32
59 70 93
119 165 62
195 235 6
85 90 49
121 213 34
44 90 55
57 218 58
74 206 32
205 239 3
70 126 67
0 209 70
72 241 13
56 129 14
84 129 28
192 247 51
46 115 28
88 231 77
39 155 50
65 240 55
104 235 40
201 233 72
103 106 70
126 132 76
21 220 83
79 238 70
26 94 71
170 220 15
166 221 25
144 187 87
92 108 43
43 107 56
103 144 90
119 170 58
154 231 75
3 45 36
32 94 68
27 206 32
27 219 48
143 191 64
64 208 41
180 244 39
48 138 42
13 85 33
71 237 74
208 240 81
99 231 84
12 19 45
59 219 20
154 230 46
71 89 83
62 191 73
48 114 67
148 245 95
35 214 25
134 247 34
79 185 52
126 240 84
75 224 48
61 138 98
72 243 88
72 132 33
49 200 98
10 107 28
166 249 86
68 149 53
102 224 25
74 86 5
64 232 38
2 36 44
50 219 18
26 123 15
109 114 53
76 133 87
51 109 68
43 104 32
23 139 93
31 159 31
45 109 98
129 194 13
23 129 8
17 220 74
57 214 64
116 145 8
0 231 92
70 114 47
30 43 29
15 161 51
100 181 49
10 38 8
49 119 13
51 121 73
219 242 62
45 93 16
89 141 55
84 144 85
163 226 92
3 145 96
82 119 41
74 152 71
12 128 6
138 243 89
12 225 67
157 168 93
154 178 83
122 169 50
21 134 11
130 245 70
79 207 26
23 89 36
30 213 76
141 179 84
12 91 84
39 191 81
45 247 76
33 44 39
45 213 2
90 167 87
74 243 98
113 216 48
217 225 53
153 236 31
93 213 95
109 158 40
171 216 30
220 249 62
51 90 67
31 131 87
106 158 86
88 205 26
60 209 56
185 186 26
151 244 32
18 95 81
157 230 90
124 170 81
74 157 72
79 188 30
124 125 28
7 76 29
172 181 13
16 77 92
127 236 66
63 125 14
87 102 59
13 112 86
50 137 47
171 234 60
34 203 60
73 98 86
128 198 34
15 49 9
89 179 44
105 177 59
49 240 19
52 246 83
93 124 99
79 171 55
165 188 16
119 180 71
71 197 37
80 212 91
165 184 55
25 200 73
120 169 60
91 244 34
12 134 57
34 179 54
193 225 90
35 128 71
68 161 81
152 211 51
51 164 58
8 239 50
147 191 4
17 221 64
12 108 63
10 36 39
167 233 60
15 175 84
75 184 19
115 185 67
1 205 56
18 82 65
129 154 26
10 186 99
5 155 49
41 137 20
42 118 1
100 112 89
178 191 86
1 230 14
118 156 0
22 211 83
99 174 56
34 178 51
70 197 14
21 100 4
137 192 5
195 216 2
8 126 16
162 181 78
39 189 63
28 197 83
69 114 44
133 226 54
160 208 62
166 223 30
9 77 71
84 99 13
10 103 56
31 230 42
15 139 80
48 84 90
112 229 46
48 238 74
97 155 31
171 199 55
212 219 55
120 147 37
18 211 66
78 83 18
20 54 57
87 232 11
9 155 65
85 185 33
41 208 39
23 164 9
70 171 95
32 226 85
72 210 31
8 139 24
83 207 60
35 116 27
46 142 71
99 132 39
69 120 2
25 232 19
44 94 81
104 232 89
41 152 18
33 102 75
145 177 73
239 249 33
45 168 57
102 244 77
11 227 45
67 228 55
138 186 93
88 233 81
142 166 97
25 197 96
107 212 25
233 239 36
7 89 21
22 207 79
39 66 44
145 240 100
218 224 45
17 153 83
73 121 61
145 162 7
176 249 68
28 98 61
7 64 68
48 169 100
5 70 0
37 91 74
20 153 52
89 158 29
10 199 26
115 228 3
62 207 29
148 222 70
118 218 9
66 125 35
73 139 79
4 78 37
98 133 17
31 38 13
211 239 19
125 227 7
155 157 70
145 193 86
91 116 27
78 169 47
14 36 5
90 160 77
20 202 37
127 227 3
49 238 10
59 193 76
25 72 32
81 160 19
39 201 90
183 207 60
32 152 55
185 249 41
87 188 24
17 58 73
54 145 16
54 156 57
16 192 80
133 222 64
3 135 50
39 224 35
122 134 67
122 175 31
145 179 89
23 197 58
12 58 36
155 162 30
67 119 59
67 110 17
97 109 8
14 50 92
78 208 92
236 238 20
136 187 28
120 243 48
15 245 46
69 219 22
77 206 49
227 248 94
7 145 38
169 182 81
35 232 1
112 220 67
13 177 54
52 179 88
68 233 85
84 235 73
25 203 1
41 76 67
20 43 33
37 229 16
2 67 94
10 244 3
3 228 39
4 33 34
185 209 13
201 238 23
23 27 24
20 248 83
122 194 58
102 123 70
29 179 19
29 49 43
89 181 19
24 173 29
87 242 69
106 166 29
131 170 83
57 151 70
186 205 86
158 248 21
1 245 32
106 206 72
0 222 79
101 192 29
66 97 36
25 237 21
34 144 65
26 221 67
45 49 18
186 199 21
93 189 42
181 238 85
132 179 99
129 159 64
78 176 21
126 129 88
55 184 40
89 176 33
83 162 28
