30813 250
133 180 41
180 8 6
8 150 18
133 73 70
180 169 54
180 171 99
150 199 86
133 172 41
8 45 82
180 221 22
171 188 44
150 63 6
171 96 34
45 1 56
150 80 75
199 165 34
133 196 91
171 11 4
133 75 74
75 223 21
169 41 46
196 247 59
172 78 39
188 69 61
150 237 87
196 7 99
169 34 51
63 156 53
96 158 49
7 60 86
7 161 72
158 212 18
247 72 3
199 136 68
60 51 95
45 135 84
75 20 27
158 143 87
171 104 7
135 202 95
169 162 8
60 114 1
162 177 48
72 137 46
212 67 90
137 187 43
171 116 17
196 186 96
69 110 18
196 129 92
196 50 55
187 152 20
50 77 3
152 64 42
199 43 87
72 167 64
7 157 56
247 245 41
11 248 93
114 29 75
136 21 94
67 62 63
187 97 33
64 175 15
73 233 59
77 19 31
29 46 52
162 217 86
233 145 70
45 220 48
63 32 29
248 61 5
165 44 98
136 107 54
143 229 59
223 173 18
245 113 24
136 192 43
50 92 72
41 49 37
20 48 90
158 147 75
136 74 61
172 3 74
147 2 70
41 70 1
237 178 87
143 65 56
178 111 12
44 68 85
67 227 21
1 95 60
196 213 43
70 170 87
220 117 88
145 54 42
170 25 17
137 18 15
74 15 16
167 37 9
147 55 0
49 155 9
54 224 86
114 108 17
158 208 53
212 71 68
175 134 22
136 244 12
29 183 45
165 231 77
18 190 17
135 139 27
161 185 82
213 149 6
248 121 18
64 141 72
152 98 16
185 142 34
212 122 67
55 89 3
3 38 3
161 109 63
220 124 59
107 182 74
134 246 32
150 211 80
227 13 68
69 106 33
92 103 57
49 40 61
124 27 52
199 56 72
233 14 100
208 99 98
136 66 76
89 166 22
96 228 39
116 83 91
217 206 52
145 154 65
165 31 83
37 53 48
20 215 37
199 105 76
185 234 19
14 163 44
186 160 94
244 189 58
150 91 12
147 87 78
48 239 56
40 86 25
155 138 28
27 82 94
135 130 93
55 100 27
135 120 17
229 102 79
130 168 73
212 39 81
102 85 35
206 16 18
8 94 83
224 207 91
31 57 38
3 93 27
212 214 59
85 126 11
135 241 29
247 59 75
14 36 16
111 198 12
67 226 14
71 249 58
107 115 74
215 101 72
106 52 31
77 10 85
10 26 24
101 9 78
45 225 83
227 140 47
72 4 98
237 22 84
138 24 28
190 112 95
231 119 49
152 236 72
142 230 40
182 125 2
75 219 15
161 174 81
69 238 67
93 79 43
20 146 28
107 128 31
146 0 57
165 5 20
225 209 93
64 193 70
92 123 21
228 47 78
56 151 24
24 148 39
154 30 55
96 159 94
34 164 88
57 127 9
124 42 76
14 235 42
186 194 50
226 184 20
19 218 86
93 210 35
133 179 45
241 144 80
192 132 50
152 153 38
21 195 62
234 6 62
78 181 9
114 84 76
125 28 41
223 232 30
190 204 100
114 17 40
14 191 39
106 197 30
172 203 40
230 176 23
45 33 78
53 81 39
161 58 41
244 90 43
163 118 60
71 12 53
245 35 6
225 243 32
217 131 38
172 200 62
128 222 54
173 76 66
243 88 21
2 240 79
143 205 55
90 23 63
86 242 15
180 201 14
109 216 19
45 99 48
71 148 99
166 212 59
10 46 47
60 153 69
158 227 23
40 68 98
52 168 62
60 210 22
107 183 57
86 104 21
88 132 59
233 246 11
70 92 1
37 208 61
35 167 44
15 58 45
5 180 44
67 92 1
40 137 48
109 186 41
8 226 0
23 112 61
49 106 55
37 217 83
164 212 77
146 229 47
188 212 4
174 212 6
105 235 8
59 130 26
200 229 27
169 230 42
93 185 68
218 230 0
53 183 40
13 145 38
53 170 20
19 132 71
88 134 20
143 206 99
215 238 32
72 171 87
13 41 79
65 154 83
60 182 66
191 209 20
92 192 10
0 131 53
114 124 81
6 172 95
49 74 6
133 207 67
132 160 74
22 75 44
11 158 11
36 162 95
66 183 68
58 117 39
165 202 13
42 225 64
162 174 95
227 228 10
62 200 8
64 129 39
106 140 10
191 223 80
122 135 61
71 111 49
13 118 62
155 231 32
119 124 31
89 230 67
84 168 28
49 190 10
152 167 5
57 176 39
93 135 63
69 206 21
187 195 31
10 161 52
67 112 50
215 218 0
81 175 41
11 239 62
81 144 60
101 141 58
69 127 74
132 148 4
74 167 100
33 225 56
130 176 55
98 116 63
182 202 53
28 169 48
149 229 1
35 116 70
3 78 15
97 147 84
112 217 34
79 141 61
179 219 76
35 192 94
119 199 66
204 241 85
126 238 68
200 218 61
160 174 26
221 245 2
34 249 57
65 184 40
3 217 4
204 205 62
224 243 7
2 10 0
45 129 97
0 60 37
119 148 35
70 223 79
202 218 41
55 148 61
46 97 91
90 153 14
19 59 75
189 243 23
48 58 87
113 134 12
10 236 55
107 132 57
130 204 38
67 192 66
163 166 73
97 102 24
133 204 66
114 169 81
53 92 9
109 116 62
33 235 81
3 227 41
58 194 93
82 149 90
64 77 75
106 199 13
152 227 6
29 244 61
80 81 5
34 188 67
216 235 4
43 52 60
55 75 92
67 88 73
23 236 21
7 237 16
233 238 51
6 154 97
16 71 58
109 150 88
27 28 26
204 238 24
141 143 83
54 208 80
143 162 2
63 112 1
18 31 94
78 205 18
117 246 8
87 223 41
95 118 19
117 190 10
128 151 72
20 54 76
36 170 77
55 152 39
164 235 95
81 115 61
93 119 49
152 191 16
165 198 81
45 227 69
67 119 2
131 216 16
44 97 8
145 194 75
25 185 26
108 236 72
76 152 55
106 217 7
8 182 85
106 216 84
94 236 22
69 220 79
58 144 50
120 180 7
85 109 70
167 236 14
131 227 4
133 236 66
36 167 17
230 249 6
26 201 59
111 205 25
152 178 82
93 152 36
182 199 21
175 237 47
135 178 79
18 69 26
42 231 59
69 77 88
67 105 38
32 104 92
63 190 35
6 86 11
85 173 50
202 234 15
16 65 98
15 241 77
13 108 70
207 247 37
60 72 28
118 168 8
183 195 20
3 120 19
206 228 74
13 120 45
33 184 33
194 223 33
147 194 17
42 144 36
187 191 37
21 124 99
10 164 59
13 214 22
39 203 75
210 234 21
3 154 90
95 179 18
41 154 60
125 228 72
130 249 62
18 249 6
36 183 75
29 229 14
47 213 96
18 203 24
108 192 20
99 161 0
21 36 59
128 213 76
159 208 47
12 131 41
105 113 23
92 158 19
113 225 84
100 107 80
16 227 40
201 241 75
16 235 92
92 225 15
177 235 30
126 171 30
29 159 24
140 169 49
13 51 90
131 206 50
83 241 8
96 235 81
19 216 84
71 135 40
77 223 18
0 96 21
25 246 23
52 219 7
125 174 74
73 78 73
54 82 50
105 231 17
76 216 31
33 244 71
51 115 63
26 53 24
98 219 57
5 60 91
23 111 14
138 176 81
37 187 37
29 72 53
76 185 40
103 221 78
98 185 24
91 123 54
120 205 14
82 96 7
96 157 22
52 167 83
28 215 78
116 246 16
212 242 34
63 143 14
81 86 48
133 193 17
33 134 9
115 127 91
184 221 23
38 134 39
22 165 34
239 247 1
18 126 66
70 216 73
48 173 60
33 171 49
113 186 74
41 78 62
220 243 6
14 82 65
27 135 95
157 184 66
98 149 60
27 179 76
15 141 34
161 206 36
56 87 17
51 81 58
80 184 2
106 176 88
53 89 26
58 153 43
58 249 30
5 204 24
46 88 56
89 245 94
24 62 25
56 60 38
26 45 27
157 164 70
181 215 22
2 243 51
2 87 16
225 229 91
81 178 41
95 128 20
140 213 34
1 39 33
92 199 15
26 242 93
