30813 250
140 0 38
0 242 23
242 18 67
18 146 30
242 9 18
146 186 72
140 210 59
18 135 69
186 149 35
135 114 14
210 209 83
18 96 19
149 112 8
114 228 46
96 16 41
9 145 8
18 247 54
210 86 87
16 101 5
149 95 4
146 234 7
86 43 34
101 208 93
114 133 22
43 72 43
146 91 46
114 29 8
234 189 61
43 190 46
0 230 58
86 127 52
18 54 54
190 211 58
29 207 97
210 205 41
207 4 8
91 153 90
0 121 38
16 174 84
190 177 23
4 115 81
145 10 7
174 243 69
133 73 28
72 56 82
189 6 88
205 5 90
6 113 63
112 143 79
112 102 59
113 97 8
234 168 59
174 7 38
228 215 59
112 142 43
209 237 35
230 144 48
96 218 79
209 89 75
113 19 50
43 48 59
95 203 38
29 124 95
189 175 11
153 11 64
177 65 46
189 194 49
72 2 34
189 33 28
54 214 21
72 51 3
9 52 61
234 169 7
124 151 23
153 224 37
97 61 25
207 147 88
19 173 96
230 141 96
144 123 29
194 148 77
97 181 74
173 171 83
230 98 47
72 155 53
48 202 35
230 238 58
48 180 62
51 226 94
5 71 43
142 130 100
114 1 85
97 197 89
174 13 83
243 74 95
11 138 12
7 83 67
234 131 27
186 103 30
0 45 52
197 35 65
146 78 98
51 38 44
237 75 40
237 28 4
33 170 97
74 184 63
48 244 40
181 196 63
127 164 87
133 204 52
145 100 79
196 12 30
114 64 77
100 157 25
211 185 62
244 198 73
164 88 34
243 248 62
114 34 76
127 49 12
218 137 12
61 8 84
54 84 2
175 172 97
218 139 4
170 225 14
237 109 55
1 30 58
78 188 20
145 47 30
56 20 15
5 161 63
145 37 31
7 223 88
237 79 15
174 119 83
113 136 11
230 90 29
51 229 91
138 66 96
45 166 35
136 216 17
136 81 16
205 80 85
34 193 40
139 99 58
148 179 51
131 24 45
9 59 93
38 118 6
210 120 59
205 87 5
51 44 20
91 213 90
114 21 70
120 26 56
179 150 42
188 221 2
213 58 95
2 167 24
214 129 35
13 227 79
80 60 84
218 22 5
215 240 36
215 217 49
87 249 59
204 165 35
214 122 78
229 63 37
189 152 62
190 192 30
148 162 36
130 128 46
109 126 53
227 92 21
45 23 36
48 132 64
80 219 22
84 69 50
131 39 86
175 160 93
193 178 67
226 158 56
8 77 67
84 85 24
136 3 32
238 17 80
162 195 69
24 104 91
155 191 34
29 50 26
33 235 68
78 106 62
173 55 18
58 70 76
43 57 56
178 108 70
172 14 99
168 199 44
160 245 72
11 110 46
19 232 53
224 220 30
60 42 13
157 231 65
184 111 40
1 93 52
49 212 73
204 82 86
104 94 61
123 222 45
13 53 3
147 116 45
111 68 61
181 32 84
230 176 34
29 15 8
242 76 0
97 241 30
99 159 78
14 156 3
10 67 12
226 36 72
193 27 25
80 239 54
245 125 40
194 246 78
72 46 3
153 40 82
181 105 38
149 163 5
160 187 13
218 107 32
128 25 94
165 183 94
9 134 84
203 182 32
65 236 40
248 31 59
89 154 77
3 201 28
234 206 26
114 200 100
48 117 22
8 233 12
85 62 79
69 41 57
35 226 53
109 168 89
72 145 10
97 145 69
48 217 74
183 229 23
131 186 5
11 148 22
76 233 25
23 43 33
45 112 43
52 171 42
22 222 21
179 223 68
165 212 10
42 219 69
48 145 4
38 50 27
25 215 100
72 218 7
39 137 2
21 43 15
107 197 41
134 144 14
159 177 84
137 141 49
202 231 84
63 203 25
71 96 18
218 227 94
61 241 92
75 140 85
157 244 80
79 219 93
126 195 43
54 89 34
13 93 53
55 181 99
106 170 80
58 177 97
32 72 39
131 148 26
13 24 31
86 173 74
66 168 78
117 227 50
76 235 34
32 36 80
84 211 26
85 147 74
28 68 78
40 64 30
151 186 4
5 28 77
203 210 48
113 140 74
72 84 30
60 122 57
43 144 13
78 206 58
178 182 16
75 247 72
202 249 26
183 208 72
32 217 62
16 38 75
169 240 94
48 167 75
80 83 90
75 245 85
23 58 8
120 232 28
164 197 41
8 57 79
8 68 41
107 235 83
47 92 51
22 195 52
59 212 84
131 150 30
69 91 47
47 243 17
59 209 23
117 198 85
129 228 17
124 193 11
168 226 60
47 236 70
18 207 58
208 215 23
194 249 10
5 91 84
17 66 85
102 104 65
2 201 61
57 60 12
148 191 25
76 165 11
100 104 72
137 232 1
190 207 62
12 43 8
82 125 49
198 199 21
170 191 97
26 138 6
11 133 49
181 244 90
34 163 78
68 148 6
