70218 750
61 473 67
473 636 51
636 59 2
61 145 93
145 57 51
473 162 38
162 437 35
61 330 55
59 679 31
61 121 67
473 639 100
639 525 82
121 46 84
145 615 34
162 70 4
679 637 29
637 236 26
70 576 6
61 555 55
162 202 95
145 631 89
330 299 10
70 501 23
70 180 25
202 651 77
121 434 86
637 709 14
651 169 16
636 726 44
434 529 54
57 111 44
202 295 67
437 391 27
637 415 9
639 0 82
202 560 20
615 706 32
525 187 26
391 30 6
560 721 77
0 113 42
529 530 6
61 309 88
391 436 82
187 614 31
437 51 34
473 577 13
709 228 33
530 714 69
555 660 63
113 711 84
57 79 91
169 647 87
576 443 21
415 394 10
555 26 80
660 565 12
26 257 29
121 354 72
169 24 75
46 496 84
169 158 98
309 47 97
436 747 13
651 173 53
173 71 43
26 696 5
525 7 33
162 163 70
57 684 92
726 168 14
228 214 31
228 243 7
696 720 56
696 738 7
295 740 39
706 697 80
660 442 57
711 248 45
228 25 15
61 302 70
637 479 18
711 328 6
295 492 71
168 561 88
560 247 12
529 593 70
525 654 27
47 136 1
309 698 11
257 579 63
61 546 43
647 74 98
71 157 32
473 570 53
684 138 79
740 622 31
26 662 66
295 337 42
257 508 43
662 594 31
74 367 90
248 653 59
639 745 64
508 186 76
57 358 51
247 278 84
70 737 8
202 119 51
111 255 27
684 450 16
358 601 3
579 3 92
709 342 59
636 231 86
579 687 29
501 229 9
145 685 41
168 260 66
71 218 21
450 641 33
59 557 96
647 316 15
173 491 94
530 220 72
706 564 49
255 22 31
3 629 7
163 8 77
214 323 73
555 39 59
437 128 67
565 559 40
641 37 70
696 421 74
654 339 49
202 422 6
7 304 69
557 649 93
339 16 72
614 603 18
560 664 86
697 329 50
593 409 93
218 177 9
664 343 89
525 454 31
653 695 78
442 524 43
394 77 62
229 38 35
145 540 48
529 514 70
187 17 74
529 66 88
247 553 33
559 333 54
559 238 39
492 348 63
662 254 88
721 112 87
119 646 15
603 171 38
685 410 7
354 749 19
71 251 69
316 475 95
128 368 94
173 221 38
564 446 72
637 453 33
726 204 9
254 314 16
530 268 43
508 288 24
409 289 67
337 76 67
749 310 71
111 346 80
309 543 23
394 402 46
177 58 14
314 144 2
316 203 22
646 584 7
288 488 54
473 516 42
687 613 4
218 612 93
679 28 79
501 237 33
454 249 82
339 592 45
346 449 89
214 677 73
637 106 67
570 303 89
214 286 48
443 176 63
368 109 98
696 250 2
202 131 83
138 483 95
662 151 59
168 301 50
449 632 94
720 183 42
524 27 40
491 413 77
660 574 49
501 456 30
171 490 21
57 211 80
543 172 36
653 578 23
697 267 47
415 244 21
343 334 33
454 744 28
653 196 12
553 159 23
402 558 54
7 227 13
106 626 31
614 461 33
654 467 50
603 10 14
173 2 63
299 23 0
288 350 45
220 325 40
564 718 96
696 504 27
504 166 78
516 179 69
173 369 94
257 315 42
295 14 67
46 141 68
629 678 23
564 385 100
664 712 91
561 448 90
737 466 24
714 185 38
171 600 73
684 469 36
310 571 23
119 628 98
564 604 37
574 209 85
578 634 42
660 656 24
684 142 80
413 510 32
540 371 4
310 674 96
613 430 25
214 122 67
709 400 98
558 735 9
679 512 70
112 55 4
628 703 65
626 87 27
491 569 49
8 715 17
709 96 20
415 486 3
634 619 100
557 388 28
603 170 3
14 345 41
391 675 26
30 435 93
168 625 13
619 165 68
303 90 18
641 78 49
24 484 79
740 164 88
10 531 74
619 351 39
339 575 4
558 290 14
278 635 86
211 283 13
351 746 81
697 506 5
553 432 24
61 556 21
553 567 99
449 242 24
718 536 25
334 500 40
456 152 12
584 326 13
251 277 9
112 324 48
484 739 41
614 18 88
594 274 9
28 68 7
446 568 48
315 161 14
186 275 53
38 621 5
592 566 55
333 134 70
467 13 40
173 81 20
443 321 13
388 541 57
371 545 54
726 384 53
165 457 97
684 606 17
218 104 10
350 383 84
76 532 92
720 375 25
506 222 0
571 736 1
574 44 8
639 116 51
600 92 34
350 280 30
58 89 36
664 276 55
220 347 76
347 741 97
346 412 16
739 480 62
316 291 23
351 205 57
141 335 27
685 616 76
304 426 22
536 552 83
473 20 76
309 120 44
205 587 99
236 6 66
601 341 52
558 224 61
25 97 91
222 130 96
