2475 100
83 60 80
60 0 43
0 30 100
0 82 57
0 68 8
60 23 89
0 18 9
83 13 6
0 1 91
83 69 77
68 2 82
18 44 80
82 58 50
68 37 76
13 16 26
30 41 83
1 38 70
38 42 70
41 45 66
30 31 61
38 28 56
1 9 16
42 27 17
0 92 88
2 34 16
2 14 56
58 24 36
14 84 83
34 55 51
28 94 94
2 48 89
41 25 48
45 43 35
14 56 67
0 32 5
58 86 36
23 4 30
18 29 52
83 97 61
45 72 44
84 99 41
68 57 97
97 62 68
86 5 69
18 35 5
28 59 17
23 77 67
57 46 83
48 22 97
92 54 45
58 36 5
99 95 34
37 7 8
1 8 58
57 88 31
36 64 21
1 74 20
4 98 6
38 89 61
72 49 50
13 39 9
38 3 35
60 67 45
14 66 67
72 96 5
31 15 58
60 87 44
59 10 76
84 52 45
68 50 94
0 93 20
24 21 98
48 70 83
24 63 68
23 47 79
30 33 81
97 17 18
82 85 41
39 79 53
88 76 100
64 91 93
31 78 66
69 71 88
47 20 0
0 80 57
18 40 48
18 81 7
9 65 99
14 6 18
84 90 53
65 61 31
69 12 44
7 75 11
77 19 40
25 26 43
0 11 22
41 73 17
66 53 1
96 51 11
6 48 50
12 75 80
20 22 76
15 94 64
68 97 34
31 70 100
60 97 16
21 61 56
66 79 80
26 95 93
31 47 98
35 89 29
4 73 49
21 76 60
34 92 100
1 84 92
71 93 42
12 63 2
39 54 27
28 62 77
29 89 32
14 54 67
23 97 33
2 80 19
32 62 97
70 76 55
77 89 37
21 85 82
29 83 81
3 31 42
19 73 20
2 82 85
48 81 50
54 83 82
50 87 15
12 98 48
6 92 82
51 65 37
5 59 42
71 98 46
39 77 61
0 4 91
46 92 84
12 47 33
18 88 24
46 51 95
43 56 30
41 82 63
15 78 79
3 59 24
62 68 6
71 74 11
42 62 57
16 38 28
74 81 49
55 96 36
29 84 90
10 89 44
11 19 13
16 59 12
29 44 2
2 11 79
53 70 87
31 34 40
2 78 35
61 86 60
33 90 94
1 55 62
64 92 54
58 96 46
22 53 91
18 69 80
9 59 54
25 43 1
54 98 5
49 55 3
16 28 23
75 86 55
35 90 54
16 80 41
45 67 7
34 80 60
26 79 82
12 34 4
10 61 90
44 99 82
73 84 59
13 42 79
0 27 39
21 27 92
27 71 76
2 33 94
11 35 57
28 74 69
13 30 71
24 42 5
35 96 74
33 44 23
64 69 92
35 38 68
72 99 43
7 73 58
22 58 71
10 80 98
34 99 85
7 95 16
25 80 26
29 61 83
41 88 12
23 99 55
59 84 35
67 79 77
16 86 10
0 66 62
6 64 15
14 25 92
1 97 39
13 53 85
34 81 77
4 82 100
33 35 68
10 36 51
5 40 25
27 86 89
55 70 97
33 51 94
32 92 42
13 27 89
41 64 18
32 67 4
51 71 84
3 33 30
11 21 18
0 28 80
26 91 14
35 97 98
2 95 35
30 47 18
18 19 14
38 93 7
43 94 77
50 70 21
6 30 19
6 12 39
24 77 30
10 71 49
34 77 21
8 65 63
37 82 4
68 83 66
90 93 79
20 23 79
0 87 22
90 95 26
9 28 89
10 29 58
19 50 67
32 39 57
90 96 73
3 68 96
77 78 53
64 86 48
12 39 1
49 83 17
54 86 12
49 60 31
20 66 37
21 73 59
70 86 30
9 47 22
51 83 19
5 15 81
41 49 74
75 77 82
41 79 21
39 94 37
32 51 9
32 90 94
9 71 35
2 76 96
47 83 73
3 55 37
42 86 92
31 32 30
0 99 10
40 81 27
8 33 82
6 15 13
21 77 54
18 30 5
25 67 90
74 97 72
26 77 44
51 98 66
24 70 77
48 92 0
27 50 50
59 69 5
6 65 89
58 95 24
11 57 85
28 51 68
7 72 64
91 97 8
71 90 18
20 85 93
30 38 32
41 70 87
33 70 67
5 81 30
18 76 99
75 97 28
12 66 76
2 83 100
41 56 29
49 78 62
26 63 68
67 87 87
22 25 99
49 85 16
8 80 98
44 66 31
10 23 39
67 81 82
79 92 66
61 67 32
71 89 90
27 91 15
36 68 39
59 74 41
60 74 56
57 93 2
29 96 51
21 93 66
19 80 54
45 94 97
52 63 5
76 98 43
7 23 69
4 38 98
43 85 30
72 79 26
15 82 99
61 68 4
43 54 2
12 51 11
46 68 79
69 76 4
0 22 98
2 87 38
24 65 68
9 35 52
1 3 26
9 76 12
9 33 92
11 98 70
88 96 63
22 89 29
34 69 52
6 89 4
74 91 40
47 61 92
85 97 41
9 92 23
15 66 21
7 62 24
18 50 38
42 46 40
33 43 42
24 69 12
32 98 59
67 95 80
50 60 70
24 93 24
2 59 29
51 61 43
4 46 50
22 47 33
1 60 44
2 36 48
32 48 37
1 99 71
29 92 99
38 48 10
32 83 99
2 20 61
9 41 15
21 47 92
0 2 71
7 36 27
7 59 36
4 96 14
8 36 19
45 95 78
37 80 63
56 81 31
63 70 13
36 76 77
27 77 52
3 69 29
3 37 52
48 88 62
52 66 4
72 87 98
13 76 4
40 88 91
2 60 72
63 92 35
43 48 84
26 66 61
58 73 99
85 86 39
0 61 49
80 90 89
2 4 93
2 35 47
