2475 100
2 74 3
74 5 47
74 18 27
2 23 73
5 36 94
2 70 73
18 86 76
86 56 54
56 24 81
24 17 6
56 46 23
74 75 91
18 29 7
86 52 90
36 61 4
18 85 75
85 6 64
52 91 79
6 95 88
85 63 90
46 20 75
29 8 13
23 65 96
52 43 67
70 78 78
74 28 1
29 41 20
56 79 49
18 13 55
65 44 50
2 51 45
44 60 7
41 81 26
23 30 99
86 32 64
46 50 56
18 77 41
6 4 25
44 57 94
44 33 15
17 64 97
51 97 98
95 25 98
63 53 60
53 93 95
85 84 15
78 54 22
84 39 27
79 80 83
57 66 81
41 1 7
18 48 26
60 62 23
53 22 24
20 96 50
78 55 58
23 38 99
54 40 12
84 19 62
39 0 6
52 37 32
50 7 13
1 99 37
40 15 51
64 67 68
93 76 7
64 68 97
62 71 21
55 10 52
86 35 30
54 11 97
6 26 3
67 87 85
76 72 25
11 88 18
20 9 59
76 82 24
54 59 78
10 31 95
41 21 6
79 98 24
0 47 51
82 45 32
35 3 48
68 90 0
74 14 99
36 58 79
44 83 76
40 92 93
82 42 42
26 73 46
81 89 45
33 69 84
22 49 26
98 94 91
66 16 70
85 12 84
33 27 39
46 34 100
18 44 23
42 99 95
61 96 17
62 74 83
52 54 54
11 57 18
44 94 39
10 52 21
41 77 76
15 74 60
26 65 25
25 39 37
14 19 87
46 71 55
37 50 12
4 71 0
81 95 19
5 22 8
38 65 38
1 8 51
3 84 58
40 96 37
10 70 55
49 69 49
12 33 84
44 53 1
10 67 73
9 65 70
26 69 88
56 61 4
51 96 54
4 61 10
14 43 78
26 94 48
18 76 46
24 44 52
4 40 75
2 80 66
9 96 89
21 27 35
48 69 7
32 82 27
8 71 26
20 39 85
34 40 53
53 62 5
36 54 13
51 99 30
56 82 74
13 22 28
13 76 17
56 97 80
11 53 7
17 62 53
12 23 86
12 38 59
84 96 78
54 96 65
25 41 37
12 75 36
57 77 48
22 69 14
21 99 91
7 69 72
23 72 45
61 72 15
3 18 4
8 60 15
22 48 76
69 72 93
11 24 4
21 92 43
17 78 14
38 85 77
54 72 85
12 59 98
15 17 25
34 90 97
12 94 98
16 59 19
44 62 61
79 96 47
84 97 99
70 98 23
8 17 22
4 92 52
3 36 34
26 42 27
1 5 76
23 95 60
35 76 56
19 21 43
30 42 13
14 58 61
29 70 62
10 25 26
30 69 17
14 31 9
8 95 70
58 94 53
13 25 67
10 36 19
18 45 88
3 49 66
29 54 68
39 96 66
5 83 55
26 95 90
45 77 71
79 83 50
40 49 23
21 32 41
