1212 50
1 12 36
12 9 68
9 36 21
1 39 44
36 35 0
1 41 100
1 16 43
39 11 87
1 20 55
41 43 95
11 22 87
20 49 59
20 47 10
11 45 0
12 5 25
36 19 24
22 13 57
20 46 91
41 48 93
20 28 92
20 29 35
5 27 88
13 38 87
35 44 90
41 0 67
29 31 74
28 17 34
13 30 6
13 23 51
38 10 46
30 32 69
29 14 8
27 37 52
9 15 9
14 8 8
38 24 62
29 6 5
23 21 63
31 4 45
19 33 15
23 26 20
27 40 8
40 25 51
10 18 47
4 2 41
13 3 36
6 7 1
25 34 8
34 42 73
9 48 61
10 49 13
17 21 37
32 44 64
6 16 13
35 45 36
0 20 22
1 29 98
15 41 35
12 29 1
2 13 52
2 5 34
34 39 95
35 41 0
10 26 42
28 49 70
38 48 20
4 10 69
19 38 55
19 43 44
39 49 85
28 40 29
0 12 100
20 21 39
14 33 70
2 15 23
22 35 74
18 20 12
3 49 76
10 44 74
3 48 67
34 37 19
24 36 69
27 43 91
33 48 97
31 45 68
22 31 15
16 43 82
12 43 17
16 35 54
3 33 26
0 36 45
15 48 15
26 44 69
2 30 79
26 45 38
16 20 14
2 14 100
4 36 25
1 46 45
36 37 34
43 49 86
21 45 13
6 21 14
10 21 0
22 23 71
23 40 9
0 40 16
2 37 12
5 8 23
9 11 52
9 35 72
10 37 41
11 34 32
18 32 42
2 24 5
9 49 18
14 49 67
4 13 76
21 27 10
0 31 81
0 19 7
22 33 100
5 29 21
13 37 21
25 29 52
5 20 93
16 37 65
16 42 70
32 43 96
23 44 69
45 47 11
32 35 73
15 26 75
9 22 60
32 48 91
3 8 71
6 9 71
22 27 1
1 27 83
27 46 61
27 28 98
28 45 53
29 48 61
5 49 35
15 23 45
6 12 72
26 30 23
0 38 68
9 16 61
2 44 42
18 35 56
6 13 34
15 40 58
17 23 71
2 17 34
6 44 22
31 43 70
11 13 67
7 33 84
40 43 93
19 28 7
2 33 79
25 28 3
0 15 3
32 36 27
13 33 10
31 36 15
4 34 22
23 49 9
14 26 93
9 10 75
24 43 33
0 5 45
29 41 70
41 42 71
23 31 85
26 32 33
3 27 1
27 48 54
25 46 34
26 48 7
7 20 11
11 44 24
28 41 59
17 18 96
5 36 12
22 45 62
30 36 29
3 44 79
30 35 46
28 31 15
19 45 93
13 42 77
9 38 34
3 34 80
16 27 42
3 39 34
26 42 39
2 25 50
11 43 73
5 39 12
2 3 50
5 22 37
10 31 18
0 48 60
1 45 59
1 31 72
5 23 41
26 31 63
15 45 92
23 46 4
46 49 51
35 40 93
17 34 15
19 42 9
29 37 86
25 32 63
24 42 56
1 40 33
13 31 0
9 13 69
19 26 24
18 34 66
6 37 48
25 43 93
35 42 24
38 49 28
13 40 98
27 38 24
6 18 87
3 9 21
7 44 24
5 31 32
6 49 35
13 17 42
16 46 32
23 29 74
13 43 53
34 45 61
19 44 48
34 47 56
35 49 47
18 39 35
20 42 52
33 34 89
23 38 100
7 17 64
0 24 20
18 21 92
26 33 95
19 48 51
8 26 81
16 24 22
20 23 54
41 44 80
15 29 46
5 18 45
14 18 19
45 46 10
3 26 16
28 43 85
0 23 30
4 6 40
34 44 80
16 31 67
0 4 44
11 16 44
40 47 11
25 30 95
19 46 7
26 27 82
5 46 52
1 47 35
31 41 19
24 28 73
16 47 62
0 30 2
24 37 41
15 24 76
25 45 58
9 14 11
12 41 95
15 18 73
12 33 49
26 35 39
25 38 31
30 37 51
18 46 29
8 17 45
32 46 83
23 47 59
13 18 24
19 34 56
2 11 34
3 5 84
39 45 57
5 37 52
8 9 28
4 22 54
23 34 43
18 23 37
16 45 33
2 34 60
19 21 68
9 42 13
24 34 44
8 41 73
9 30 54
17 48 1
17 20 36
23 37 14
17 32 20
6 14 62
24 31 71
4 48 17
2 9 93
29 42 14
31 49 7
12 14 24
6 34 95
21 26 79
0 26 2
12 21 91
3 43 16
16 17 80
6 10 68
15 20 39
4 21 82
31 37 0
7 19 39
6 28 4
4 19 54
27 42 49
31 48 25
20 48 83
21 39 46
14 22 22
22 46 4
18 24 54
28 39 22
12 48 8
17 35 31
5 14 96
0 7 53
5 33 26
21 33 3
8 23 37
25 35 81
25 39 83
5 10 57
6 26 84
24 45 65
14 15 85
9 19 95
0 33 60
17 49 95
40 42 59
11 17 17
21 35 15
15 33 19
22 36 2
8 10 70
5 40 37
16 28 66
24 29 18
17 19 20
19 40 74
31 39 17
15 35 93
34 46 79
15 19 54
12 25 97
21 49 80
18 27 45
11 49 30
21 31 56
22 32 88
1 22 58
16 41 57
18 19 35
6 38 50
39 43 39
1 43 7
26 46 40
37 38 1
4 11 8
3 4 80
17 37 63
4 18 95
25 42 0
21 22 21
14 44 0
36 46 82
1 25 32
10 43 25
33 45 93
4 35 58
28 34 8
6 19 20
29 43 27
26 47 2
11 41 47
20 36 36
3 24 50
8 34 78
25 26 36
35 43 48
10 41 67
8 15 72
6 41 29
21 24 93
12 26 89
30 46 81
19 20 77
24 26 89
8 35 3
13 32 87
20 34 97
42 43 61
12 23 72
12 20 75
31 42 24
1 18 41
3 31 32
0 16 78
25 36 15
6 17 3
7 12 72
14 39 4
21 28 71
7 29 82
12 15 78
9 18 39
27 35 50
19 35 8
33 49 16
3 35 14
14 35 22
2 8 7
20 43 62
12 49 90
5 30 4
17 27 0
24 30 88
11 26 67
0 22 24
4 37 91
9 27 55
21 37 48
9 21 83
17 36 56
29 44 6
6 36 14
10 35 6
5 34 8
26 38 51
4 45 34
31 33 23
3 36 98
9 33 59
14 42 69
1 38 89
26 40 76
3 29 61
15 49 94
43 45 12
15 28 64
13 35 98
1 30 8
46 48 34
36 45 5
33 35 58
3 28 25
8 21 5
13 27 21
8 19 49
7 24 12
27 31 70
34 40 82
17 41 76
10 34 96
10 12 12
26 49 81
10 19 8
12 37 32
17 30 68
6 24 31
22 38 6
31 47 69
14 37 100
34 36 61
23 43 44
28 37 71
16 49 84
9 34 7
8 16 59
8 47 88
33 42 19
31 38 0
17 22 18
17 39 48
19 22 51
42 45 85
14 48 76
15 36 50
5 25 6
35 48 19
26 41 9
1 11 49
12 24 50
1 44 47
11 47 76
3 20 10
0 27 24
13 19 33
23 35 28
21 43 93
12 47 79
29 46 97
5 44 29
17 45 17
2 46 64
2 20 39
8 37 65
28 38 2
16 19 76
8 33 98
2 40 64
3 45 32
29 35 25
2 27 27
41 49 58
10 33 3
42 48 66
29 30 100
27 32 56
21 40 27
23 24 88
27 39 38
47 49 53
0 10 83
32 39 82
5 7 9
15 17 44
32 40 37
4 30 63
3 37 36
0 17 92
7 27 24
29 33 22
13 20 74
13 48 23
5 26 83
7 37 38
14 20 59
6 20 78
34 49 61
20 40 21
4 9 54
40 48 93
20 31 23
24 46 75
0 43 17
12 17 77
7 32 86
20 44 74
2 6 52
18 33 45
9 39 45
13 36 99
5 16 74
37 45 24
23 41 5
18 31 74
1 26 56
1 32 73
10 27 18
31 40 69
38 39 77
7 18 94
32 49 9
12 31 97
15 34 55
13 24 11
15 43 91
2 43 76
17 38 51
2 49 88
24 33 17
10 22 48
7 45 83
15 32 53
3 19 15
12 39 68
15 46 65
6 27 38
7 41 10
6 46 0
0 13 69
3 30 88
40 46 21
28 29 87
30 43 45
4 7 44
12 13 75
37 43 30
27 44 95
24 25 33
33 41 70
0 44 38
32 37 93
24 49 85
2 45 53
10 32 55
25 44 45
8 30 14
16 23 39
13 49 8
20 45 5
33 36 96
16 36 83
3 10 56
7 23 91
7 16 76
1 4 37
19 30 21
11 35 72
37 39 96
8 31 67
37 44 21
19 23 66
15 47 66
31 35 21
4 44 42
7 28 4
10 24 66
2 16 64
3 22 15
29 38 9
20 25 62
14 30 42
27 36 82
22 42 1
26 28 77
3 25 9
20 38 13
18 37 56
30 44 36
30 38 87
14 45 10
11 15 14
13 39 32
12 18 2
3 42 44
4 43 23
3 6 70
9 45 89
23 36 37
24 35 33
25 31 13
8 12 49
26 43 9
10 47 18
8 22 94
10 11 38
4 5 37
44 49 54
0 47 92
7 14 79
33 46 13
18 48 72
12 35 48
37 40 61
3 16 71
14 34 5
25 47 62
9 46 33
31 46 50
1 2 82
7 22 76
22 26 24
10 40 95
30 41 74
20 33 70
29 39 62
1 21 17
1 37 43
10 23 91
3 11 80
2 35 51
11 14 72
23 30 55
36 44 42
15 25 94
7 34 89
27 47 71
16 21 75
14 28 82
36 47 33
0 32 94
33 44 65
0 2 66
34 35 84
34 41 55
4 12 3
13 46 49
0 39 44
8 39 76
17 43 77
21 30 25
2 7 18
48 49 70
5 32 72
30 34 38
21 38 13
39 41 56
5 6 64
5 13 4
13 25 47
21 44 26
8 45 8
2 39 7
46 47 37
4 15 6
8 40 45
42 46 78
6 48 48
45 49 89
36 48 24
2 42 5
6 42 31
1 24 32
14 25 47
7 30 10
13 45 60
4 38 17
3 46 58
23 28 66
6 22 74
30 49 18
20 26 64
11 23 14
3 17 20
22 25 4
13 21 32
14 23 22
5 43 60
7 35 21
38 47 71
40 49 88
40 41 98
8 25 42
8 32 78
22 48 60
26 29 99
47 48 37
11 21 81
13 44 93
15 30 96
7 8 75
10 39 78
5 45 27
11 36 21
3 40 4
30 33 97
4 16 57
6 23 69
2 21 18
9 47 20
20 24 94
32 47 59
2 48 50
12 42 55
42 47 10
7 47 32
13 47 70
37 47 22
19 24 70
28 47 20
24 47 90
13 28 91
3 18 16
18 42 88
5 38 27
0 29 17
44 47 28
31 34 27
2 28 72
1 49 75
4 33 14
1 28 86
11 32 45
4 27 5
29 32 12
12 32 12
6 25 49
20 39 17
24 48 90
22 28 43
38 42 86
27 29 14
8 28 81
39 44 45
11 40 74
18 25 97
16 22 66
3 15 10
2 32 74
12 38 52
13 14 57
33 40 78
4 8 35
4 39 37
12 19 5
32 34 6
0 1 61
16 44 65
38 40 27
23 45 5
28 44 9
12 45 72
16 34 4
8 49 14
13 26 55
18 30 97
40 44 97
18 45 71
11 31 17
7 40 49
28 46 13
0 46 39
23 32 0
14 40 71
20 35 20
3 23 15
6 31 56
44 45 28
0 8 95
32 45 90
12 34 64
3 21 57
5 28 3
33 38 83
17 24 94
17 47 84
5 47 88
8 44 35
14 16 96
12 16 0
16 48 27
37 46 82
22 41 31
27 33 30
1 5 92
9 28 89
1 9 84
3 7 6
4 29 86
22 37 20
19 49 59
2 36 13
6 40 54
23 39 44
20 27 80
14 47 34
4 40 18
39 46 51
19 41 40
24 32 23
19 27 61
19 25 56
34 43 56
1 19 23
10 13 64
37 41 71
18 22 41
36 42 66
0 45 10
13 41 68
15 38 66
9 37 51
38 43 1
18 29 99
36 40 71
1 13 8
5 17 75
29 47 100
9 17 50
15 21 78
33 39 40
13 29 30
9 32 43
19 32 47
16 39 69
18 38 1
25 33 64
11 42 82
0 11 35
30 42 70
36 39 60
5 15 51
2 31 92
4 20 90
43 46 8
16 33 1
24 27 46
23 27 41
42 49 34
30 31 66
43 48 57
5 42 96
33 47 8
21 36 7
19 37 54
25 49 59
22 29 8
4 28 20
6 8 96
44 46 25
11 46 62
18 28 26
10 14 6
6 11 12
0 42 33
39 48 32
23 48 92
3 32 43
10 36 50
25 48 17
35 39 30
10 25 2
6 45 60
24 39 58
17 33 54
16 38 79
4 32 79
7 31 33
16 18 2
20 32 90
22 34 0
14 38 24
17 31 75
9 44 18
1 6 9
35 38 71
36 43 65
10 42 14
22 44 92
11 24 46
12 22 58
18 47 79
5 48 11
10 28 57
30 47 40
12 44 45
28 42 54
22 30 70
11 37 48
7 48 93
10 15 94
25 27 98
14 32 53
16 32 97
1 35 41
6 35 59
41 45 25
27 41 95
39 47 4
8 48 89
