1212 50
0 22 21
0 37 25
37 46 9
46 16 21
0 38 30
0 20 73
22 1 97
1 18 8
38 43 20
38 2 62
22 10 98
2 15 3
43 41 81
18 3 36
41 39 57
1 5 24
0 47 38
16 12 20
1 13 89
10 6 74
2 25 24
0 27 33
38 31 65
31 17 99
43 44 7
18 30 20
20 36 79
44 14 39
25 11 15
12 32 89
25 19 71
46 48 49
48 33 56
37 49 6
18 4 65
3 21 26
33 9 59
22 29 24
14 35 38
17 23 39
46 8 97
18 40 11
17 34 16
41 42 85
22 26 9
21 24 42
30 7 78
25 45 97
45 28 68
0 31 89
8 41 24
3 33 22
16 17 26
10 35 88
19 41 96
30 38 46
5 20 15
0 42 58
8 30 79
21 33 69
17 30 8
29 49 2
9 28 96
15 30 58
14 16 29
17 20 14
1 41 80
32 48 5
25 35 68
34 40 97
1 49 11
14 18 13
3 13 93
14 27 51
2 8 9
16 41 62
43 48 60
5 10 94
21 31 51
0 5 83
2 46 5
7 32 77
9 15 37
10 11 23
20 42 60
4 15 11
5 36 23
4 30 64
28 31 84
32 38 83
15 36 13
2 45 58
7 45 49
4 28 84
30 37 86
6 19 79
23 43 61
27 43 18
18 43 81
6 35 35
40 44 8
30 34 30
22 45 54
20 35 33
14 40 53
25 32 8
10 21 80
3 37 2
4 43 39
38 39 72
7 36 8
4 41 18
7 15 92
10 32 47
36 39 82
16 34 66
27 33 97
36 38 47
14 38 10
8 14 58
4 31 82
16 38 100
2 34 38
5 43 80
19 48 23
7 44 100
3 11 33
16 44 4
8 12 18
6 34 22
7 35 61
2 39 59
14 42 13
13 25 39
28 37 35
23 31 55
36 37 4
18 32 24
5 41 63
1 9 39
16 45 62
4 44 26
29 36 69
12 15 42
5 31 29
8 31 44
6 46 69
11 15 24
7 28 63
2 29 28
3 44 32
6 25 26
5 11 70
32 44 30
32 49 38
1 48 16
24 28 79
20 49 21
1 42 46
16 43 78
30 32 56
9 42 63
19 47 32
38 44 79
13 42 40
36 42 94
41 49 25
8 15 46
1 36 62
7 9 77
11 23 15
42 43 42
21 46 38
34 47 27
9 40 93
18 36 17
3 29 70
0 40 13
21 42 82
20 40 11
2 28 12
34 35 84
38 45 72
29 37 68
45 46 8
13 46 18
26 32 71
15 41 13
16 48 60
17 45 1
7 27 88
24 41 97
18 49 38
20 39 80
35 40 24
6 28 82
3 30 39
15 34 9
19 49 64
24 33 11
4 33 50
6 27 37
9 49 83
13 22 8
0 6 29
0 34 29
2 14 83
15 42 49
15 19 0
14 28 96
32 45 55
27 28 82
6 30 52
0 3 62
27 29 8
37 44 49
10 43 34
32 47 48
12 17 46
1 17 22
13 43 54
11 26 83
6 9 83
16 35 46
7 10 1
23 45 29
8 32 17
3 15 15
4 47 29
7 31 50
36 46 52
42 49 16
3 46 66
5 28 55
27 44 33
11 42 27
1 24 97
39 49 100
5 38 1
18 25 36
8 22 77
15 33 6
48 49 57
20 32 61
6 24 91
24 35 62
5 34 29
19 24 25
28 49 26
40 45 95
14 19 32
4 38 64
11 46 30
13 17 57
11 39 5
26 40 71
31 32 8
47 48 13
19 26 100
25 43 45
0 28 59
11 12 15
19 34 16
29 34 14
30 33 44
28 34 20
29 35 19
12 24 15
41 45 40
10 20 97
23 36 96
4 32 95
8 17 10
37 48 29
17 38 41
10 23 94
9 41 65
34 38 48
21 27 75
29 30 87
13 37 71
12 28 70
13 32 96
12 30 30
36 47 92
23 28 14
4 48 38
