62375 500
464 389 37
464 135 38
135 30 42
135 451 81
451 52 16
451 180 48
180 243 3
135 116 99
243 208 78
208 123 85
180 328 25
123 126 4
243 183 56
243 480 70
30 497 65
389 362 9
362 54 100
243 305 44
180 317 33
464 20 5
362 297 5
451 257 8
52 459 49
297 288 92
126 65 39
126 192 98
297 376 20
297 176 78
30 225 79
52 379 67
376 36 61
288 400 6
480 332 40
183 51 84
208 439 15
135 216 58
459 386 94
439 270 78
51 357 87
386 271 91
362 67 89
389 150 4
270 425 41
192 194 28
257 266 6
332 38 86
328 33 2
297 395 47
376 258 86
395 64 86
266 224 27
400 246 10
243 255 13
362 212 10
425 166 83
150 404 23
332 430 55
266 133 84
389 316 41
317 158 59
126 96 98
464 384 40
180 450 33
395 260 8
357 399 22
183 413 100
258 391 36
376 409 11
133 108 13
386 199 90
225 61 10
61 6 72
258 231 1
260 249 3
260 290 9
216 193 22
260 187 40
391 360 69
400 463 14
386 168 18
270 336 85
180 15 84
389 167 14
379 217 14
336 248 71
65 492 85
290 32 82
216 228 59
404 125 96
38 99 93
116 229 39
425 406 23
192 337 78
212 201 88
201 498 10
243 10 41
246 375 63
257 105 49
317 141 48
305 446 34
248 438 86
480 371 51
492 276 28
328 182 25
446 63 49
183 259 7
32 445 25
212 80 41
258 210 15
126 156 14
166 370 46
193 45 87
332 469 55
337 444 92
469 383 78
10 94 87
10 214 52
6 304 77
231 334 15
214 223 60
399 134 55
229 499 19
80 19 15
65 261 2
379 163 42
259 53 58
99 213 56
304 417 30
6 215 30
228 209 15
134 335 62
33 473 64
180 282 69
371 486 70
375 42 20
425 186 72
386 179 33
42 452 12
63 117 26
38 165 89
105 112 75
45 138 28
271 245 69
105 50 96
96 363 84
430 200 73
168 169 37
261 100 42
94 354 24
183 84 17
498 148 86
288 307 88
379 58 64
187 233 30
42 234 1
316 221 63
370 455 22
116 211 60
258 321 96
337 110 57
163 275 0
165 283 90
156 364 39
334 476 79
201 368 32
469 329 28
38 490 83
455 342 43
354 401 24
126 286 89
224 207 12
182 111 34
208 358 80
64 318 4
261 319 41
399 365 83
211 458 3
61 410 92
288 390 73
290 405 22
376 103 82
332 428 18
486 485 43
288 230 76
58 72 24
36 73 63
211 284 91
116 48 85
318 312 14
332 49 40
317 41 7
64 161 3
224 431 18
376 139 0
376 280 50
112 190 87
111 292 24
455 313 79
207 475 61
473 423 76
187 81 82
161 436 4
229 155 82
65 331 81
383 191 86
312 197 3
391 461 26
112 237 28
211 247 35
148 92 35
428 74 18
305 162 40
141 272 28
74 398 89
436 21 47
165 106 2
21 394 61
342 420 42
