62375 500
355 387 19
387 63 81
387 39 30
39 318 13
355 116 92
387 316 25
316 192 56
316 235 20
318 466 0
466 301 26
387 201 2
301 329 12
201 134 24
116 320 41
329 288 23
387 219 67
219 378 12
466 292 44
318 258 15
219 444 16
288 59 47
378 190 78
355 373 79
444 352 28
320 489 82
316 283 82
387 414 10
201 200 89
192 458 15
134 261 28
458 111 100
201 51 58
261 433 20
219 296 71
320 453 2
296 497 89
59 271 17
453 257 79
192 237 55
116 347 48
235 123 93
329 27 89
329 298 29
458 179 4
320 166 95
237 480 48
298 188 57
444 278 54
188 74 92
497 40 17
40 370 29
292 260 8
296 482 63
458 492 10
111 460 91
329 103 22
123 85 58
59 426 48
134 325 5
316 222 61
482 174 68
261 479 96
414 19 58
19 113 5
288 153 48
51 384 98
237 147 26
59 289 46
59 242 84
237 491 47
200 11 3
200 61 74
283 420 42
237 99 51
444 71 85
39 31 39
298 407 71
407 465 77
261 371 35
201 191 37
237 154 29
99 30 18
237 396 89
188 196 33
191 478 60
31 186 38
316 68 10
219 496 5
258 423 92
384 310 77
310 363 17
278 315 8
190 457 28
166 133 19
154 417 77
201 372 28
466 140 62
85 342 79
85 228 71
235 66 84
444 130 77
496 317 43
497 272 27
31 399 3
27 119 100
289 297 85
242 463 69
11 357 90
257 173 42
355 214 91
111 137 62
222 128 1
186 392 63
420 2 35
111 87 97
196 440 12
433 304 88
426 211 80
352 69 50
211 210 28
147 148 30
68 335 14
186 438 61
396 455 71
272 341 65
378 229 31
370 252 47
301 386 29
426 218 47
173 25 42
304 54 17
261 493 16
480 326 68
116 149 60
315 410 48
301 362 74
440 277 68
277 151 27
438 10 98
458 23 8
229 37 68
137 106 21
252 165 55
457 445 36
325 100 86
200 98 22
11 313 21
399 50 21
288 92 74
272 412 92
229 193 19
23 250 76
315 262 48
479 274 37
417 42 50
219 307 52
211 494 7
31 241 61
460 319 64
347 163 88
457 199 21
228 82 78
140 44 19
235 437 45
437 483 90
130 64 66
317 464 27
417 382 83
92 41 92
2 89 52
372 405 2
82 202 30
193 270 7
99 418 52
137 300 44
313 238 67
103 348 92
241 343 34
410 273 21
151 78 37
99 251 82
151 43 91
426 246 62
140 328 48
37 127 10
147 209 43
310 385 58
99 379 89
103 29 80
378 451 39
87 213 4
342 72 48
64 488 93
273 448 52
313 172 50
192 359 73
251 365 16
66 1 67
29 416 49
42 114 24
463 184 25
103 349 46
148 269 59
149 49 98
210 454 3
478 120 98
174 90 97
262 364 74
444 3 32
341 266 40
300 79 67
106 182 41
173 141 6
25 221 76
151 124 49
457 449 53
483 395 62
342 80 59
222 216 65
50 443 7
342 60 25
488 322 16
317 189 41
349 340 65
382 22 91
297 136 31
444 308 92
262 8 76
488 161 97
11 330 93
301 35 22
79 220 21
242 198 45
466 421 77
79 428 74
216 152 39
384 302 92
379 205 66
