7781 250
64 39 74
64 38 1
38 195 81
195 77 24
195 121 13
77 217 100
39 165 62
77 87 79
38 169 71
77 145 42
145 6 89
195 218 61
87 125 88
39 162 84
217 26 56
217 14 15
218 61 70
61 194 1
169 202 0
87 199 97
194 30 40
162 238 65
14 91 53
14 200 29
6 206 5
195 85 20
162 151 1
61 19 62
14 146 71
38 33 85
165 242 98
19 22 28
39 53 16
61 43 4
238 3 83
6 113 50
22 99 61
238 175 77
26 9 38
206 214 75
39 56 4
145 188 70
77 176 68
38 69 31
9 249 64
38 247 14
64 196 88
61 76 29
199 193 70
162 140 92
76 65 69
145 28 16
125 23 41
6 11 73
218 50 23
169 49 24
19 128 85
43 88 16
39 48 49
145 112 53
77 71 78
11 171 17
145 227 76
87 198 1
195 134 96
194 24 78
125 234 84
165 228 11
206 164 2
238 70 35
217 246 71
134 37 49
194 79 86
175 208 76
23 110 4
162 68 41
151 160 75
69 225 28
38 116 97
49 168 17
50 248 74
69 106 55
242 12 10
39 75 16
112 93 41
106 54 24
168 59 73
71 67 1
48 201 35
43 109 21
225 150 57
39 44 94
14 158 60
218 83 97
228 182 46
238 189 37
75 27 32
116 210 48
23 236 50
158 80 64
158 129 96
112 216 51
199 231 66
85 170 10
3 5 70
12 159 76
70 84 64
246 98 12
91 124 51
68 223 10
11 115 89
39 90 33
110 16 43
43 47 73
217 133 64
201 192 68
192 72 64
170 89 34
115 63 48
72 94 18
247 32 39
76 123 85
48 78 77
223 132 47
162 237 90
208 7 98
150 86 99
76 141 25
223 209 21
150 122 100
79 55 87
188 96 82
123 131 85
106 25 29
223 81 13
141 130 89
106 144 7
129 57 42
176 103 42
38 126 50
30 34 25
126 156 33
69 224 93
113 232 38
200 197 65
90 135 54
22 184 45
208 244 0
182 138 83
61 178 97
193 203 7
116 42 100
59 161 100
195 187 25
228 111 20
135 13 32
133 45 41
27 139 20
6 221 52
140 20 76
16 4 87
39 235 87
30 29 61
33 177 52
69 97 67
234 60 78
156 40 20
79 82 100
111 117 35
158 137 60
193 190 87
232 207 64
91 245 76
115 179 55
188 186 58
217 18 43
103 105 42
16 204 42
54 0 28
55 118 84
198 222 32
210 119 77
93 101 12
200 10 25
24 219 20
207 143 78
193 239 31
69 21 89
84 100 78
159 183 20
105 180 2
139 157 76
106 212 18
198 31 60
122 92 81
177 142 0
25 230 68
64 8 88
186 15 4
169 102 76
90 127 30
27 136 7
39 41 52
83 154 42
199 241 96
151 62 66
37 104 95
194 1 19
53 172 2
41 66 99
143 191 44
113 95 66
207 155 91
84 2 56
184 148 88
139 108 95
143 114 27
136 153 27
38 73 28
59 213 42
0 52 73
129 36 89
125 35 45
3 163 15
69 167 96
124 58 20
150 17 21
69 211 33
69 181 62
103 220 74
38 215 57
192 152 47
121 229 32
211 107 62
189 149 100
171 74 85
207 240 67
33 174 74
157 226 88
217 147 63
197 46 73
231 205 25
216 185 50
157 173 47
150 120 97
42 233 66
191 51 92
137 243 29
6 166 61
75 98 4
90 186 41
43 105 20
43 224 57
127 207 8
96 123 23
67 79 26
117 147 41
107 159 61
145 149 11
106 240 79
5 133 50
237 246 18
80 85 28
160 236 81
96 181 3
33 156 63
15 93 34
116 220 96
27 237 46
168 240 99
52 206 97
123 136 87
82 180 7
48 217 23
49 138 65
93 153 92
7 222 49
39 206 66
67 238 61
5 41 45
168 185 99
47 180 77
32 240 12
77 199 99
110 191 74
17 190 28
48 139 15
173 204 73
3 170 16
52 194 10
117 121 75
35 191 1
64 74 4
85 230 98
6 192 33
136 149 9
29 217 58
124 135 56
14 140 39
8 20 34
29 65 83
51 150 49
25 54 86
3 103 3
127 132 71
47 72 37
114 165 50
19 158 77
33 94 2
41 222 35
159 246 21
159 240 87
5 174 71
119 121 34
73 159 42
58 239 14
44 61 91
50 104 20
71 210 23
93 201 50
134 159 91
66 237 24
6 180 38
84 167 22
7 202 75
106 183 67
160 204 99
3 243 80
7 65 83
165 224 36
104 220 73
172 184 38
33 246 9
97 223 1
66 191 10
120 194 33
118 177 96
59 231 71
73 200 58
119 176 66
88 242 36
4 48 58
90 91 5
33 87 33
28 246 77
90 206 35
112 232 63
184 245 31
147 169 62
51 142 82
32 197 32
34 107 95
118 198 81
164 170 35
169 198 40
132 247 44
79 146 24
11 153 90
140 234 99
1 182 32
55 56 45
241 244 44
168 233 50
207 221 10
110 195 69
1 225 91
110 148 21
75 173 62
131 141 49
150 206 50
27 194 5
3 141 6
106 154 35
28 159 45
9 20 8
199 232 14
35 247 25
147 154 66
19 50 7
62 241 47
85 125 57
170 185 92
121 170 39
0 238 64
51 121 23
71 215 96
50 190 16
119 214 31
13 220 93
39 149 29
118 204 31
228 240 44
132 232 79
6 143 80
109 139 52
37 188 87
148 200 22
140 215 75
15 21 67
56 163 29
153 238 82
83 214 82
24 79 70
65 205 3
219 227 99
5 195 49
154 243 82
98 196 89
48 96 3
138 173 3
21 28 28
179 216 27
146 188 67
99 103 24
213 238 8
3 98 4
51 154 49
169 172 80
180 232 72
94 100 72
25 236 31
219 223 14
26 127 80
91 172 46
3 159 68
47 97 34
115 212 53
33 39 4
46 247 33
57 216 27
12 190 4
103 120 8
19 206 11
16 86 21
14 36 37
142 232 55
73 98 71
56 204 41
57 75 55
26 124 42
190 237 13
137 161 66
127 176 78
225 227 11
221 237 49
185 207 12
146 226 82
24 84 39
11 96 44
63 187 1
73 123 61
17 141 68
24 200 2
105 217 93
10 102 75
60 231 80
74 179 43
95 164 98
41 196 92
15 51 93
111 208 97
71 172 36
31 179 17
136 221 30
59 84 77
37 220 91
4 211 11
105 130 18
39 97 61
93 157 82
100 122 73
92 151 24
45 180 21
86 159 63
27 87 78
64 189 10
18 80 67
209 247 23
66 78 62
15 17 37
85 124 10
7 26 33
87 120 37
20 162 3
65 86 60
76 134 55
174 234 85
74 145 45
0 97 35
0 146 98
192 246 30
112 188 70
13 226 39
36 132 1
1 63 48
25 65 88
158 239 68
8 124 63
31 138 21
135 202 81
229 232 38
27 137 18
108 194 91
71 245 18
181 238 94
58 245 66
92 206 53
61 107 65
56 159 67
5 116 1
2 170 37
54 222 1
138 211 31
126 193 21
39 220 58
95 221 24
75 153 54
79 97 97
43 157 96
140 197 13
182 208 2
15 18 40
2 195 19
50 212 19
39 218 19
107 155 78
49 58 95
40 195 25
3 213 38
75 199 99
23 213 74
5 165 27
164 231 100
19 233 85
91 153 58
2 58 97
182 231 99
102 121 34
111 230 21
100 106 2
42 132 56
51 166 30
119 174 36
10 209 50
97 241 46
88 112 84
122 228 36
2 86 92
85 200 13
27 199 27
142 178 52
64 172 45
109 196 11
206 210 7
88 92 8
2 12 38
81 154 67
68 118 44
172 195 36
10 57 74
35 230 75
147 200 45
75 119 21
170 242 9
99 160 10
25 40 5
96 105 61
18 146 63
134 172 73
14 61 62
102 151 61
108 169 52
22 223 84
112 201 33
188 215 19
50 126 32
182 222 84
107 109 30
6 139 92
12 145 69
73 220 5
2 99 90
166 219 54
109 145 38
58 83 12
71 162 43
25 49 30
39 47 29
18 137 39
9 131 98
56 111 96
170 197 16
186 203 0
32 114 58
12 59 99
79 206 93
9 238 86
20 178 66
5 100 95
4 20 52
39 54 30
50 186 11
61 86 56
33 89 6
38 201 2
8 169 33
33 45 57
161 201 48
90 110 98
83 163 64
93 170 98
174 191 1
33 186 49
55 225 99
46 107 97
110 125 53
100 112 68
3 160 67
41 63 99
114 157 31
100 246 27
2 54 9
93 222 55
3 15 4
145 224 0
26 136 59
15 236 63
107 243 50
66 133 28
76 148 23
14 41 50
112 163 27
26 115 1
69 171 53
66 202 25
87 152 68
31 218 52
201 222 33
45 236 14
169 234 11
146 191 10
0 128 94
104 215 26
102 137 69
42 193 20
18 224 70
33 54 84
111 170 57
155 238 50
33 213 25
7 154 79
80 233 35
30 152 58
11 65 68
53 209 5
5 235 19
106 209 13
206 235 29
48 83 77
6 224 42
156 185 74
44 205 100
119 230 74
66 161 6
58 206 50
142 187 21
111 120 72
8 138 31
35 208 28
37 95 65
180 181 37
24 146 64
200 214 42
14 89 100
60 240 80
34 212 50
12 112 57
48 61 20
40 245 31
10 12 68
154 185 64
175 225 7
36 89 41
107 207 73
9 138 2
100 195 89
105 114 60
40 225 99
174 200 66
61 241 52
6 80 89
45 70 39
41 111 88
154 176 13
77 213 38
179 213 35
34 165 56
28 46 36
61 114 57
71 190 56
76 226 54
81 204 59
18 226 44
116 191 20
