306 50
29 1 98
29 17 100
17 46 20
46 9 10
9 20 33
17 28 43
29 31 24
20 12 80
28 7 36
29 18 28
20 48 81
29 15 96
20 23 73
18 22 29
29 33 55
33 42 55
9 6 59
18 27 33
18 13 17
20 21 82
46 10 73
15 49 0
10 34 60
21 47 53
15 0 75
33 32 10
27 43 69
12 36 51
17 37 71
28 16 94
29 14 71
48 45 20
0 39 57
48 19 53
49 25 12
19 8 67
7 11 46
1 44 44
12 40 61
13 3 47
13 26 13
1 30 75
17 24 82
31 4 98
22 5 89
42 41 97
23 38 34
43 2 51
45 35 96
29 36 90
13 43 86
23 45 34
27 36 35
8 37 90
24 33 91
10 16 100
41 45 77
35 41 61
6 18 43
3 31 78
4 37 14
32 37 97
10 15 86
22 46 42
4 13 31
4 36 5
38 49 59
19 41 69
46 48 7
12 41 53
19 20 89
4 42 40
37 43 23
9 34 83
18 24 22
15 35 73
6 32 84
8 13 84
10 19 79
34 45 0
5 27 54
5 36 77
2 3 45
0 35 98
3 8 34
11 40 89
8 11 71
5 21 48
0 19 0
33 49 47
35 38 41
21 31 18
17 35 76
18 47 30
11 28 10
8 47 21
39 40 5
6 39 57
3 18 17
22 33 52
1 36 72
8 18 9
28 47 4
16 43 36
30 44 11
7 35 8
5 47 14
34 39 90
7 48 26
7 15 16
29 49 39
10 45 87
9 30 62
20 38 72
6 20 39
13 24 40
33 41 18
19 24 44
2 33 48
29 47 87
28 44 70
11 36 91
4 25 59
15 24 37
15 37 20
3 16 85
15 21 96
2 27 61
10 42 59
13 46 50
27 46 9
9 18 25
13 19 70
39 42 87
23 34 78
9 17 90
16 33 9
25 32 74
20 33 18
24 28 11
10 13 50
1 18 40
28 40 94
28 31 84
26 35 34
20 32 2
15 48 38
19 26 14
39 47 35
2 4 64
34 46 74
1 16 6
15 31 87
33 44 12
23 37 30
28 33 38
10 24 66
2 29 86
9 21 12
15 41 33
13 49 39
0 18 41
8 40 81
25 48 52
23 48 71
16 42 48
10 30 61
24 29 46
3 45 68
5 38 87
26 33 73
4 29 35
16 39 17
2 32 100
8 42 53
10 17 17
43 48 61
7 26 76
1 5 60
14 30 62
6 38 29
26 45 94
18 34 48
32 46 51
12 49 86
30 41 42
6 19 83
17 42 21
4 21 78
5 13 87
32 35 19
2 20 84
0 17 92
17 18 24
17 41 84
15 20 55
25 46 66
14 33 82
26 32 54
20 27 5
6 21 79
12 38 26
4 33 66
15 22 40
1 35 81
27 42 64
21 34 6
32 34 13
45 49 26
38 42 60
3 14 6
15 43 71
28 43 86
19 39 72
6 40 32
11 13 89
13 48 68
11 26 74
11 38 34
21 39 83
19 23 90
23 26 5
5 41 97
19 49 25
0 42 13
20 35 31
20 30 90
8 14 90
0 27 22
3 21 12
21 33 4
36 46 25
25 39 94
15 38 99
2 47 81
14 20 68
1 47 58
30 45 27
13 22 64
3 7 11
25 41 85
10 48 9
11 29 52
15 19 10
16 47 83
8 15 56
31 39 0
30 40 74
14 35 74
9 47 28
21 37 33
18 48 65
2 24 65
14 46 91
11 12 97
22 47 31
10 26 72
34 43 23
28 49 85
35 47 46
1 37 17
9 39 37
26 41 6
13 32 27
3 37 67
10 33 96
27 29 95
5 15 76
6 49 50
24 32 78
44 49 33
5 35 48
11 32 37
1 12 26
35 36 69
33 43 98
21 25 60
0 48 34
5 31 98
2 5 87
23 32 40
9 49 34
19 27 58
13 39 94
3 9 89
24 37 27
28 38 64
7 14 78
6 44 71
30 43 10
28 37 0
40 46 80
7 33 0
7 23 65
0 26 100
8 46 35
19 31 26
24 46 12
32 48 62
20 45 18
25 27 46
39 45 82
8 32 48
26 48 16
24 42 13
7 45 86
