249750 1000
873 552 27
873 495 15
495 268 79
873 906 51
552 4 100
268 800 39
552 539 64
539 756 94
552 831 3
831 249 51
539 769 91
495 125 37
769 30 35
30 854 50
552 505 80
906 432 26
539 840 5
432 144 17
756 190 72
125 567 88
30 188 32
30 471 38
800 337 55
125 436 79
188 68 10
4 233 86
505 945 46
268 687 13
906 102 97
432 743 61
249 439 13
30 32 41
249 293 47
32 9 79
233 965 24
68 604 77
604 47 77
249 837 2
906 470 53
9 164 87
293 205 95
800 363 46
743 300 2
769 133 80
337 549 11
47 425 68
144 17 48
495 519 20
436 252 72
769 981 12
840 912 67
505 877 42
549 78 53
439 624 94
912 507 25
687 239 10
102 324 46
854 405 49
125 762 64
567 58 82
877 106 30
756 907 68
507 921 58
687 753 77
249 340 88
102 900 68
743 851 100
144 615 91
239 357 86
9 149 40
687 80 40
249 585 99
9 741 18
80 154 65
945 511 33
337 814 49
756 673 42
831 429 4
851 638 39
324 659 32
47 484 27
877 738 54
249 84 24
854 303 20
965 768 96
505 440 68
624 98 39
425 289 96
837 305 25
436 710 34
768 598 50
47 369 90
756 250 76
102 269 33
363 683 39
80 362 69
436 508 89
687 823 88
495 33 92
190 862 26
507 179 11
357 978 57
738 588 13
567 270 79
549 540 34
9 941 11
68 37 67
80 407 54
906 916 76
471 853 44
324 367 38
941 203 75
37 87 100
37 107 85
638 404 70
102 211 25
303 613 22
495 833 2
404 839 97
324 415 4
154 53 27
769 427 90
252 101 13
507 838 61
873 370 62
738 625 21
981 48 76
873 400 48
362 935 46
190 504 43
9 259 59
738 943 35
164 46 48
912 553 100
363 438 50
293 550 55
293 62 75
154 818 83
837 725 93
912 609 96
738 558 61
507 998 83
945 285 33
505 887 26
945 422 96
357 875 78
831 948 79
854 763 82
624 127 32
853 372 51
941 985 14
873 982 100
638 38 69
30 167 40
495 934 52
470 642 65
505 328 89
48 668 17
507 883 79
854 817 31
484 746 87
249 386 54
470 99 72
638 202 15
205 257 26
505 498 33
941 944 28
906 274 16
916 173 32
127 493 83
188 932 27
370 141 31
47 905 18
921 355 21
470 719 88
367 551 45
415 939 63
854 18 17
604 640 15
484 411 48
415 452 59
683 491 69
982 715 67
211 89 44
814 671 59
328 731 28
107 583 50
800 182 36
604 964 83
851 682 18
659 183 58
552 739 100
87 947 36
985 482 30
259 966 16
183 515 29
738 147 27
671 720 5
916 100 59
753 858 95
948 656 18
906 262 17
147 822 30
33 483 73
540 374 61
511 696 17
638 394 42
415 196 3
944 218 69
540 119 28
719 627 16
625 34 83
741 630 12
837 816 12
438 533 32
604 864 82
249 135 40
900 825 28
190 214 71
613 373 76
738 869 51
873 949 65
182 698 38
305 131 32
978 670 99
470 343 94
285 457 39
357 908 22
386 420 45
567 23 86
268 749 9
373 7 11
741 774 30
46 472 56
89 272 84
505 437 87
218 458 46
38 827 7
719 973 22
827 441 2
432 807 83
218 430 98
981 488 12
269 958 84
800 110 35
613 665 80
905 409 16
939 222 95
340 126 77
640 312 100
80 767 16
670 664 54
125 952 78
519 178 25
598 40 91
567 563 89
257 940 93
952 359 9
337 260 23
99 676 24
588 20 45
664 806 96
78 210 16
405 933 74
851 754 49
407 350 47
743 526 6
34 43 46
743 114 2
739 532 21
300 157 45
532 581 85
774 460 5
157 388 8
312 962 84
99 171 1
952 391 100
800 453 73
409 997 100
807 561 29
233 165 62
549 842 61
40 315 21
23 105 75
78 888 63
738 517 17
973 750 24
471 572 47
763 444 68
188 500 36
405 545 4
664 246 70
268 92 19
7 115 76
119 713 51
958 137 22
838 297 65
260 957 21
328 910 54
260 748 80
746 619 64
491 24 28
505 219 38
32 28 86
842 8 59
725 142 31
370 874 10
422 857 99
178 286 27
205 375 3
807 228 81
504 773 55
110 138 1
720 501 57
853 979 24
519 520 80
178 291 25
324 290 6
18 81 31
107 597 83
205 356 75
900 544 65
676 428 90
356 802 48
940 352 55
952 401 59
165 466 31
774 681 35
262 380 18
62 396 71
127 465 29
517 261 27
816 556 67
102 382 66
24 25 14
303 813 91
261 812 3
404 726 53
659 584 7
818 13 99
92 169 72
491 177 25
519 555 57
769 856 65
373 969 23
437 294 36
769 606 91
142 349 20
962 580 72
969 299 21
908 283 40
246 132 64
563 51 19
588 244 14
962 347 64
615 236 88
87 809 44
948 57 27
87 160 49
488 614 73
883 155 61
498 771 88
244 478 18
767 845 84
563 819 25
567 469 84
422 263 47
907 677 67
615 56 33
154 341 51
202 311 1
315 318 32
840 109 49
906 224 88
800 886 33
452 686 8
869 881 89
715 59 34
374 235 88
439 702 44
224 986 3
438 402 4
715 213 37
370 897 39
656 953 61
767 880 45
164 644 51
488 835 73
182 717 2
702 564 75
219 928 77
20 798 80
105 732 57
585 342 46
285 93 69
743 799 39
268 61 20
32 983 70
982 608 32
101 792 69
842 273 71
263 426 61
205 365 45
754 284 36
501 909 57
218 674 50
564 499 13
825 629 61
84 634 72
664 140 0
315 995 61
934 195 27
981 791 64
845 623 7
210 186 81
800 450 22
439 920 26
9 364 42
581 345 56
665 16 45
46 502 60
888 721 10
372 724 85
318 975 70
748 628 30
8 445 97
349 112 41
500 193 33
825 723 74
402 320 8
30 192 48
756 516 70
452 72 69
905 424 40
112 815 79
93 258 39
949 65 84
347 11 58
305 153 89
613 635 91
853 797 80
585 389 94
458 121 25
552 537 14
359 26 51
886 433 29
165 307 52
458 565 18
100 88 91
33 734 59
369 560 98
92 804 27
584 123 88
857 955 57
835 736 33
57 334 8
362 201 8
182 781 47
552 984 71
687 431 43
979 622 51
160 456 40
450 728 54
731 416 59
224 54 80
957 333 52
415 882 85
558 161 100
131 120 70
731 379 61
365 387 20
952 490 20
239 970 21
756 861 69
773 575 48
80 12 20
16 200 81
433 329 20
343 829 51
400 479 77
507 931 25
373 780 5
38 546 6
112 241 23
769 554 21
597 309 24
807 152 85
986 705 46
259 594 34
721 321 42
297 279 80
985 22 94
544 658 8
7 699 89
53 876 38
609 576 12
373 569 42
127 930 13
551 338 72
606 398 9
517 377 48
342 711 31
445 772 55
374 128 82
375 678 49
404 697 0
724 926 28
838 694 34
817 75 74
997 701 25
465 306 3
864 574 100
546 5 90
857 834 21
369 524 56
233 454 8
567 893 7
438 69 43
411 765 13
719 600 17
731 786 63
829 134 11
401 55 20
600 1 49
561 73 99
627 660 16
682 208 95
470 811 54
244 633 62
659 146 67
132 700 49
155 41 8
431 378 7
710 722 93
554 360 34
386 497 5
394 607 34
352 830 2
219 695 71
57 271 15
909 566 97
483 655 97
539 413 100
659 39 96
149 230 80
633 977 37
333 198 92
811 573 0
539 968 76
575 922 14
569 446 62
975 74 30
869 578 84
578 175 23
966 117 39
858 67 88
995 176 64
391 76 89
175 884 2
154 180 59
985 653 47
686 417 51
80 704 6
551 733 55
466 903 73
501 707 49
305 587 23
705 745 41
560 530 92
67 643 33
92 568 41
539 691 54
235 661 55
861 148 71
625 547 49
328 159 39
422 651 97
926 641 37
483 821 93
877 602 98
48 6 68
192 621 97
39 238 16
261 221 43
252 589 1
337 330 84
869 385 18
450 448 33
568 954 47
877 475 16
138 351 64
402 865 79
285 595 59
948 525 93
257 292 99
171 766 87
664 885 51
33 577 83
437 308 25
180 999 45
68 381 1
797 197 60
941 0 76
271 462 83
573 459 3
175 779 48
75 618 30
454 795 3
682 143 58
155 421 31
142 523 98
176 327 53
753 993 95
674 534 33
48 794 89
966 323 77
931 288 81
829 189 45
138 487 58
112 843 57
697 15 55
578 994 46
931 617 85
534 974 37
694 158 4
294 760 61
370 605 70
179 124 38
798 10 62
5 376 97
208 344 25
98 255 92
700 395 61
985 895 91
655 503 30
534 264 49
279 60 13
164 789 17
763 256 84
724 904 99
356 592 98
158 531 24
930 529 0
560 240 39
256 776 42
438 419 76
799 937 69
429 647 69
715 513 94
388 354 69
829 42 6
665 824 31
357 913 20
842 204 25
723 601 16
450 878 54
427 506 69
943 716 100
320 870 35
256 896 2
809 988 30
933 434 72
513 747 53
478 185 3
161 971 69
289 718 93
500 108 83
490 406 82
732 788 27
400 45 96
259 650 29
601 929 7
132 181 56
159 174 43
173 339 54
713 891 76
436 36 19
713 847 98
244 610 61
241 384 17
797 787 11
786 481 11
550 980 78
720 408 4
76 156 54
884 82 41
970 612 65
694 254 5
5 657 65
624 755 36
270 645 21
429 960 18
193 187 20
856 942 47
857 64 78
979 646 45
252 145 20
488 277 62
504 570 96
704 332 20
487 820 32
554 863 47
835 486 6
573 265 7
286 860 98
640 70 59
131 3 15
623 832 84
638 542 92
107 714 67
560 412 17
656 245 30
943 844 36
537 71 68
192 596 15
862 727 9
695 298 89
958 467 24
504 703 75
971 636 61
606 191 69
453 316 11
833 14 0
156 963 98
241 512 83
601 528 60
977 586 42
711 251 19
561 27 35
308 796 43
446 836 12
146 194 100
441 690 62
856 139 45
374 951 14
869 672 18
328 234 88
417 917 55
829 620 84
369 777 20
308 162 26
169 679 4
288 163 83
386 654 16
540 603 68
834 199 40
293 49 19
182 855 7
320 967 49
5 331 78
437 616 0
328 371 25
264 918 27
22 808 91
34 535 31
4 914 14
618 742 63
436 783 40
99 418 11
672 989 14
375 871 15
957 31 77
683 50 88
500 793 57
61 996 1
914 304 55
853 461 56
816 992 10
328 591 74
318 314 25
158 859 33
250 571 75
569 961 61
142 740 68
734 805 54
292 206 34
121 538 44
665 129 36
935 44 20
966 709 15
108 276 67
974 706 78
384 582 66
167 282 22
731 730 25
413 510 84
198 959 5
554 410 78
484 353 53
917 889 62
484 846 87
505 752 48
484 150 26
33 468 77
9 217 4
312 310 25
28 2 96
4 103 38
767 509 56
871 393 10
719 229 14
813 662 97
984 136 80
438 90 21
854 778 5
580 209 55
537 463 74
664 548 50
424 879 84
515 212 64
430 639 45
538 317 16
910 868 19
93 751 12
163 85 75
213 784 39
211 976 63
288 956 0
206 688 92
628 207 6
24 477 18
217 443 98
798 346 2
192 841 57
187 492 44
934 692 31
125 536 27
453 866 83
182 390 34
592 894 61
15 122 74
239 521 74
614 151 30
886 938 5
534 19 53
995 770 48
347 403 89
552 902 65
822 950 4
843 480 55
986 652 70
343 790 3
54 63 30
340 485 21
844 852 99
119 991 12
56 302 42
731 680 85
973 248 96
82 464 79
858 849 92
938 215 74
350 828 23
821 689 47
682 21 32
117 361 70
204 414 9
727 631 63
687 474 100
108 237 5
189 366 85
15 301 21
717 118 48
607 729 44
672 166 89
960 987 94
798 514 59
508 522 47
308 590 62
777 666 79
634 91 35
203 527 28
69 231 20
548 383 6
765 649 57
882 313 22
328 399 74
765 764 76
842 735 3
347 96 40
74 667 92
700 632 36
917 489 21
353 803 14
734 785 46
465 737 93
440 280 53
101 447 71
841 325 45
446 758 85
189 168 37
219 915 34
323 648 35
786 599 50
299 626 32
417 442 10
305 247 43
24 226 40
305 266 8
384 867 41
650 83 96
604 223 16
740 392 8
475 29 8
33 319 92
74 562 88
38 901 53
999 455 93
279 335 25
384 278 32
259 757 46
51 761 90
751 759 22
235 543 16
913 782 7
39 919 26
271 693 27
380 826 9
644 243 6
413 66 57
18 172 13
594 744 10
249 579 33
21 637 59
980 216 100
270 130 66
604 397 10
268 170 34
269 287 98
774 116 88
265 368 19
243 86 20
585 936 59
160 775 64
83 451 80
208 712 43
885 79 28
235 227 37
947 496 6
421 850 9
565 663 51
421 593 47
356 423 52
15 336 27
808 669 10
767 473 68
357 322 2
198 518 41
556 494 15
947 35 14
63 848 95
134 946 27
766 925 71
115 267 55
771 675 42
750 111 20
542 184 22
881 684 21
702 95 46
676 911 75
664 358 20
300 892 69
860 435 68
763 890 2
517 253 71
534 899 79
407 326 69
15 104 23
257 232 0
747 281 82
775 708 36
274 541 8
120 685 54
882 97 34
433 972 48
704 476 79
775 296 45
376 113 26
539 348 99
108 924 77
849 990 9
963 220 99
762 872 14
302 77 58
670 810 15
862 898 41
914 801 54
648 557 91
977 927 77
252 295 37
708 559 34
211 94 57
166 611 88
704 449 69
965 242 54
356 52 51
868 275 89
174 923 55
169 225 20
260 690 76
235 464 72
345 918 22
99 528 79
36 118 91
677 778 66
508 981 84
253 727 6
75 191 72
376 990 5
162 673 0
495 850 18
153 232 41
60 913 99
66 438 48
467 690 84
266 756 66
278 609 12
16 706 90
177 248 29
108 671 86
464 783 18
237 445 81
278 499 17
186 524 22
880 996 60
503 947 2
418 897 81
771 921 45
891 989 43
564 618 14
