5587 150
2 129 49
129 139 75
139 84 91
2 57 71
129 50 100
50 40 59
129 28 100
2 8 14
8 126 72
28 74 32
2 105 82
129 20 18
20 115 11
8 37 8
105 92 43
40 64 39
84 119 86
2 63 62
57 14 89
119 22 83
22 66 54
37 73 29
40 41 94
28 62 37
64 7 50
139 68 74
139 124 43
28 89 82
126 145 39
22 144 84
63 96 59
14 67 14
129 87 72
8 103 90
63 104 59
63 30 18
66 149 55
84 113 37
66 100 89
40 135 47
126 11 47
7 34 51
149 138 11
115 6 78
37 24 68
138 142 85
103 77 75
22 47 36
7 93 18
92 146 18
47 4 10
68 108 31
7 125 40
22 49 74
145 43 28
66 32 79
30 122 89
28 136 100
77 128 30
30 17 49
6 109 57
138 88 19
109 33 61
93 58 15
88 25 28
108 71 1
128 16 10
62 53 0
92 31 25
109 0 82
31 42 5
20 91 97
49 118 14
139 80 65
104 127 2
109 110 48
136 26 17
115 148 65
14 111 33
96 97 95
129 116 90
31 85 75
64 27 80
17 69 45
109 38 12
34 130 72
118 132 49
108 48 42
80 107 48
149 90 10
148 101 25
34 29 55
26 61 62
27 45 52
25 114 44
68 72 13
62 23 11
64 98 46
33 81 3
80 141 90
69 36 66
141 56 99
129 79 93
118 78 75
42 94 65
130 133 25
56 65 21
115 70 96
114 102 43
108 106 80
72 3 84
100 120 19
31 117 21
136 39 61
45 140 14
97 1 17
106 76 49
139 21 28
30 54 81
43 75 43
144 83 87
148 55 64
108 121 23
33 86 88
119 13 43
124 5 66
84 12 83
80 18 72
124 60 86
72 147 83
33 123 81
50 95 36
84 15 78
101 52 87
37 143 81
133 10 27
18 131 58
61 35 18
125 137 94
33 134 99
113 44 54
110 99 90
141 112 47
77 19 46
149 82 30
132 59 3
77 51 39
16 46 36
119 9 23
69 83 3
10 89 61
128 131 93
13 94 47
65 77 93
18 61 51
73 141 13
1 127 31
110 118 29
41 68 55
54 79 36
28 33 28
55 84 71
16 143 39
96 136 62
89 107 81
16 146 52
24 107 91
99 118 38
89 140 81
22 105 76
36 129 41
34 89 11
69 75 52
16 21 14
107 113 100
65 85 24
1 84 66
20 31 92
7 146 0
128 146 55
64 133 77
36 125 72
31 44 17
8 115 67
31 103 42
3 139 83
19 89 92
18 30 58
28 31 45
62 148 26
125 126 34
15 27 96
