30813 250
194 120 79
120 119 50
194 166 36
119 241 93
241 26 74
166 109 11
109 249 80
120 64 61
249 52 0
26 220 84
120 113 80
241 231 10
231 110 69
52 54 53
120 102 32
119 235 57
109 58 79
249 71 85
71 145 2
113 11 8
71 184 3
119 229 40
166 212 29
194 50 98
220 137 81
235 4 40
54 197 30
64 176 2
102 66 91
66 93 30
194 164 47
120 112 2
26 236 56
11 221 38
71 78 78
64 7 3
109 134 100
164 130 22
235 94 36
7 2 67
176 186 90
130 69 84
176 82 47
11 187 1
176 199 37
113 127 13
110 117 64
109 106 4
26 6 34
64 56 45
6 217 77
64 24 59
50 226 50
69 18 95
166 170 56
166 45 65
236 180 22
229 10 96
199 209 91
10 100 14
26 75 77
7 160 92
2 29 20
226 195 8
109 38 25
119 248 5
10 200 92
145 228 13
164 216 32
145 0 16
241 80 57
82 136 0
38 177 50
199 9 72
164 36 35
212 181 68
160 149 55
236 190 88
194 53 48
38 168 9
184 111 80
160 34 33
117 192 80
100 154 34
64 49 77
166 35 62
38 8 70
10 139 46
49 14 39
112 138 94
113 202 86
111 156 18
93 167 14
9 196 23
196 74 54
9 77 59
226 208 24
180 40 93
4 25 41
180 76 16
18 238 17
26 224 67
76 97 60
112 240 60
221 95 60
224 68 32
7 247 55
8 3 31
93 22 50
78 205 34
156 16 2
109 96 71
16 114 89
38 108 94
199 141 45
114 245 87
245 73 6
36 142 86
208 175 92
217 57 70
216 185 29
154 101 98
4 84 73
119 44 23
185 42 64
74 12 65
114 155 53
177 92 93
235 140 9
64 129 73
97 193 58
95 70 8
200 153 39
181 63 96
221 198 2
235 230 0
127 23 8
69 17 84
229 162 54
114 146 26
3 61 13
247 32 87
193 143 96
71 99 62
235 191 50
10 55 11
220 104 20
7 152 63
106 159 60
167 165 34
177 20 99
145 125 16
68 39 9
117 59 2
143 189 52
17 234 12
77 21 67
84 148 16
186 144 4
59 126 20
4 30 49
117 123 43
160 1 20
113 183 98
142 135 60
35 227 77
52 79 27
186 15 40
177 237 71
153 223 18
194 13 45
191 128 36
123 174 6
128 41 11
205 81 73
26 43 51
174 122 28
110 211 89
38 47 7
187 27 12
58 215 0
195 158 91
126 67 21
104 242 2
168 31 81
248 121 52
76 222 32
126 239 41
94 163 29
9 90 22
14 201 35
197 51 65
108 87 35
165 204 34
79 188 52
141 214 8
31 206 36
119 203 72
8 151 89
58 65 62
55 33 5
203 179 89
74 182 87
182 5 22
177 132 94
162 85 82
11 150 82
202 207 2
217 83 15
185 171 24
20 62 43
56 72 69
1 161 62
208 115 6
123 169 31
188 213 72
47 232 93
9 86 72
17 28 62
49 147 4
95 244 30
1 172 84
179 124 97
38 173 0
49 118 51
165 233 86
38 37 70
153 91 5
223 131 65
7 157 66
237 116 84
204 107 12
147 218 86
22 105 69
50 225 54
190 133 61
35 178 88
225 219 85
223 246 9
119 89 84
84 103 6
0 60 9
15 19 87
197 243 43
235 46 12
128 98 89
