612 50
31 19 8
31 18 85
31 41 89
18 15 75
31 16 72
41 47 5
16 9 96
19 30 26
18 5 57
30 2 88
18 33 22
9 42 73
30 22 29
47 0 2
47 20 54
42 37 99
0 32 33
47 34 11
32 11 44
32 40 2
11 35 7
22 17 16
47 27 72
20 6 16
9 26 10
18 3 62
20 13 23
16 44 48
42 36 57
15 7 64
19 10 12
34 29 48
47 43 73
44 21 72
33 46 64
30 39 45
40 23 90
5 8 39
43 24 82
29 4 49
16 49 78
19 14 8
0 48 67
19 12 73
40 1 12
36 28 41
27 45 41
8 38 44
20 25 42
2 49 37
18 21 69
38 45 15
15 33 19
4 11 17
6 11 39
9 48 65
13 25 87
11 16 55
20 24 53
14 28 1
2 18 18
2 35 34
0 35 53
24 33 2
31 46 70
26 29 16
2 34 98
34 35 94
6 19 2
13 40 39
44 45 54
26 28 81
10 49 80
6 25 24
0 34 33
1 21 79
1 44 51
39 45 94
11 33 1
23 38 61
29 31 57
15 22 26
20 23 34
18 28 87
13 19 98
27 28 45
35 42 7
0 9 11
11 23 53
7 46 48
25 42 24
31 43 91
34 37 91
16 29 91
8 41 68
12 38 25
9 46 87
22 31 47
15 20 57
4 31 48
6 35 44
22 42 92
9 28 56
21 43 10
1 6 96
40 41 58
20 44 25
8 49 34
10 30 69
43 44 59
5 6 57
30 46 90
9 30 53
0 33 89
15 25 87
27 46 56
41 44 76
1 32 77
11 24 69
14 44 86
2 9 28
18 24 51
24 37 60
7 22 55
39 47 8
1 4 76
33 40 87
8 37 3
37 40 97
36 43 27
35 43 4
9 15 62
0 4 98
14 15 91
15 48 82
16 19 80
18 47 59
22 25 22
5 15 48
4 37 84
0 14 55
29 40 5
32 37 14
16 36 84
25 44 56
17 40 56
1 11 20
32 43 82
6 33 90
3 4 89
17 32 75
6 36 86
5 20 34
6 21 100
22 46 69
19 42 55
7 43 88
12 28 90
7 39 15
11 26 61
5 33 81
2 27 91
9 25 94
14 38 96
21 39 3
3 21 89
5 17 91
17 37 82
46 49 84
32 44 77
12 34 44
20 21 56
24 38 51
36 49 54
21 49 15
24 46 59
11 34 28
6 13 33
3 20 5
11 36 97
2 25 7
8 15 47
0 46 45
3 28 87
3 6 31
18 39 29
22 40 39
17 20 92
40 46 62
3 33 36
21 47 77
0 36 3
18 43 10
7 13 2
1 5 8
35 46 80
0 21 75
26 46 81
29 43 10
1 46 92
13 46 91
12 36 77
6 41 31
10 44 19
40 49 27
1 48 5
18 48 51
21 40 96
7 26 91
32 41 26
18 30 99
4 21 86
39 49 98
15 28 8
13 15 37
14 18 11
7 16 29
6 8 76
15 26 88
16 48 14
24 25 97
29 30 52
12 27 52
20 42 73
13 16 87
0 28 79
26 34 0
9 23 66
20 37 97
13 37 25
11 21 5
23 42 40
25 47 92
6 17 28
23 44 24
6 32 4
18 26 92
22 26 5
3 38 45
2 22 33
15 32 48
