2475 100
84 61 17
84 98 95
84 10 23
10 14 53
98 57 59
61 29 61
10 18 5
57 13 98
13 79 89
29 46 21
13 25 19
29 0 42
14 58 25
29 33 71
29 59 25
46 11 77
98 7 82
98 34 69
11 53 66
13 69 76
34 66 9
69 3 100
46 99 94
11 50 24
33 23 55
14 27 48
66 49 42
49 15 27
33 74 95
15 31 15
29 63 3
53 22 69
27 30 23
30 73 88
99 89 74
11 93 56
59 86 45
18 95 81
93 44 53
79 68 53
0 62 59
53 83 34
63 20 9
23 76 17
7 78 30
14 54 49
0 36 47
63 9 33
22 42 68
9 43 17
42 92 100
0 71 69
31 38 21
33 67 1
25 52 15
61 60 21
11 5 29
69 4 92
27 24 24
69 91 14
14 72 26
83 65 33
91 81 57
3 47 47
33 26 75
14 6 85
50 16 26
86 88 52
72 75 78
31 87 56
98 1 43
18 55 59
88 37 76
9 2 68
11 21 85
87 94 84
43 56 35
63 41 73
87 19 41
84 45 1
2 39 37
11 80 83
95 48 48
21 35 23
19 97 23
31 77 71
50 8 95
52 64 15
63 82 0
50 85 44
66 17 49
62 90 45
56 32 82
33 96 54
98 70 88
96 40 23
66 12 70
13 51 17
94 28 91
17 28 60
2 74 60
39 87 60
21 84 52
41 57 7
22 44 70
30 87 48
21 95 36
67 89 94
77 93 33
57 76 9
3 80 77
21 81 47
90 98 7
50 53 5
17 78 89
53 99 87
20 42 21
39 55 15
35 87 86
23 61 93
2 82 52
4 24 100
21 86 96
27 78 70
0 99 73
19 21 91
16 81 8
23 56 46
33 59 54
1 97 14
33 56 2
37 74 28
31 89 4
18 33 90
18 78 60
18 25 82
34 76 21
67 93 12
43 82 21
73 90 19
49 69 45
83 97 29
71 84 19
0 74 26
14 76 32
57 62 0
49 80 92
71 73 36
47 77 50
19 70 18
35 84 34
51 57 22
62 84 28
32 52 97
0 54 29
11 29 61
38 46 81
46 95 69
26 95 10
16 94 59
50 75 87
33 82 12
58 80 18
1 47 64
29 30 73
51 54 82
35 67 77
18 39 7
64 80 74
55 64 90
19 74 52
6 79 13
28 64 40
3 5 18
27 63 54
14 67 92
92 94 3
44 65 100
31 47 68
15 93 96
40 74 0
27 82 50
37 78 5
3 89 99
30 99 95
79 99 28
45 82 71
6 38 74
12 26 91
50 64 50
88 97 69
28 86 13
20 26 0
0 77 25
5 92 43
43 84 57
39 41 42
27 75 89
6 12 81
3 58 88
42 59 10
38 70 75
86 90 37
34 83 62
32 33 85
5 83 13
41 80 99
13 36 13
56 85 90
3 94 12
51 75 81
28 35 4
14 69 95
0 87 55
29 66 51
64 85 32
4 68 1
54 72 18
48 69 80
3 54 76
53 96 2
19 36 92
11 92 23
53 67 99
10 69 60
4 66 35
29 48 72
14 74 6
69 86 36
78 83 14
21 93 19
8 32 13
23 45 85
79 84 97
5 85 7
68 71 100
15 89 3
76 97 58
39 40 19
58 62 60
57 59 92
70 76 58
11 59 32
26 67 6
25 36 14
15 33 79
42 69 21
81 96 20
32 98 56
29 88 50
67 86 99
13 75 79
56 68 77
23 93 92
41 87 11
39 50 96
7 56 79
87 97 39
18 69 84
43 83 7
53 86 100
27 92 29
8 60 52
6 27 22
8 64 100
55 97 94
40 55 62
68 93 82
67 81 47
59 67 84
0 51 27
28 56 81
59 63 20
38 54 68
49 83 2
62 98 77
46 63 91
87 93 39
76 85 22
10 38 95
59 65 36
5 65 13
56 84 35
7 96 98
65 70 36
19 34 2
22 83 67
39 43 56
21 94 82
22 30 79
5 18 57
35 64 66
25 67 22
12 79 99
36 91 84
4 94 55
4 56 49
0 33 17
17 90 66
66 67 95
54 78 70
24 76 53
1 7 68
12 56 59
27 59 78
36 75 77
38 51 37
40 97 45
18 73 19
62 75 59
3 36 72
8 69 9
30 45 7
62 89 99
30 38 43
13 55 29
8 10 95
49 88 70
2 48 91
26 55 34
5 39 93
13 92 92
35 97 31
42 94 31
9 86 38
6 65 82
54 77 5
33 79 59
22 31 18
72 88 26
16 65 64
1 14 83
37 84 41
73 87 96
16 69 37
18 60 51
1 59 90
77 84 96
8 45 44
6 37 95
54 74 25
63 76 8
36 48 60
1 25 12
53 93 75
32 99 16
1 54 89
23 72 27
58 75 86
66 90 39
67 83 7
18 85 18
41 86 57
86 92 49
59 91 62
34 75 70
0 11 12
23 52 2
71 96 92
41 49 85
69 78 3
5 35 13
5 93 44
24 34 94
60 75 16
33 64 99
24 78 30
54 60 67
7 10 42
60 74 21
39 57 39
43 48 18
28 36 52
27 51 91
82 90 50
15 52 60
40 60 75
19 37 24
85 92 47
58 60 41
11 18 77
50 94 46
6 78 21
1 49 78
39 45 70
33 95 90
67 87 53
63 84 58
90 93 2
64 73 30
10 75 75
78 81 78
21 66 64
22 82 67
14 78 49
38 64 26
3 87 39
83 94 60
69 88 7
47 55 90
8 83 82
91 92 52
16 86 55
46 88 80
40 47 75
42 83 71
25 27 87
5 44 37
49 56 42
71 72 28
8 33 23
77 83 9
8 93 88
43 73 59
10 70 91
78 84 36
55 80 68
50 60 29
66 74 31
54 70 37
33 75 51
29 56 90
20 27 80
4 47 79
82 88 39
82 94 98
45 78 38
21 74 24
1 6 93
75 88 29
40 44 58
63 71 25
44 63 72
48 97 6
11 55 65
39 97 5
81 83 47
79 88 77
13 87 95
6 32 9
79 81 79
20 39 99
54 81 95
36 73 1
39 82 75
39 78 94
26 89 61
51 71 34
6 80 33
8 90 80
42 74 69
20 48 58
47 94 32
11 62 53
38 74 99
8 23 26
36 79 81
22 74 84
8 28 15
23 80 92
64 89 36
26 88 2
75 76 10
12 93 61
69 94 67
3 14 69
37 66 35
55 78 12
24 87 59
28 53 39
0 47 27
65 96 62
35 45 18
2 31 59
48 89 49
18 42 38
81 89 2
54 94 77
27 85 31
66 80 7
29 72 21
0 78 15
46 59 42
82 98 92
34 95 5
43 72 89
51 97 60
17 50 49
50 71 21
30 53 9
44 86 85
32 45 38
49 78 26
37 92 20
50 66 69
12 19 83
15 28 32
64 96 39
28 87 38
6 72 31
10 96 82
5 54 90
7 57 42
12 83 100
25 60 8
42 44 16
48 58 48
2 42 36
28 33 45
20 81 4
45 97 96
20 62 26
41 44 10
58 89 32
1 86 31
17 45 82
47 48 5
38 89 64
33 53 81
30 84 77
69 87 25
79 85 92
14 44 31
55 60 29
66 78 31
13 27 83
10 31 62
35 89 17
0 70 92
15 58 54
18 66 33
60 73 37
14 18 33
43 45 45
2 7 83
60 77 35
39 99 10
3 19 33
57 97 56
21 69 75
70 92 11
37 62 65
19 72 49
26 49 55
8 24 43
58 63 19
26 32 30
4 26 47
81 94 60
4 62 12
78 94 16
33 92 77
0 55 29
2 69 33
6 16 91
15 82 49
30 68 89
22 85 60
47 70 50
66 71 58
40 83 22
33 87 58
6 21 72
24 35 89
29 35 74
23 50 15
10 65 7
36 54 78
9 59 25
72 91 5
15 41 69
18 58 35
48 87 82
11 52 61
22 90 95
50 92 50
36 53 86
48 84 20
19 59 100
25 66 27
33 83 99
56 65 95
7 74 62
48 80 57
46 89 47
3 70 89
27 88 75
85 98 78
1 51 20
32 61 6
13 66 98
10 66 37
33 37 63
23 81 42
83 84 75
30 41 85
59 69 11
6 24 72
52 86 2
16 26 30
27 62 44
52 68 62
3 46 71
11 19 63
76 83 91
21 92 92
24 95 8
48 53 49
17 20 29
1 60 85
74 77 87
54 55 20
58 76 36
48 73 69
36 64 27
18 70 44
19 50 64
64 95 82
14 38 68
9 85 9
32 46 95
15 56 86
26 58 34
10 92 65
9 93 94
0 41 1
4 42 12
40 45 57
20 79 84
10 51 40
8 31 22
42 80 85
3 86 86
36 85 87
17 46 96
59 97 59
29 77 67
14 60 3
38 88 80
44 48 90
30 78 41
20 91 5
21 72 18
11 17 94
27 96 91
52 82 51
4 49 64
27 69 56
0 15 87
58 66 72
2 94 40
32 84 94
19 31 87
6 36 4
43 92 16
57 89 59
1 32 57
22 72 48
19 67 41
45 96 40
23 46 16
97 98 49
4 57 36
60 68 50
6 67 22
14 49 33
22 76 67
22 65 84
23 91 97
93 97 68
0 44 49
46 96 27
15 43 60
19 66 86
65 80 15
56 61 55
42 63 46
30 69 84
2 8 90
57 60 43
34 78 2
1 80 76
37 51 68
39 75 16
35 61 72
12 67 84
34 57 100
1 19 97
36 78 15
18 75 16
19 73 54
30 77 18
8 95 41
4 39 31
42 98 24
30 83 25
20 86 99
5 45 29
13 50 64
11 41 33
49 75 80
53 91 54
0 9 93
26 92 30
30 61 17
17 77 87
65 89 12
73 81 34
43 65 97
12 58 63
66 83 43
24 83 98
75 79 87
20 66 41
19 20 20
23 73 90
5 41 37
9 58 9
17 23 81
1 2 0
5 31 7
20 77 78
48 93 72
32 62 42
96 97 63
35 56 18
10 98 96
12 23 30
51 62 26
26 79 55
41 91 31
52 72 1
37 68 88
23 83 98
21 24 85
3 20 69
56 76 77
41 60 40
53 95 96
24 79 23
1 50 58
78 89 33
30 90 17
4 63 90
58 68 55
26 42 36
12 43 91
37 67 94
42 47 77
18 83 41
80 81 49
54 84 9
85 88 31
44 53 31
19 95 90
32 54 31
13 33 37
51 90 93
16 21 14
38 57 79
57 63 69
33 66 47
15 21 89
35 88 28
19 93 3
14 94 15
27 66 70
78 86 17
10 46 62
20 57 35
16 76 72
23 77 3
6 93 36
17 30 27
28 68 82
28 85 52
42 73 64
5 51 44
56 77 11
65 99 19
49 98 66
77 99 29
13 16 47
40 80 22
2 28 64
55 56 9
51 80 64
41 43 13
18 88 40
24 29 100
4 5 82
17 80 79
9 13 62
68 77 69
3 66 56
56 78 16
26 36 21
11 44 92
16 87 41
15 96 39
48 88 31
0 53 12
1 42 68
43 51 45
84 90 28
73 76 17
22 35 68
55 89 45
4 77 9
42 46 77
74 89 23
85 97 2
23 41 74
37 89 70
19 44 51
42 66 23
14 28 100
25 94 15
54 64 49
28 77 35
70 91 82
54 85 1
44 78 61
64 97 63
23 25 67
11 12 35
28 46 27
3 13 52
76 94 51
68 73 95
39 85 98
29 37 8
59 99 28
22 63 26
