123502 500
272 186 39
186 362 56
186 0 24
362 200 95
186 40 76
186 125 33
272 255 22
272 106 23
186 147 98
186 179 93
40 456 0
456 54 15
147 8 29
40 132 40
40 22 26
132 237 0
179 247 89
179 374 31
247 2 27
54 297 50
54 90 41
90 270 35
0 19 44
0 483 31
374 404 18
0 64 63
404 162 19
297 86 49
237 317 3
200 496 66
237 407 71
22 292 39
270 283 79
270 73 16
179 418 88
362 89 97
237 229 14
404 417 58
64 293 40
456 318 27
272 453 77
292 150 47
150 62 82
40 393 74
362 100 35
73 320 82
90 241 83
393 286 22
293 23 41
496 171 17
106 187 66
286 498 39
125 5 47
86 157 36
297 123 98
147 41 89
162 355 84
186 238 82
89 108 15
417 232 87
498 480 72
54 482 84
100 84 52
272 367 25
255 154 68
150 230 84
125 462 61
200 26 49
407 24 16
162 192 78
154 68 24
318 356 63
462 82 40
270 312 17
241 347 17
270 484 80
347 233 95
230 14 88
68 194 61
2 67 54
297 435 69
192 263 99
24 358 91
496 382 53
255 307 91
374 446 25
106 112 24
404 319 64
496 280 67
247 373 5
355 93 7
255 137 30
292 455 69
292 99 88
255 377 93
230 337 41
347 360 70
483 4 82
446 329 96
229 35 88
404 271 16
320 386 90
446 478 60
62 213 51
89 364 89
150 170 12
125 324 9
483 33 92
106 465 9
484 447 63
498 210 97
241 189 45
2 101 25
232 353 80
90 264 27
99 485 4
0 470 97
14 399 59
319 400 33
482 190 62
478 481 55
238 129 19
293 363 56
446 141 88
347 281 13
364 203 78
292 357 55
125 224 66
99 477 99
123 431 13
24 450 93
382 345 3
238 217 73
62 430 60
404 441 97
320 220 70
241 298 46
108 436 8
162 146 60
171 249 96
456 253 52
84 50 15
54 412 15
171 475 25
374 439 63
263 376 65
146 313 67
362 388 90
203 76 64
329 278 34
76 321 56
482 225 58
280 10 89
33 411 68
356 142 14
356 44 90
233 422 1
24 352 86
286 290 52
367 144 77
377 461 9
456 216 65
377 277 31
373 57 22
263 78 48
407 226 96
360 53 27
382 223 41
179 429 88
203 428 91
358 214 58
481 102 85
357 206 100
82 74 24
439 366 7
446 375 49
53 66 4
484 120 34
210 387 81
387 208 86
412 1 34
319 103 58
382 12 99
441 339 64
446 148 56
162 205 76
35 332 58
129 338 67
40 244 71
332 451 13
453 261 6
366 361 67
41 167 100
429 325 16
451 309 62
270 97 90
147 143 1
200 346 100
142 328 37
338 80 11
430 256 4
167 269 51
404 174 39
154 466 78
150 117 93
297 392 83
247 342 83
14 275 10
41 188 10
382 343 70
162 119 39
355 427 51
435 63 52
137 31 83
44 401 7
271 159 43
362 262 20
26 405 7
40 79 74
271 138 87
237 83 13
405 499 35
382 209 24
232 457 66
450 340 28
339 305 29
50 161 39
305 331 24
477 487 88
317 183 80
241 234 41
366 239 61
439 403 25
455 348 53
281 440 33
450 242 10
401 156 18
148 322 100
412 166 25
388 13 44
453 55 32
238 276 62
318 126 9
393 88 56
340 421 26
103 333 64
451 131 25
40 115 98
40 327 77
162 130 23
249 354 50
256 160 11
188 415 9
26 152 44
148 172 86
76 51 89
239 98 39
255 165 57
167 349 46
345 414 49
88 15 97
255 294 9
66 497 49
170 463 90
332 299 70
249 385 59
447 416 82
328 413 28
210 163 8
357 42 100
112 72 97
144 185 61
399 326 93
162 175 77
280 236 93
328 295 66
328 95 67
481 59 57
187 52 75
387 316 14
73 181 100
477 371 57
453 202 66
57 433 26
431 184 41
53 488 42
470 334 27
441 252 23
331 398 95
325 284 87
462 265 84
44 344 13
89 301 49
475 406 98
312 458 12
305 273 63
344 109 51
150 81 77
363 107 14
344 149 26
332 43 58
305 350 35
214 140 39
23 251 40
229 39 9
66 395 43
346 133 78
78 423 53
239 438 25
132 311 40
415 310 95
99 110 57
295 114 84
88 402 83
98 246 25
208 211 39
362 219 31
133 302 88
189 250 35
344 365 96
22 494 26
226 389 6
157 180 78
280 71 28
236 177 36
237 410 70
161 155 80
371 201 22
26 368 81
462 139 85
76 164 49
55 454 65
275 469 74
86 279 27
238 92 70
413 473 19
74 193 20
0 173 63
375 21 39
230 116 81
59 65 15
214 274 32
142 215 80
321 122 41
236 235 59
90 491 47
233 476 69
403 474 24
461 323 48
67 268 9
174 266 20
166 105 11
1 288 97
40 221 58
342 378 99
264 87 20
164 6 70
239 258 87
325 7 75
233 204 5
407 153 2
360 128 56
255 113 16
220 91 65
186 408 9
226 3 29
269 196 94
144 260 18
171 390 89
190 306 87
400 460 23
238 11 52
208 207 31
207 434 7
279 381 35
475 45 90
52 315 92
392 75 54
31 383 23
428 479 46
57 195 58
109 29 4
262 69 66
133 96 28
148 448 98
120 27 47
152 452 94
98 391 37
173 289 6
271 459 1
95 16 62
66 222 12
54 420 31
375 37 59
265 77 46
225 127 80
249 449 47
238 136 90
284 425 71
345 336 77
179 467 46
487 178 44
221 199 68
418 169 85
148 464 76
50 419 26
297 135 97
213 104 98
43 34 51
364 38 60
450 227 96
299 396 92
96 151 94
389 409 56
485 308 72
284 259 60
352 445 62
223 442 57
74 486 38
57 257 16
463 158 39
3 145 71
404 212 1
117 47 11
484 443 90
217 282 9
288 20 36
179 243 19
216 197 13
16 372 54
196 36 7
352 359 97
154 330 41
36 218 54
83 300 51
360 314 31
460 426 77
22 380 32
480 118 78
440 379 7
283 60 100
342 287 82
11 351 35
333 397 14
171 489 40
416 303 74
130 18 44
378 228 36
448 182 81
354 437 60
71 85 59
319 495 58
458 267 99
302 28 20
453 341 85
334 61 43
352 56 50
446 191 98
171 248 6
217 94 15
355 168 42
67 25 44
464 46 91
219 245 64
417 424 38
301 291 81
92 32 97
271 369 61
450 49 20
238 285 100
273 111 17
436 490 56
462 296 36
101 468 55
243 472 30
157 58 14
213 231 26
400 254 15
207 394 28
390 124 6
60 9 30
269 70 19
277 134 72
421 121 67
329 444 20
382 492 24
293 493 26
411 335 48
234 17 94
34 384 95
105 370 29
494 471 7
158 304 28
111 198 40
493 30 30
151 176 43
404 432 66
381 240 64
148 48 13
37 223 100
9 442 96
131 347 79
360 456 15
