7781 250
132 203 92
132 224 14
132 211 50
224 138 79
203 122 2
211 137 14
138 159 55
224 100 4
137 77 100
122 146 16
224 170 56
211 110 40
224 121 19
203 153 24
224 181 26
153 179 24
132 238 61
100 54 70
138 156 50
146 142 36
132 104 41
137 150 32
104 36 27
156 12 73
150 87 73
156 217 39
110 195 3
224 20 8
170 168 6
87 147 5
150 79 61
153 157 45
12 227 3
211 240 63
240 219 8
170 24 39
100 162 31
227 248 90
146 76 42
157 1 91
100 113 95
181 99 34
224 212 50
142 63 100
150 167 45
147 171 44
63 215 69
1 94 27
79 190 81
76 102 26
147 26 45
224 31 22
159 15 31
76 101 23
212 235 95
12 151 64
24 8 29
151 140 58
157 64 35
150 237 25
179 96 77
110 82 2
1 178 23
87 189 12
101 25 50
54 173 33
151 123 72
146 67 48
54 68 58
238 89 5
173 184 40
171 241 40
94 29 24
12 86 94
86 148 25
171 136 86
12 111 35
82 158 30
63 149 63
100 130 40
215 58 27
12 34 30
146 239 25
147 13 26
1 98 12
224 22 78
217 154 47
77 199 66
142 27 59
34 83 45
34 230 25
157 52 61
52 19 15
237 78 68
162 120 71
122 169 11
239 247 25
86 56 83
123 174 41
78 200 37
217 81 39
170 66 34
171 135 83
82 55 75
203 41 53
147 7 6
140 106 53
120 177 92
211 105 71
240 129 70
24 116 77
20 213 67
239 85 87
136 139 6
153 0 22
77 128 70
104 249 81
7 144 32
148 161 13
213 21 25
101 204 38
56 119 58
116 198 93
154 39 8
139 233 33
156 143 88
89 118 47
139 210 94
83 134 3
21 127 63
58 209 0
171 70 22
171 17 5
119 193 38
178 232 95
159 246 63
212 103 25
161 124 3
209 28 37
26 188 88
209 18 23
17 73 74
21 43 6
178 45 100
146 197 7
58 185 38
149 225 71
54 208 86
66 53 81
82 23 94
21 196 80
196 222 22
56 5 63
173 164 33
174 40 53
193 194 12
25 92 91
52 152 15
82 115 77
130 44 85
159 172 31
170 201 22
219 107 34
232 125 14
87 60 9
68 163 80
240 207 28
138 175 87
82 183 96
104 47 14
83 84 88
85 50 76
64 108 24
129 231 81
225 71 54
39 59 98
128 141 77
1 160 40
104 74 32
134 145 0
248 46 33
203 234 49
104 176 65
211 38 94
208 33 25
248 14 25
94 72 27
89 9 74
237 218 97
137 35 23
43 155 77
128 165 28
9 109 91
193 236 19
55 93 60
12 229 8
169 117 41
128 11 39
55 62 67
235 166 51
199 180 91
89 48 91
20 80 95
121 42 61
109 3 59
161 133 58
140 244 21
197 32 3
208 228 15
80 186 28
103 206 79
185 30 46
84 10 35
200 91 35
179 95 62
152 205 47
172 112 80
120 214 23
190 187 10
29 182 13
122 245 47
148 90 4
46 220 2
165 4 37
17 75 51
239 97 61
111 2 54
83 131 4
70 223 17
151 126 18
14 242 80
39 226 88
25 88 66
41 192 31
205 216 90
153 191 92
115 57 89
208 114 47
155 49 81
0 16 41
165 37 98
19 243 63
198 6 59
197 51 43
165 61 99
71 221 26
90 65 21
67 69 7
178 202 75
26 168 12
202 222 20
142 247 41
15 137 87
196 221 44
3 90 6
28 123 64
66 166 5
22 211 14
17 245 91
63 195 75
153 180 79
38 56 44
123 182 28
87 184 2
76 159 78
120 203 34
71 216 58
97 160 89
161 189 6
56 112 11
114 211 53
86 171 39
46 110 49
54 228 67
3 86 55
23 226 20
64 159 57
42 198 74
150 174 5
161 176 6
102 241 53
83 138 56
215 228 21
183 192 16
5 131 48
121 124 12
27 162 66
220 226 70
7 225 22
1 120 30
132 199 62
101 236 55
184 249 43
44 100 67
96 181 98
138 192 38
92 199 57
30 182 100
13 34 94
137 142 95
85 244 24
65 76 15
102 247 2
12 109 41
54 236 33
181 193 91
80 200 33
13 35 77
106 205 43
15 183 50
79 236 83
80 134 92
19 175 20
158 160 23
78 160 50
155 242 81
126 238 94
76 105 22
1 134 44
51 234 82
8 53 10
119 175 86
56 191 18
10 170 24
107 209 54
45 168 99
9 204 2
9 167 21
47 197 52
125 224 65
95 178 67
69 119 5
17 233 50
49 146 57
46 63 30
104 203 38
18 172 52
117 183 41
98 164 23
1 45 41
176 197 9
56 206 80
195 223 70
24 159 34
145 216 90
69 205 34
9 21 71
62 93 9
109 225 39
188 204 70
12 80 98
99 160 24
47 232 74
78 234 100
115 188 30
32 84 95
29 124 79
6 237 86
4 246 78
114 115 100
103 147 13
3 235 48
1 7 4
54 184 18
45 183 61
58 93 83
108 117 47
109 246 83
90 113 93
208 236 54
46 167 37
160 232 10
99 199 93
96 243 34
4 68 13
231 244 77
108 198 84
50 187 13
124 129 20
36 201 70
113 147 40
116 158 22
153 209 100
37 210 59
82 201 93
19 111 2
149 154 77
96 170 29
119 218 35
147 184 29
74 129 51
220 241 54
43 208 90
59 212 61
64 218 15
219 230 77
54 240 80
5 7 46
235 236 21
86 166 65
24 117 26
7 32 78
105 215 55
25 249 40
6 170 100
71 128 30
56 69 29
170 177 22
71 136 58
125 200 3
95 163 38
62 94 94
142 213 93
59 142 92
75 96 17
85 115 50
10 41 6
102 208 47
206 249 88
81 94 72
110 149 10
28 78 57
56 185 33
131 215 95
74 202 42
229 231 13
7 191 86
4 211 15
5 52 61
42 161 60
16 206 79
86 99 11
116 195 6
86 137 64
9 211 12
164 213 60
3 242 37
24 158 6
62 215 94
209 215 35
170 175 90
87 152 96
28 116 11
46 239 39
24 81 36
59 93 86
112 121 11
17 184 44
93 109 87
9 218 14
56 130 70
124 182 93
182 223 87
73 192 81
42 228 67
45 121 37
173 197 68
18 43 99
163 190 46
138 186 2
204 247 28
74 242 32
105 161 90
131 231 54
135 225 61
140 175 69
141 159 98
17 139 9
112 152 24
26 173 88
10 54 41
66 237 0
114 182 91
44 166 53
33 245 18
14 125 92
206 232 97
2 139 96
191 192 27
4 234 12
32 169 12
143 238 19
152 163 63
97 197 70
43 60 46
66 120 66
182 212 89
95 192 3
33 94 54
182 200 19
18 177 29
74 142 46
36 235 38
66 81 64
104 146 70
203 210 80
14 156 14
99 183 22
8 126 48
47 108 86
165 205 37
46 163 58
72 248 40
179 241 88
2 50 49
87 146 96
55 96 69
32 121 70
80 150 59
79 93 98
18 25 11
112 210 18
90 129 2
50 145 55
78 221 62
91 147 22
124 203 53
92 149 67
211 236 80
75 134 99
122 180 43
3 148 27
13 184 17
64 135 100
213 222 42
192 229 54
81 212 21
107 213 65
10 192 66
174 229 39
14 82 83
152 199 95
193 232 60
139 162 3
210 211 32
82 88 86
2 198 47
23 249 34
38 187 99
20 50 64
34 190 40
68 208 21
79 175 4
42 167 44
31 65 12
91 166 94
164 191 80
66 127 48
71 223 88
120 159 72
39 227 94
27 83 42
35 112 93
72 157 51
30 213 58
43 67 14
90 96 97
152 183 31
1 163 16
29 38 44
37 176 75
110 188 64
73 210 37
115 171 3
86 100 76
76 158 61
123 244 85
12 129 22
34 45 33
55 130 67
105 122 15
40 200 0
0 208 71
0 168 17
108 218 53
65 175 3
218 231 57
96 101 68
171 192 1
77 163 11
9 62 33
60 163 61
16 207 11
25 216 68
210 212 64
12 99 93
68 205 66
106 144 90
5 199 89
180 185 2
85 118 66
3 21 48
165 194 68
189 219 87
5 145 75
172 206 32
109 160 0
97 114 23
10 199 92
41 155 86
115 227 94
144 249 65
211 222 47
91 231 10
1 194 59
58 60 45
175 177 30
99 192 21
134 247 90
2 206 93
170 247 88
70 229 39
0 157 67
85 209 44
189 210 27
9 160 83
95 177 71
19 140 21
20 97 28
15 149 89
134 153 18
131 218 98
21 203 77
55 219 51
82 190 22
1 110 73
26 108 11
25 215 89
38 204 29
99 159 13
212 244 80
13 47 77
160 213 72
81 83 28
202 245 2
119 205 20
114 216 91
142 198 65
218 233 85
13 31 70
4 83 42
140 213 31
37 108 82
76 128 89
228 244 95
189 213 88
151 228 89
23 33 75
97 218 96
118 234 45
120 143 42
8 10 23
73 162 98
139 155 38
122 173 43
128 213 51
58 206 74
227 243 72
126 216 53
13 111 99
4 153 54
45 151 32
25 80 88
139 166 79
17 142 46
23 137 64
106 249 79
89 243 16
184 213 93
15 135 84
77 106 22
138 204 81
32 176 52
30 112 12
58 238 19
0 187 94
139 228 48
60 74 50
195 198 30
62 247 78
130 202 74
179 189 42
28 168 18
68 224 94
241 249 50
95 97 93
116 237 92
112 193 10
101 195 65
69 246 0
147 236 94
110 231 28
0 19 4
22 150 93
21 236 19
87 188 16
140 144 17
25 57 100
139 151 63
127 187 27
108 125 59
11 147 86
208 248 93
22 52 100
124 144 14
118 151 59
43 117 78
45 238 44
114 188 96
38 107 8
197 239 0
50 151 10
167 219 72
103 104 71
32 200 27
89 105 40
91 121 14
82 129 49
4 243 83
51 156 23
145 151 29
206 248 50
0 1 31
225 226 48
11 36 66
194 215 34
119 149 25
197 221 98
57 106 39
8 13 37
21 52 8
125 153 71
70 180 10
117 135 53
216 240 78
10 30 50
92 203 74
68 232 77
103 165 71
34 204 64
45 170 40
100 228 62
8 141 10
191 227 95
102 152 93
49 105 3
205 211 39
217 240 83
94 121 94
59 124 37
161 218 26
95 225 96
120 122 16
163 220 26
21 63 8
151 155 78
0 41 62
49 237 45
17 86 87
16 103 7
213 220 40
34 103 80
38 101 97
54 183 34
48 242 2
32 221 75
65 91 87
68 128 23
81 84 79
79 176 14
2 96 89
65 162 60
18 183 16
79 172 15
200 237 71
55 85 25
16 60 51
49 167 7
158 179 20
163 170 2
36 174 55
63 80 35
4 149 88
111 195 14
112 131 38
4 217 44
205 214 71
103 188 49
60 125 33
12 69 0
223 226 74
130 181 18
44 85 97
114 231 36
180 201 27
0 249 76
65 207 55
8 90 53
89 152 79
53 92 0
179 239 24
11 188 63
100 134 4
37 47 36
2 16 35
25 46 42
155 228 95
126 145 96
159 238 99
81 225 0
137 155 50
112 163 42
146 216 85
144 157 86
20 184 28
51 150 57
189 249 92
203 204 20
222 247 50
165 200 88
121 222 21
33 92 48
99 149 75
134 179 37
138 187 67
39 229 94
99 134 89
67 187 63
51 84 13
122 136 89
96 127 79
45 149 87
79 240 99
31 196 43
96 123 14
36 223 77
14 182 97
14 98 76
29 74 17
5 40 63
39 76 20
42 152 3
115 235 97
115 154 58
11 245 36
147 167 17
115 139 34
104 242 57
71 244 29
108 132 34
82 168 40
13 85 39
232 242 82
27 202 55
183 244 4
90 182 13
61 239 83
164 225 8
29 185 99
119 204 60
99 198 34
33 199 76
83 106 58
55 164 22
73 86 6
103 233 44
22 64 77
32 33 43
33 165 29
54 230 39
76 229 43
55 139 86
97 195 71
154 211 58
16 238 8
2 6 10
164 193 49
205 229 41
143 163 100
75 79 63
88 123 19
84 99 73
173 187 25
16 171 9
69 123 99
92 110 63
84 199 78
66 232 87
16 154 15
4 178 79
153 188 54
105 247 26
25 153 63
158 194 86
25 182 47
187 239 7
146 229 99
6 107 80
5 150 35
100 106 3
94 177 12
46 78 45
81 223 64
56 242 4
47 111 93
52 225 13
158 219 53
209 245 26
171 209 56
29 184 72
22 204 76
1 191 88
80 142 74
43 218 51
5 112 6
137 193 37
4 104 38
200 221 58
16 224 9
89 217 85
84 233 48
18 52 25
84 106 97
142 150 91
71 103 47
140 191 30
23 104 80
52 151 64
9 233 35
195 206 64
101 241 20
161 168 60
195 224 41
135 239 96
216 249 40
219 241 55
85 140 9
26 124 0
206 233 27
6 93 38
144 189 83
147 216 70
205 240 58
21 109 54
116 179 8
162 249 62
35 76 100
97 117 14
87 117 89
132 142 69
153 231 10
48 116 24
87 213 94
1 164 0
79 215 52
56 93 84
20 89 66
117 203 63
224 239 85
175 232 0
8 187 72
39 115 46
84 90 4
6 122 89
202 220 8
63 196 14
67 72 45
47 68 46
63 69 51
53 213 86
67 131 30
58 213 0
1 41 48
26 80 34
98 124 95
6 153 97
113 223 50
59 217 27
197 211 50
2 112 22
1 149 2
19 181 15
30 51 65
222 224 41
46 55 18
111 248 68
55 159 28
211 234 38
41 109 80
124 170 13
26 134 11
3 64 47
43 95 87
21 67 56
27 95 16
82 185 25
17 31 85
0 247 9
19 64 48
84 198 43
142 182 73
39 82 17
136 220 40
81 185 93
92 160 36
86 113 5
17 199 79
55 171 53
127 240 100
113 136 58
62 135 4
28 126 19
59 165 45
11 193 39
14 103 81
50 93 69
21 23 7
99 241 87
29 141 30
189 232 1
139 222 14
44 237 44
54 89 52
26 144 72
30 155 34
42 247 12
122 244 42
174 248 90
77 213 27
52 87 23
106 195 46
87 209 64
45 135 24
88 113 88
140 143 85
86 198 25
16 242 80
117 162 67
90 226 52
12 24 89
137 209 47
9 44 59
175 238 65
148 221 83
20 32 82
101 197 88
121 206 80
85 104 28
79 140 33
38 234 61
199 244 74
71 132 18
82 128 50
131 146 64
91 188 83
37 226 25
28 172 60
28 52 80
49 130 97
42 128 56
112 204 75
10 58 65
80 118 65
84 164 100
119 237 49
13 236 74
161 181 22
24 210 16
105 230 80
116 150 75
124 248 95
180 202 89
83 156 94
8 55 93
29 61 19
45 220 97
26 90 20
61 219 57
33 143 19
19 205 67
43 225 13
85 112 45
10 72 42
51 87 56
39 72 58
14 129 77
94 135 13
147 205 16
183 195 19
129 221 56
22 134 81
72 81 52
60 179 72
84 223 89
92 141 28
90 222 64
80 218 40
8 22 58
161 234 43
7 77 60
34 180 34
109 123 93
75 85 62
105 107 37
110 234 77
190 222 79
4 145 94
36 172 58
27 30 78
85 174 50
27 106 28
9 136 99
10 178 86
57 178 61
140 236 23
87 108 41
103 218 42
19 174 2
85 222 7
103 134 96
29 225 27
96 194 25
13 118 38
145 241 6
21 179 11
185 239 45
106 228 97
54 92 5
40 113 20
12 140 80
85 168 43
84 201 42
21 49 37
21 211 86
175 242 10
160 240 45
61 135 85
129 180 87
88 119 46
32 175 94
24 151 21
46 157 39
33 168 56
85 121 11
93 129 76
47 91 96
171 230 82
95 233 12
53 209 83
69 97 60
9 215 97
120 132 37
28 242 47
26 146 48
69 189 97
188 219 5
183 233 72
189 199 18
60 173 25
92 145 64
42 220 70
197 245 88
119 179 13
70 114 94
58 132 96
95 126 13
42 179 89
81 158 40
82 96 61
127 235 88
53 195 12
147 217 87
115 246 46
159 219 67
25 241 32
146 223 30
20 236 17
66 84 88
42 217 86
84 192 87
167 243 79
86 91 18
7 123 48
143 224 89
29 47 1
14 63 25
27 31 79
228 242 9
92 189 55
171 184 59
19 88 94
33 195 59
134 144 85
48 69 35
65 218 6
21 135 59
112 229 21
168 200 48
136 159 6
42 202 45
142 159 92
78 93 46
71 204 7
28 221 10
26 106 94
46 206 94
78 80 24
5 180 65
13 107 90
37 229 47
97 119 15
77 209 31
148 239 35
71 145 58
107 221 94
35 177 6
34 89 27
27 112 14
35 207 41
182 227 23
38 205 67
48 121 90
61 75 80
143 201 23
48 213 92
1 40 91
55 243 25
169 219 29
22 156 26
6 21 36
11 211 77
125 160 46
40 97 30
11 213 33
94 118 4
63 200 36
43 237 27
90 224 55
28 88 41
109 197 6
135 189 42
0 82 12
47 196 79
71 161 44
108 202 88
103 182 70
30 80 75
128 183 49
178 237 39
152 248 50
94 149 52
12 57 26
115 148 69
108 149 91
100 230 98
91 120 32
26 235 100
182 238 94
57 109 68
127 195 17
163 196 48
5 247 45
99 213 74
26 140 5
141 218 3
6 30 13
43 73 33
39 60 99
63 157 20
48 239 21
66 225 5
78 111 72
60 213 23
31 174 8
85 230 94
124 198 18
33 155 86
4 22 63
75 143 66
24 51 94
13 71 16
35 74 81
16 233 56
93 101 15
0 125 6
41 49 21
41 55 26
64 69 68
49 220 18
23 223 33
199 247 3
131 179 47
33 180 79
136 175 54
81 102 56
65 89 62
208 232 90
21 239 87
8 182 20
76 187 69
139 199 1
72 123 26
87 113 49
104 123 75
79 103 68
8 35 95
7 56 37
130 156 58
77 232 64
14 74 43
