140437 750
161 732 32
732 118 83
118 47 51
47 690 11
161 190 84
690 68 48
68 194 40
690 368 23
368 94 6
690 394 2
394 551 64
94 111 78
94 99 16
551 115 42
690 513 43
368 262 79
47 705 15
68 444 60
118 179 57
705 391 71
444 347 57
394 683 11
115 219 52
190 481 50
219 80 88
391 358 94
99 464 83
68 184 19
394 54 68
368 496 2
194 559 5
444 627 86
190 289 17
627 666 7
94 78 5
68 510 75
464 659 72
391 43 18
368 285 57
194 586 88
496 256 74
666 553 13
99 197 0
68 402 99
347 486 35
289 693 28
690 589 27
161 449 6
666 572 48
256 667 57
347 198 76
197 64 40
78 730 67
444 644 87
510 367 31
184 364 41
391 738 54
683 443 42
118 446 41
161 3 81
496 322 75
367 583 43
444 83 21
347 560 72
368 570 75
444 36 35
80 88 72
347 675 51
705 227 1
368 641 94
589 131 93
83 173 20
367 185 79
496 237 35
94 462 16
570 163 87
364 439 57
683 618 61
693 541 86
481 574 4
738 349 25
551 199 49
444 748 84
641 110 95
748 332 61
262 386 90
364 258 56
322 418 16
99 378 82
47 718 13
444 46 45
462 60 47
80 116 11
47 265 46
118 484 89
481 456 100
641 610 99
586 651 68
54 254 66
486 421 30
254 325 54
115 201 74
618 359 93
610 125 7
115 530 4
185 746 83
574 168 92
190 497 25
574 410 32
570 31 93
179 623 85
358 477 78
118 222 17
359 333 7
60 371 90
718 228 5
718 221 79
627 411 7
572 423 77
644 195 59
54 687 5
221 356 91
333 457 99
439 671 81
258 435 75
411 434 51
325 139 44
687 385 94
378 725 30
356 136 7
358 569 84
265 652 6
572 89 50
60 517 98
386 437 29
265 212 15
163 684 11
486 665 7
349 298 12
359 743 50
254 84 76
195 171 78
610 448 34
732 482 65
332 512 5
185 591 60
394 65 90
570 292 52
179 246 11
610 245 68
510 230 30
530 374 44
3 638 21
168 318 60
262 117 33
333 554 26
378 55 8
54 630 86
171 123 21
486 330 14
513 489 45
43 639 76
197 4 28
743 8 94
444 72 24
410 218 66
184 244 83
245 376 49
589 140 50
179 331 25
245 26 55
43 355 34
78 73 46
