7781 250
115 249 76
115 175 44
115 182 53
249 152 13
175 172 63
182 168 46
152 244 76
249 166 66
182 82 71
152 7 10
172 91 69
172 123 42
152 24 45
168 112 38
24 200 5
91 174 49
24 155 35
200 73 59
155 239 84
249 61 2
82 181 86
244 39 52
166 72 21
91 25 19
155 111 76
72 81 80
112 135 36
244 42 22
152 56 93
82 227 39
39 1 70
239 164 22
111 236 92
175 243 85
82 163 81
91 220 1
24 207 20
163 107 6
163 248 81
236 179 16
111 23 58
164 32 42
91 0 25
200 170 40
164 89 84
220 57 22
249 38 21
227 83 82
107 9 61
83 183 56
107 53 32
164 196 95
170 37 38
111 60 36
123 11 2
196 180 22
182 26 50
182 237 5
174 184 48
220 225 46
123 235 94
179 201 83
60 122 62
183 194 10
42 209 44
39 211 30
183 105 95
220 30 34
200 203 42
23 228 50
23 97 34
174 145 52
145 171 68
220 77 22
180 65 76
25 46 50
39 101 20
180 125 38
9 14 54
112 150 69
60 3 87
107 2 30
184 70 73
24 10 77
72 66 9
57 80 76
60 130 5
3 222 19
184 208 75
42 18 75
243 231 83
135 79 22
79 147 81
105 76 74
181 165 86
23 20 43
183 187 95
182 212 55
66 204 41
201 102 100
101 29 76
147 246 20
3 54 40
170 206 98
249 241 64
81 197 82
77 52 29
209 19 83
172 120 69
241 119 29
2 161 90
89 185 70
112 87 21
222 188 100
120 245 97
25 108 92
87 71 66
180 48 92
171 195 58
115 131 34
72 140 61
235 100 13
165 149 67
46 33 29
9 191 56
237 154 41
18 88 74
209 96 5
3 104 12
102 138 19
20 160 41
105 247 98
152 232 95
155 67 70
160 178 34
212 143 0
9 45 100
101 64 80
18 217 100
52 51 5
73 173 76
185 114 37
100 159 47
249 63 14
23 223 71
72 198 86
57 118 75
119 6 23
183 44 40
115 40 82
81 226 89
195 153 15
160 28 67
112 221 62
147 242 87
171 124 100
248 193 73
100 99 100
79 13 42
208 169 9
29 103 5
91 128 21
119 213 65
184 156 55
26 34 62
145 78 95
108 210 66
171 86 70
131 199 81
187 137 78
2 129 42
130 41 45
46 116 1
26 142 8
181 190 45
242 177 77
0 141 96
38 4 41
154 216 75
168 94 34
245 49 73
244 106 33
102 47 7
44 35 34
105 17 76
207 148 6
125 21 75
0 75 27
19 238 25
81 133 75
241 84 59
115 233 45
28 215 29
88 68 57
60 109 31
70 58 0
3 36 16
203 85 89
187 192 98
52 27 62
129 92 53
246 113 64
46 176 70
194 218 51
40 93 37
99 62 39
149 31 68
48 224 87
226 16 44
42 202 40
33 234 42
54 8 43
20 55 13
76 144 30
39 12 52
97 162 98
203 69 29
114 230 46
78 121 66
29 229 30
190 74 95
105 98 18
211 90 90
121 219 32
161 205 65
193 157 64
52 50 36
36 5 22
56 139 29
46 132 90
183 59 23
200 136 84
120 15 18
97 117 56
135 151 82
38 134 30
112 158 22
79 214 53
214 43 48
118 126 100
234 189 26
9 146 75
209 110 34
8 240 40
109 22 74
6 95 26
20 186 7
231 167 23
228 127 30
65 221 87
33 159 36
28 183 93
104 145 91
43 66 71
211 238 48
61 184 64
76 176 28
10 72 37
101 144 54
4 233 57
50 164 46
25 163 91
56 138 90
177 227 23
110 178 26
82 93 67
52 205 94
117 193 68
66 103 34
110 170 40
106 245 97
40 153 41
113 152 24
29 94 87
32 35 41
67 124 26
25 95 18
80 132 48
11 100 20
64 65 90
200 235 90
4 170 94
105 118 42
137 172 54
66 124 84
68 163 55
170 183 2
217 230 23
32 183 70
36 110 84
96 247 41
123 245 67
57 244 98
61 208 25
84 121 36
1 89 71
31 159 27
181 239 38
17 74 6
1 33 63
92 216 8
182 186 65
142 221 57
171 198 40
48 80 50
79 222 21
230 232 95
20 106 86
38 159 88
178 183 65
200 205 78
123 241 80
53 183 22
186 247 47
142 176 93
44 55 5
77 79 91
7 51 99
172 240 31
2 30 77
46 180 99
1 125 95
109 204 34
70 113 0
53 171 12
79 100 49
9 216 39
47 113 7
79 141 60
100 200 32
127 203 21
78 164 10
7 24 57
31 140 72
56 234 17
34 138 75
215 220 97
26 211 63
71 134 13
69 227 30
18 247 82
115 196 84
15 146 72
45 172 14
186 208 10
72 200 28
15 23 83
112 116 46
129 206 25
110 223 93
60 108 85
19 64 8
12 230 12
143 205 28
90 117 32
95 99 34
42 238 20
149 198 13
121 213 29
30 134 43
15 157 69
171 172 61
5 135 5
99 223 25
24 192 25
89 157 95
21 28 30
218 243 47
72 214 51
54 225 57
119 228 46
115 246 11
241 243 82
56 211 11
108 238 76
90 158 47
57 218 69
18 123 88
2 244 70
57 137 0
88 92 9
106 167 9
136 216 71
13 215 87
79 106 50
27 223 43
34 100 47
81 148 82
27 78 68
29 154 22
2 73 37
133 184 14
77 160 19
79 175 21
59 249 47
121 157 47
79 235 73
131 241 36
78 160 25
53 241 34
211 229 17
47 58 36
104 148 89
61 91 36
83 153 25
54 244 31
124 179 65
161 223 83
12 204 59
203 206 23
96 223 60
124 137 56
30 47 71
115 201 79
33 95 79
21 106 44
1 195 59
6 72 47
171 219 81
7 171 56
145 146 25
86 125 83
49 191 39
32 147 6
131 178 27
67 214 24
16 128 100
51 89 80
44 185 90
33 247 75
77 99 63
206 230 79
162 248 85
27 40 66
74 175 65
12 162 79
189 236 88
135 224 74
213 216 66
70 107 2
48 182 31
144 165 49
77 113 52
127 232 55
165 240 47
63 170 71
69 82 75
164 243 7
73 153 29
54 196 22
146 220 71
33 59 20
20 42 38
9 129 71
75 96 28
148 217 35
1 183 38
59 120 10
1 21 0
29 35 80
1 13 10
109 145 68
54 112 56
25 199 10
39 130 30
170 236 6
15 199 22
69 125 53
31 64 89
1 139 67
111 176 91
97 158 79
29 150 73
109 233 93
24 34 47
104 149 16
44 69 84
79 206 40
103 249 34
41 57 97
201 213 8
104 134 33
5 18 62
111 143 7
2 198 35
95 102 46
173 212 4
68 82 47
36 133 22
35 83 9
173 179 11
13 190 28
161 235 84
21 146 17
23 135 3
40 243 46
198 242 69
30 78 17
143 162 63
195 232 39
131 142 83
80 130 100
150 236 96
42 134 64
12 131 46
5 229 67
68 124 93
143 223 99
198 210 26
100 138 46
84 220 23
25 59 50
33 78 57
13 201 100
29 137 43
101 179 84
51 72 54
64 201 13
94 116 96
12 157 66
139 189 48
84 238 81
52 135 39
6 172 11
8 61 100
65 243 37
10 160 27
60 248 14
139 198 28
18 200 91
52 190 9
89 196 32
31 70 31
87 214 98
37 165 91
68 153 55
36 181 0
129 159 56
150 153 69
137 142 39
122 219 14
59 86 81
41 93 56
95 242 54
4 175 61
121 212 72
2 197 32
75 171 50
163 186 14
55 134 7
17 114 42
73 113 52
89 227 58
188 225 16
59 181 80
80 244 99
112 238 11
68 174 8
130 198 92
76 110 58
79 133 12
59 199 10
117 211 77
27 142 5
70 171 49
25 181 60
30 66 65
19 130 93
233 246 33
50 192 57
70 199 79
106 188 84
27 53 14
56 206 42
18 73 99
180 193 92
35 179 24
20 126 85
83 231 62
3 243 51
43 44 97
164 191 0
98 185 59
184 240 22
43 67 72
196 207 78
88 115 30
59 150 38
205 225 5
85 187 69
60 238 50
173 208 56
105 137 37
213 243 96
106 175 25
81 232 25
116 147 43
161 219 55
32 67 28
38 65 63
23 137 99
82 116 73
45 150 83
21 158 55
126 245 52
124 204 68
153 173 53
57 179 82
200 239 46
34 217 5
14 15 87
51 147 45
89 191 71
73 137 30
51 196 64
191 206 87
85 131 97
16 214 71
33 200 78
196 239 54
183 232 86
13 85 8
10 26 37
209 220 88
44 171 63
40 185 29
149 171 39
17 115 39
129 238 91
81 172 100
157 235 27
49 168 57
87 94 13
115 199 52
47 192 47
231 235 9
40 106 2
55 66 50
103 167 31
10 84 65
148 244 60
193 230 18
72 121 78
138 200 66
166 221 83
101 188 3
24 179 69
53 174 14
67 113 76
124 163 87
5 12 95
18 83 42
55 205 37
56 207 5
8 238 22
48 215 3
236 238 41
196 224 14
48 124 42
96 224 39
63 78 20
97 156 17
79 96 39
90 136 9
168 195 33
20 181 20
25 117 57
155 192 97
29 60 28
219 244 60
22 220 89
214 236 53
118 230 27
195 247 73
8 185 48
89 180 8
40 119 18
122 146 17
76 189 20
129 193 63
88 227 12
44 249 20
37 126 64
97 233 55
118 235 35
104 212 60
228 242 74
139 147 76
35 42 58
22 172 9
159 207 45
0 54 63
33 174 58
208 235 4
127 138 58
83 200 43
129 212 46
57 89 48
135 170 73
199 215 22
79 97 50
8 87 44
191 227 41
33 248 9
13 135 23
6 141 44
126 249 87
26 171 60
136 149 65
0 119 23
157 185 22
205 234 88
207 244 98
182 196 27
73 221 81
115 148 68
66 184 89
52 90 36
83 90 82
120 163 64
85 242 42
36 205 94
99 105 36
22 123 1
14 227 20
78 137 74
128 143 10
5 148 48
55 65 15
22 246 82
108 112 17
24 240 66
78 162 75
78 156 20
70 103 45
44 167 83
197 229 4
127 207 69
143 165 67
81 227 30
1 7 81
86 101 24
71 227 65
1 4 81
28 80 9
10 85 30
77 191 84
83 210 54
63 163 7
14 241 90
40 130 81
93 100 3
52 133 66
62 186 41
66 113 51
28 159 1
1 100 89
103 246 28
155 240 43
5 51 77
28 96 22
75 228 83
126 212 31
90 105 65
17 219 3
35 154 73
118 119 63
49 77 4
20 112 39
5 213 80
109 245 77
84 163 32
86 97 0
54 241 14
111 244 31
75 100 86
133 216 77
155 186 73
45 87 39
115 140 85
102 140 94
33 209 36
187 242 51
119 165 94
104 220 57
60 222 18
151 197 47
16 59 42
43 99 48
43 79 51
156 197 52
230 242 16
112 172 30
65 196 47
159 199 98
31 107 81
49 65 79
176 224 67
88 119 35
47 132 37
7 219 5
184 211 39
70 246 90
21 222 64
86 190 88
111 117 86
2 104 21
6 167 42
172 190 84
71 147 80
161 202 91
18 194 52
210 237 88
90 147 84
186 231 33
87 170 78
3 221 24
207 224 7
154 238 44
53 193 65
19 191 51
102 214 37
126 129 37
91 201 91
127 166 9
71 244 97
105 138 45
178 204 54
130 202 90
189 201 87
107 226 76
2 233 79
50 59 26
41 244 70
8 209 1
117 134 19
111 207 48
108 124 88
150 156 84
37 124 3
44 238 34
183 246 14
74 169 0
34 105 56
81 96 21
1 171 62
45 247 41
57 204 20
120 144 64
76 112 94
91 94 56
86 217 17
57 162 58
161 245 43
144 170 12
5 30 33
77 228 69
199 205 90
7 185 94
23 134 46
2 22 24
68 150 90
25 121 83
109 156 27
54 203 49
136 179 63
66 247 20
156 234 76
137 219 3
107 248 1
23 245 49
21 175 63
2 67 46
197 214 39
