30813 250
235 110 43
110 159 58
235 63 93
110 202 75
159 138 71
63 80 45
159 120 96
120 114 69
235 111 80
111 192 86
192 127 99
192 24 64
63 218 20
192 194 66
127 14 30
80 170 37
218 7 72
138 249 70
80 54 63
24 166 87
127 197 44
249 211 61
127 248 12
194 30 83
54 155 99
80 99 51
114 82 73
14 199 93
127 87 54
99 3 20
87 19 95
14 153 74
114 16 35
170 26 27
197 130 59
114 160 81
82 71 17
99 216 81
3 53 84
7 31 57
30 43 70
87 44 2
153 133 56
31 165 91
14 118 85
3 45 57
138 135 88
45 208 28
133 195 74
194 29 28
199 94 88
43 8 99
159 219 78
14 64 43
133 89 18
31 116 12
194 176 64
135 95 23
99 84 65
192 25 52
138 46 70
84 229 70
248 131 56
194 97 57
53 241 25
114 4 93
153 212 82
87 23 2
219 47 41
95 164 92
176 146 72
249 78 63
24 243 53
23 72 88
110 66 71
78 187 28
110 141 6
118 126 36
110 56 58
44 104 33
218 5 24
164 124 51
133 101 49
195 60 6
8 180 79
23 182 7
44 119 49
53 6 77
101 205 52
124 125 49
53 58 96
165 106 24
212 175 41
211 178 76
205 132 19
153 201 69
119 163 31
194 20 94
19 15 30
138 49 27
146 21 3
15 183 63
26 77 24
60 61 84
54 76 5
197 41 73
165 203 60
15 98 0
163 36 81
104 142 46
64 81 21
101 226 99
202 144 73
153 62 50
132 200 24
30 161 37
124 220 46
77 233 43
132 96 72
89 67 17
78 171 48
19 52 96
61 92 32
66 204 18
124 238 1
248 234 13
233 91 73
171 105 64
216 123 70
133 121 49
6 134 30
4 108 4
56 83 23
141 51 76
130 57 65
77 10 9
43 1 90
135 214 82
62 70 92
63 168 87
164 27 69
124 207 2
5 38 36
121 107 37
176 156 1
84 18 33
16 150 53
110 221 84
51 244 60
5 147 69
175 145 73
116 162 63
205 140 35
71 224 89
229 169 28
3 73 28
24 174 14
108 12 90
205 157 31
111 179 58
161 113 15
131 149 56
133 232 38
10 32 58
84 39 66
73 246 70
156 191 54
14 181 7
127 223 68
113 79 1
108 128 56
126 122 97
123 239 80
62 102 85
107 240 61
212 230 90
239 136 62
15 112 58
67 228 23
53 88 59
62 34 68
216 151 45
92 109 33
104 210 75
226 59 73
18 115 2
49 69 16
80 213 27
123 209 31
160 0 52
146 22 86
36 189 3
248 139 55
166 215 44
226 206 61
224 231 81
88 13 63
131 17 95
156 196 21
180 42 24
205 242 72
127 154 36
61 2 3
80 129 49
105 185 66
146 198 62
16 33 54
223 236 65
25 247 90
157 85 69
249 245 49
95 186 46
199 172 24
207 177 39
136 158 64
125 227 83
120 237 18
0 86 27
92 188 77
175 50 86
39 40 2
195 222 100
170 37 58
10 225 2
83 167 49
232 55 55
62 93 18
5 173 32
50 193 47
121 143 36
109 184 37
59 9 43
94 100 69
184 190 78
84 35 75
129 152 51
16 75 82
59 68 13
5 217 15
12 90 38
134 48 36
118 28 91
26 148 27
21 11 54
185 65 47
93 103 58
119 117 51
126 137 57
198 74 91
130 163 32
100 244 48
100 148 66
57 160 37
65 231 81
30 144 36
47 52 6
67 180 89
31 187 99
38 72 12
10 188 81
84 195 18
13 92 51
128 137 80
5 67 81
36 199 83
12 215 71
43 93 97
206 221 54
68 72 36
152 236 33
65 110 69
11 98 65
152 192 100
36 183 5
242 245 3
32 209 15
50 115 1
10 66 13
45 216 87
3 199 84
118 157 66
8 104 37
79 168 1
88 239 87
109 228 87
159 172 37
163 172 0
69 198 52
152 211 9
168 187 0
238 248 87
200 212 67
41 148 66
78 186 3
61 126 25
4 133 63
31 219 60
68 236 62
98 185 63
190 237 17
115 189 99
162 220 89
209 237 58
9 238 90
55 112 77
107 113 60
143 204 57
150 212 21
58 204 88
64 99 58
57 90 10
6 113 66
156 247 63
47 181 99
35 218 93
59 233 66
28 236 20
12 32 10
220 228 30
44 132 74
141 236 19
143 228 30
9 162 20
66 232 80
36 63 35
86 206 27
36 151 46
105 178 58
139 246 62
243 246 86
77 216 83
62 148 24
57 177 89
80 182 42
115 160 72
54 55 64
22 88 96
65 134 42
26 221 82
92 161 7
153 233 31
73 172 38
105 221 46
73 93 89
212 220 83
70 161 2
110 204 47
110 184 45
55 78 77
113 225 23
6 37 83
48 119 0
93 114 47
115 226 74
34 136 24
76 206 34
108 209 9
2 105 39
54 116 53
136 155 58
200 237 49
43 94 5
75 225 86
41 118 29
26 50 1
86 189 16
23 216 89
68 70 70
133 180 32
151 177 95
24 55 5
40 68 69
25 159 59
208 244 5
52 233 20
21 75 70
46 216 6
179 246 98
47 48 16
112 206 76
84 146 71
128 165 64
67 214 44
125 235 90
8 131 32
202 207 45
31 41 15
30 95 77
15 249 52
100 157 83
28 196 0
28 240 91
6 215 1
60 132 36
141 178 49
94 205 90
31 96 5
180 214 77
103 204 62
13 136 7
128 138 77
28 195 5
37 43 4
187 231 23
34 124 44
65 80 85
218 236 73
90 118 89
133 169 28
10 46 48
80 159 92
94 109 1
10 95 59
1 14 15
19 131 55
51 172 67
41 183 79
68 119 50
99 177 19
33 147 20
41 71 42
15 168 25
1 79 66
22 92 72
74 85 25
34 168 75
128 179 7
84 216 63
184 212 69
218 234 95
81 127 45
54 167 1
65 170 91
156 200 50
52 193 88
2 97 62
229 245 24
44 55 27
9 249 51
76 166 45
25 180 23
39 122 14
0 45 51
105 133 75
11 64 41
26 54 92
204 244 11
2 57 52
88 166 73
106 229 32
5 152 10
71 213 89
71 144 25
30 138 35
33 127 43
121 186 75
71 99 33
181 220 87
10 216 10
31 209 90
106 141 16
43 245 23
141 166 55
222 226 88
90 142 56
3 178 62
89 215 79
84 87 26
88 164 2
97 235 87
99 112 5
82 150 34
8 127 51
103 109 93
101 191 9
81 102 65
199 204 40
76 158 81
105 183 3
28 210 35
157 177 85
18 212 77
28 95 15
197 218 18
71 249 51
82 196 49
86 155 95
68 77 88
86 211 34
80 231 23
51 90 46
26 53 15
158 160 76
33 77 53
97 248 57
175 227 44
177 237 59
27 201 59
40 232 55
75 130 47
113 213 95
199 216 32
38 217 46
169 192 5
46 236 69
212 238 72
5 211 30
71 170 69
74 225 24
101 185 1
20 53 97
77 97 61
71 186 86
42 223 98
135 141 66
54 85 66
169 228 63
50 149 51
51 160 23
14 177 22
13 30 46
84 174 96
104 158 42
51 109 32
216 238 13
10 228 37
23 130 99
152 219 75
195 230 12
145 198 76
108 216 53
112 178 34
51 178 49
128 244 58
99 244 80
71 132 37
210 237 55
58 76 50
6 196 5
54 241 72
60 164 14
15 206 2
39 128 41
183 227 28
9 140 82
15 104 76
162 218 72
12 54 58
