278066 750
656 166 85
656 379 86
379 170 71
166 21 45
21 644 80
21 285 68
21 204 32
656 490 12
379 576 25
285 167 89
204 180 43
576 607 27
576 219 50
285 145 91
490 149 14
145 685 0
685 75 6
149 32 9
379 667 13
219 489 88
656 622 23
170 645 38
644 106 36
204 339 49
645 578 2
21 253 62
145 401 5
167 508 14
145 557 81
21 563 24
508 444 18
444 712 9
106 312 50
685 627 62
149 566 77
285 65 30
339 143 100
622 422 35
312 66 38
607 352 79
145 512 70
106 711 63
627 428 50
557 504 37
512 436 94
352 125 94
563 602 86
379 640 53
428 713 20
352 515 52
576 659 59
312 738 83
444 245 31
578 745 0
436 151 64
21 35 32
151 142 68
713 549 51
180 494 55
166 58 17
644 707 25
712 22 86
644 484 93
707 584 83
245 49 98
245 45 18
566 424 35
515 121 86
738 517 20
711 14 6
312 86 82
253 648 69
517 295 64
312 331 3
707 649 16
285 183 74
549 27 87
685 721 64
253 263 13
331 205 93
490 84 15
21 555 83
607 292 18
685 466 85
183 275 44
627 527 43
295 85 70
466 40 64
428 663 80
711 525 99
663 547 39
143 462 25
508 407 47
27 152 82
602 320 100
312 480 32
563 321 68
555 631 86
738 302 42
285 100 97
253 523 94
401 150 27
275 697 94
480 37 81
711 450 65
557 326 47
27 696 46
167 179 7
58 689 2
523 236 3
607 308 43
143 162 40
162 163 26
444 230 38
183 561 25
738 728 13
707 341 92
151 105 35
180 623 65
40 70 95
66 306 13
151 112 48
320 540 73
728 227 11
320 505 51
339 614 24
308 405 95
100 231 20
696 301 48
576 116 11
512 652 61
436 524 31
640 440 6
622 174 55
163 692 94
302 447 3
145 210 73
517 395 62
183 615 77
245 38 74
14 739 66
151 694 96
100 5 67
694 74 78
27 400 62
407 76 32
152 266 6
143 699 29
205 571 62
689 532 90
150 353 41
275 158 72
85 305 56
428 196 35
40 95 50
444 740 27
484 330 70
40 10 67
174 587 77
5 267 100
121 24 99
22 675 31
547 280 4
183 678 37
174 13 0
263 592 15
70 260 7
341 138 31
112 706 92
738 473 81
263 328 72
100 93 14
424 388 78
699 553 95
547 17 62
689 421 91
22 136 18
614 15 95
466 77 88
266 609 85
527 148 2
230 284 56
245 370 72
713 423 66
400 135 76
37 731 11
713 368 49
66 332 28
148 60 31
707 316 32
166 469 30
17 313 83
230 359 95
428 191 79
602 634 35
263 398 84
667 533 88
295 369 43
444 624 14
65 92 50
547 372 95
508 404 98
77 67 68
15 595 3
540 197 97
525 639 70
306 552 36
227 653 34
713 119 27
532 670 39
699 213 69
302 109 25
566 698 93
515 453 73
149 296 46
670 439 9
179 20 78
74 446 54
484 41 88
143 729 19
675 528 23
738 173 86
230 709 28
95 669 28
480 117 7
145 479 76
614 612 59
174 616 7
316 89 79
667 477 62
330 374 100
675 600 8
479 413 4
627 322 18
5 443 23
65 700 87
267 63 34
512 452 33
469 83 42
105 281 20
479 51 98
32 651 96
121 273 93
484 371 24
15 290 30
66 535 3
453 461 1
236 239 24
524 594 57
163 488 62
738 345 66
166 110 58
77 9 8
689 628 49
623 412 81
561 168 20
515 246 90
266 291 4
89 229 51
670 182 37
489 690 30
374 530 64
595 233 62
295 347 15
372 108 25
530 591 85
525 573 95
89 604 52
281 454 99
405 495 44
552 531 93
739 497 15
533 6 40
696 12 59
400 414 21
21 664 33
469 208 34
331 551 95
84 511 21
443 362 11
549 88 87
497 33 47
292 220 67
573 337 40
173 657 22
369 354 52
530 209 65
170 470 19
112 650 7
552 434 16
15 741 29
84 214 85
439 242 42
479 133 56
370 78 74
320 503 53
229 693 81
697 704 19
49 733 77
93 207 5
22 597 38
78 482 74
321 44 31
453 54 88
58 228 3
285 467 55
531 599 85
664 53 60
398 128 18
65 265 14
267 137 40
86 542 87
20 619 57
421 660 89
173 283 72
196 642 89
452 71 31
281 257 23
711 188 30
628 178 47
594 695 70
133 8 95
648 232 73
285 569 68
5 717 58
591 702 37
292 127 14
738 276 35
197 104 58
503 426 44
706 520 3
89 96 65
290 333 42
332 272 95
280 314 90
623 358 14
331 364 25
528 554 52
689 377 11
653 749 37
642 441 9
462 747 2
332 626 53
38 630 61
339 50 15
595 588 43
651 343 96
454 509 54
461 101 68
354 654 60
85 496 58
678 42 83
712 383 73
178 501 89
626 732 87
328 666 45
229 455 92
576 537 99
253 425 9
116 459 29
664 172 69
379 0 69
537 438 38
634 134 82
40 23 78
182 161 24
151 629 9
44 603 59
563 647 59
597 668 56
576 365 9
490 529 24
109 688 21
607 435 54
191 342 86
424 418 75
623 299 97
700 411 96
121 199 44
231 579 12
362 36 60
105 718 58
54 714 42
40 420 86
666 155 19
137 727 91
692 590 85
455 701 70
345 141 66
301 252 53
509 87 8
179 658 15
35 635 39
183 376 59
696 543 86
488 56 26
714 742 52
614 574 75
688 567 25
400 113 35
182 69 4
339 613 9
477 216 26
495 736 69
584 200 93
353 406 52
133 310 76
749 463 89
622 249 6
85 641 95
263 238 0
229 366 7
494 570 91
299 389 36
700 268 3
503 164 58
236 201 73
51 544 50
312 59 98
600 409 9
345 282 13
306 336 64
530 192 77
306 62 19
174 357 14
166 97 25
501 206 75
331 43 89
741 518 18
459 30 40
629 605 6
201 122 25
398 47 43
69 190 84
678 691 29
96 683 93
421 392 91
228 247 30
353 720 57
371 716 96
148 458 3
459 499 36
201 29 6
444 103 72
398 386 19
524 437 90
86 474 4
174 39 34
320 224 66
257 468 18
685 485 91
595 393 25
326 674 77
8 349 27
97 177 12
721 277 53
461 52 8
420 384 3
527 269 39
584 324 41
104 315 79
182 396 50
664 259 34
659 18 50
689 258 17
354 16 37
32 575 51
656 378 58
224 487 79
112 545 64
392 560 21
668 159 32
527 676 27
22 118 2
45 643 43
224 48 14
201 68 60
459 28 87
396 256 83
602 123 0
455 491 91
563 55 51
520 572 9
477 346 86
96 451 64
576 102 42
499 722 12
269 11 76
439 723 62
560 171 30
462 356 38
455 500 37
230 185 56
35 351 96
