62375 500
365 243 79
243 127 47
243 443 80
243 473 90
243 41 29
243 423 7
423 4 30
423 477 64
4 271 81
365 455 96
473 14 46
473 263 100
263 488 43
455 253 27
423 100 52
271 465 73
465 385 80
41 276 94
4 262 26
473 231 10
443 291 54
262 239 1
100 444 83
276 295 67
291 472 70
231 454 77
473 234 11
276 154 91
385 247 28
472 16 97
239 113 77
385 351 44
423 142 88
472 39 93
14 134 54
271 92 39
477 309 61
443 409 62
113 440 0
454 190 23
113 95 71
271 10 3
444 285 32
443 178 3
351 170 4
472 90 65
113 362 34
234 314 17
154 431 84
443 96 13
113 316 77
454 143 70
190 17 53
16 181 26
455 73 90
262 52 74
291 58 96
14 172 94
178 169 58
465 379 74
351 405 76
169 246 48
41 47 45
365 275 35
440 7 76
477 333 28
4 287 89
190 390 83
440 485 20
465 261 42
169 352 6
253 343 49
379 325 92
243 493 0
95 324 15
440 380 93
247 249 63
249 270 86
314 411 88
73 283 88
325 245 4
10 399 22
362 462 12
4 332 31
462 378 91
309 254 87
295 30 86
465 128 7
493 236 17
181 9 98
247 491 21
270 177 17
443 255 83
324 187 23
100 69 68
270 57 41
128 451 25
454 334 55
472 174 28
170 166 60
334 122 9
142 119 78
423 221 41
239 71 64
332 425 4
128 298 44
92 132 76
444 138 29
30 305 5
305 307 15
472 266 41
134 94 27
249 12 3
190 281 78
411 183 3
134 145 30
170 347 90
309 45 41
266 349 89
47 40 70
271 326 10
17 137 99
477 364 81
365 93 21
119 89 49
465 62 6
255 258 65
385 312 58
409 260 67
258 152 62
305 207 7
443 265 2
287 13 26
265 205 29
239 273 1
174 31 79
451 37 30
249 436 27
243 147 30
170 257 100
4 357 77
409 303 25
30 156 66
260 80 42
385 60 18
351 377 46
349 284 84
258 121 10
247 315 18
307 74 47
315 192 26
58 482 65
41 202 42
128 161 45
62 77 10
249 348 62
47 328 27
52 220 55
177 414 53
287 345 21
174 344 92
121 453 25
147 175 65
349 420 86
326 176 58
73 157 59
202 116 88
271 114 83
96 29 83
138 319 24
181 224 36
275 467 39
100 173 85
62 290 33
113 27 77
281 292 3
192 402 32
10 470 33
172 163 78
145 419 36
399 374 70
265 99 13
362 288 100
9 64 39
362 46 83
491 79 19
402 5 10
275 434 72
16 248 17
281 22 85
473 125 4
207 131 62
402 133 0
399 393 47
247 203 46
17 3 10
134 129 14
37 373 11
307 201 83
365 375 55
295 63 70
292 216 96
202 336 40
473 115 71
288 53 67
255 153 9
178 97 2
379 304 87
253 272 77
380 478 9
273 61 96
147 25 29
39 395 24
93 195 67
253 109 41
119 55 98
316 359 19
359 222 90
283 144 11
207 103 27
47 391 22
260 339 14
115 464 46
