7781 250
28 59 0
28 22 12
59 119 29
59 107 70
22 94 27
107 175 9
175 7 75
59 227 96
119 185 41
7 23 53
185 2 33
23 168 34
227 79 56
7 62 7
7 95 21
7 24 79
227 238 34
24 199 17
175 125 89
107 42 80
22 69 87
28 17 34
238 200 19
200 133 63
199 48 23
17 100 97
28 57 47
125 9 38
23 249 15
62 39 52
9 112 59
79 82 43
133 96 36
125 218 7
107 89 89
133 223 69
59 126 54
126 75 27
28 50 76
107 165 59
75 51 78
51 207 55
238 16 70
24 58 13
89 212 36
69 44 60
42 190 51
126 213 14
190 220 77
42 78 6
22 41 31
175 64 53
48 179 37
249 137 55
200 169 88
48 61 6
62 157 69
137 159 37
179 43 0
185 138 21
175 86 83
107 38 28
125 104 44
62 202 57
42 77 42
104 13 4
13 151 60
22 20 17
2 155 42
218 122 0
133 204 50
64 174 0
78 11 10
9 46 70
168 111 91
249 194 23
69 152 42
220 197 18
42 230 71
220 90 97
2 163 10
169 49 94
59 121 18
2 141 6
89 186 79
96 27 72
79 222 31
204 60 81
137 231 1
137 68 62
186 81 95
24 150 73
2 31 76
27 247 41
27 203 75
202 180 60
204 225 47
50 71 30
17 93 20
200 173 83
62 189 45
11 171 54
249 182 16
249 176 30
24 128 87
48 40 50
31 248 42
171 241 64
157 12 28
157 154 68
93 147 76
24 73 85
185 36 70
44 162 76
200 8 19
42 201 5
121 76 69
90 15 88
126 192 0
230 164 26
194 217 45
23 131 69
141 149 41
171 195 54
42 80 91
77 124 1
125 132 6
163 206 97
151 139 2
12 129 31
50 55 31
192 109 42
212 103 79
139 240 91
207 219 2
225 5 85
57 18 65
203 1 52
59 184 76
20 193 49
151 224 75
227 56 31
169 136 2
139 198 84
157 72 23
18 167 73
223 215 70
176 158 70
17 234 27
69 209 80
112 242 93
137 87 63
176 37 39
165 232 71
168 146 50
202 88 6
69 26 54
9 117 12
141 118 92
58 115 10
155 29 85
94 4 83
249 237 61
93 14 62
171 63 13
139 19 99
202 65 43
107 99 80
65 191 58
43 170 3
49 181 8
76 120 43
131 211 29
206 142 16
122 54 36
139 244 6
248 34 97
8 110 43
232 105 30
89 221 67
68 47 42
136 123 78
69 205 10
104 102 100
230 32 50
4 196 56
200 177 82
34 52 86
244 92 89
77 84 29
190 135 26
13 114 22
230 30 21
104 161 41
133 156 66
194 134 56
4 183 100
48 10 69
52 144 70
123 214 21
195 178 20
241 67 92
12 116 48
15 108 84
124 101 51
154 85 58
8 21 69
158 83 83
181 91 25
69 113 44
191 208 36
204 130 10
134 98 26
21 53 93
68 35 40
167 140 82
211 145 43
88 188 76
154 106 4
79 233 21
42 3 6
192 187 97
55 148 62
193 236 97
167 228 17
31 97 95
184 45 85
198 229 34
63 25 87
106 226 41
92 239 0
151 153 96
155 143 41
101 166 40
217 66 86
63 216 81
1 70 72
240 74 6
7 127 75
212 0 23
233 172 37
68 160 88
138 235 75
159 243 54
19 6 95
239 33 83
88 246 60
185 210 2
133 245 98
156 179 38
0 25 86
114 155 36
45 219 24
114 249 32
25 123 85
13 173 37
96 163 13
85 183 60
8 135 10
167 190 82
4 91 30
40 127 77
66 140 17
18 98 29
160 200 13
13 42 66
76 144 33
13 58 33
134 227 99
126 222 37
78 155 45
7 180 89
96 113 85
70 94 35
101 200 79
51 73 63
5 161 47
155 210 86
134 238 68
85 131 10
15 138 6
4 127 65
6 192 78
119 187 73
29 184 95
120 210 97
12 52 0
117 194 79
35 40 27
56 100 58
116 152 46
58 150 20
151 230 23
71 148 20
3 124 39
17 125 55
129 181 77
7 25 16
128 150 9
72 208 82
81 196 86
120 206 68
56 191 46
139 222 98
73 142 100
54 207 49
133 207 50
102 236 68
32 38 66
81 147 51
115 191 24
76 129 4
60 184 68
9 208 59
16 244 23
150 162 80
125 172 88
7 139 50
109 235 76
247 249 31
109 244 8
160 234 62
118 190 88
121 193 34
100 178 0
77 146 21
6 248 89
70 210 83
49 119 12
2 46 44
148 172 99
171 242 82
66 99 83
108 166 14
42 43 18
98 114 17
203 214 23
98 162 87
180 238 77
12 177 57
101 118 63
13 133 2
158 231 95
49 221 80
107 232 60
63 143 84
90 155 6
43 120 95
58 147 82
14 142 5
46 192 74
149 196 40
36 162 53
84 247 6
0 139 7
215 242 51
106 117 32
158 232 6
44 53 57
127 215 61
46 81 21
3 248 66
68 111 82
16 110 77
75 246 40
45 130 3
96 180 37
12 212 92
97 217 48
102 164 75
197 208 67
115 141 98
55 64 83
49 164 91
29 214 29
172 198 97
29 200 15
55 217 79
15 70 56
180 206 86
123 187 89
74 226 59
194 246 35
169 180 40
17 191 26
125 145 5
23 204 37
111 126 24
26 147 100
104 175 6
140 247 74
103 144 36
21 247 8
127 159 61
64 204 59
69 72 92
78 134 35
25 84 12
63 242 41
50 160 63
31 39 99
60 171 85
2 34 83
60 176 52
90 109 36
51 84 70
166 184 52
187 214 59
16 40 100
53 227 92
83 221 97
119 148 34
107 198 20
5 173 1
43 86 95
1 64 88
143 146 70
212 245 9
163 249 23
11 84 99
55 143 37
87 186 25
167 179 22
115 165 28
102 176 54
210 235 3
54 241 50
55 88 80
19 224 21
68 84 7
68 166 77
37 44 94
93 137 55
176 194 94
126 227 92
43 95 9
137 212 89
220 246 58
94 166 88
1 136 6
82 156 2
103 110 79
97 245 59
96 214 5
53 249 93
169 240 89
73 145 5
72 213 1
20 176 38
89 234 95
186 189 98
175 193 75
60 186 10
97 227 96
127 246 91
56 196 80
229 236 29
31 134 93
31 168 77
35 218 51
116 189 99
111 125 86
90 180 83
8 199 13
118 215 14
3 139 8
22 80 30
58 83 45
38 143 80
75 169 0
237 238 93
29 95 87
118 159 43
5 20 91
15 186 37
13 79 27
155 177 24
189 216 88
59 190 85
84 167 50
29 130 12
110 233 60
51 52 31
88 240 39
105 136 36
146 225 44
80 146 61
187 196 14
70 78 100
83 242 18
23 76 30
86 139 87
147 227 23
82 178 81
168 205 97
39 147 65
191 207 4
157 227 35
56 238 24
37 40 90
165 213 40
150 154 82
218 220 3
127 130 96
16 30 27
80 156 76
188 198 25
56 128 2
37 56 74
129 221 61
88 162 62
19 120 9
47 110 18
30 125 65
204 245 35
155 158 92
237 239 21
8 74 94
12 58 32
85 187 100
55 151 30
58 176 9
30 161 98
44 172 88
106 159 49
2 240 25
99 125 65
22 84 98
144 191 35
59 136 69
15 139 30
40 219 6
135 185 27
192 245 31
119 165 43
4 223 43
135 210 57
20 150 27
73 85 27
17 183 32
53 155 48
105 130 11
132 240 23
67 139 75
40 158 25
103 167 60
164 200 95
58 86 31
83 127 44
18 72 63
72 240 34
133 158 88
96 237 20
120 246 24
67 171 98
80 176 96
14 199 29
136 139 29
71 182 63
35 165 8
112 152 87
102 123 87
123 148 13
76 151 61
209 213 27
13 85 17
63 91 13
71 84 38
26 238 70
141 190 35
162 242 74
21 200 69
60 190 66
0 108 69
35 106 92
51 54 39
175 220 20
111 180 56
23 62 61
103 182 34
71 201 58
40 220 46
96 195 29
111 115 29
25 200 80
33 70 67
1 205 37
34 164 37
47 125 12
66 107 4
41 134 53
87 138 55
117 217 80
68 110 98
161 193 1
100 175 49
27 132 71
16 154 45
