62375 500
58 22 48
58 180 11
22 376 43
376 29 47
22 181 38
58 39 96
181 0 17
180 359 47
359 491 87
39 351 32
359 453 65
351 392 69
0 304 15
351 261 20
392 7 86
7 300 79
22 54 34
376 121 66
491 193 82
181 345 69
491 355 23
392 275 12
181 238 22
345 324 83
392 122 52
351 397 56
397 342 69
351 258 51
261 241 24
0 414 9
193 204 78
324 213 78
241 119 49
238 199 43
204 425 3
304 82 8
181 490 60
258 239 83
239 291 12
304 197 72
119 499 60
54 444 37
241 381 99
291 286 62
414 226 75
29 38 60
499 28 92
7 3 22
238 370 70
197 97 22
226 86 52
444 25 72
29 42 76
345 313 53
499 356 16
491 130 14
28 157 54
491 228 63
356 476 26
122 211 98
58 290 94
275 74 3
290 113 32
204 387 17
204 60 87
238 273 45
444 331 39
226 388 4
113 125 97
38 448 33
29 31 3
397 40 65
499 57 95
324 135 62
130 343 17
40 114 46
97 455 78
42 244 61
499 115 81
0 108 83
351 372 1
313 320 39
244 124 95
414 268 30
258 68 91
226 105 0
105 87 90
324 302 37
444 299 48
268 219 41
343 406 81
313 245 57
68 89 2
113 303 55
25 352 6
40 492 94
286 46 4
351 456 91
204 498 0
119 251 67
125 78 76
491 141 20
181 164 6
302 167 12
241 464 44
302 311 68
25 117 76
291 120 40
114 280 13
82 489 37
164 278 81
211 260 49
0 350 78
239 52 49
355 4 11
455 497 69
58 417 58
125 493 18
397 63 91
352 207 56
135 329 46
105 305 66
204 422 52
490 465 24
359 262 9
464 399 36
320 173 100
54 393 68
262 154 40
74 201 43
52 325 49
387 233 25
39 463 16
82 301 73
301 81 31
7 212 45
499 412 90
489 91 50
117 317 30
320 129 62
320 416 50
455 409 66
325 482 41
325 247 94
268 326 65
313 405 89
129 214 69
331 310 10
173 306 11
275 430 3
260 439 23
204 281 76
193 339 11
105 75 41
392 168 99
352 346 71
476 19 13
397 80 32
114 249 74
343 194 1
342 287 82
455 215 81
278 462 29
31 37 93
463 419 63
105 236 31
260 366 61
233 24 80
117 474 20
28 483 90
125 36 100
42 230 1
228 411 99
456 403 4
324 452 2
38 347 5
238 15 22
304 44 39
24 449 70
213 104 78
120 139 23
412 216 42
286 88 8
57 12 17
419 495 51
260 106 70
124 53 4
19 221 80
463 292 12
313 16 13
16 318 89
78 73 20
403 200 58
453 184 26
324 163 78
230 288 35
287 209 56
193 92 81
351 185 30
184 360 29
351 323 51
37 133 40
78 427 5
193 248 95
300 380 20
113 111 86
97 126 21
397 418 74
495 72 35
120 160 55
28 102 1
141 196 15
280 322 88
260 136 30
81 235 65
323 402 38
164 240 88
310 263 85
329 222 97
422 223 16
261 107 38
233 112 31
115 378 9
211 279 36
302 328 52
425 156 87
44 266 71
125 234 0
37 153 91
207 71 36
324 198 46
347 334 12
412 433 47
409 18 75
464 298 46
411 471 58
305 127 75
397 338 98
141 272 49
251 26 9
200 116 53
168 178 78
53 161 14
116 220 10
7 270 17
211 390 63
352 340 8
474 488 55
491 187 5
345 41 95
331 171 14
221 401 21
455 321 81
207 484 55
422 385 35
409 454 59
31 460 86
197 410 83
302 475 88
44 395 97
164 1 33
399 250 49
324 151 66
68 485 55
397 84 21
412 94 74
381 382 58
390 428 68
261 56 39
411 227 33
286 309 53
462 344 93
452 8 86
403 276 35
181 377 93
392 191 39
154 85 22
230 426 32
126 252 78
460 267 45
164 189 27
189 446 3
4 384 49
322 183 14
453 206 88
287 383 99
15 70 99
215 152 89
453 188 26
428 109 49
160 255 53
171 332 10
387 166 5
226 364 16
378 128 60
73 271 8
463 367 60
124 177 59
105 307 10
129 349 72
399 458 37
300 353 82
460 49 82
349 371 71
281 461 90
397 13 12
267 254 41
491 496 89
107 284 65
380 333 35
24 373 6
493 165 30
390 466 70
38 296 99
474 481 47
105 144 34
250 396 80
122 337 72
84 314 59
157 335 14
135 354 99
117 494 72
275 289 42
24 470 81
220 145 58
80 447 97
344 218 7
241 274 60
126 11 5
8 229 42
373 48 16
1 341 27
31 55 41
328 190 70
322 158 67
298 159 37
410 217 52
71 479 70
24 363 41
71 327 19
455 468 44
390 96 89
481 62 68
141 95 31
412 424 16
212 34 68
89 431 21
189 368 43
298 315 69
54 420 72
151 174 100
181 438 84
453 404 87
274 413 71
333 77 47
251 358 16
463 423 38
171 35 100
324 330 36
8 400 19
18 103 37
75 149 9
306 203 22
328 369 59
106 443 91
310 10 76
321 473 63
262 138 48
358 123 100
446 100 95
350 467 69
274 210 59
399 170 54
115 172 7
189 469 62
221 2 18
41 76 15
24 47 96
499 257 98
287 264 15
36 450 50
333 242 50
353 69 83
309 297 36
197 205 4
479 14 16
41 442 13
489 65 11
497 336 22
44 93 30
80 131 81
306 45 56
141 5 46
158 259 33
238 472 38
450 437 78
42 398 13
40 435 8
97 176 89
97 224 42
15 478 56
207 50 52
244 375 82
174 137 6
422 407 17
390 294 80
57 459 64
210 283 16
341 312 75
219 6 76
73 64 45
60 147 75
460 253 94
300 348 50
274 486 41
447 134 87
337 231 41
478 150 28
387 365 7
38 98 1
211 308 78
497 232 43
488 441 31
311 182 72
482 361 14
76 374 79
309 83 15
161 434 40
153 23 76
84 51 65
234 487 54
219 408 28
34 66 84
380 32 57
178 295 51
338 436 90
426 256 23
271 237 59
485 225 75
426 43 48
310 33 45
39 282 75
161 192 36
192 379 15
22 101 62
257 285 96
403 30 61
487 142 38
456 148 15
129 357 14
410 186 7
484 143 22
228 208 48
105 432 96
260 175 99
381 179 15
179 195 97
240 457 52
346 451 13
206 169 72
482 386 84
249 477 91
153 20 73
302 59 5
15 415 61
119 202 37
52 421 25
55 277 36
447 17 87
64 391 96
186 293 49
39 27 1
217 155 26
173 146 88
387 61 94
353 67 62
494 162 58
264 389 68
323 265 83
160 316 96
15 362 56
68 110 30
93 79 58
36 118 77
23 429 16
335 445 77
277 9 90
106 269 85
232 132 33
400 90 12
295 243 47
93 394 24
371 99 45
370 319 65
71 440 91
35 21 84
490 246 80
151 140 89
404 480 67
311 478 68
77 264 59
72 290 2
35 115 42
299 377 39
23 327 58
233 445 74
215 327 50
373 407 5
337 420 29
54 187 78
307 485 62
181 267 80
272 290 79
321 345 6
87 324 75
82 340 0
483 487 36
422 451 88
254 299 94
86 179 13
93 117 32
55 130 52
340 431 79
71 130 19
102 153 39
25 210 34
249 432 77
176 184 38
123 290 12
110 351 80
