31187 500
476 398 44
398 267 79
476 348 100
476 51 59
476 217 22
398 182 35
51 74 48
348 123 47
217 244 10
244 127 96
244 464 78
74 294 5
217 175 89
51 72 99
476 333 97
476 271 74
294 169 3
127 326 32
74 490 10
217 27 55
271 80 14
123 379 78
271 454 45
379 141 1
74 185 53
127 158 0
217 221 15
333 135 52
333 29 72
267 254 60
51 475 73
72 419 44
141 111 57
72 147 58
476 427 89
123 42 56
398 225 49
29 113 51
123 20 14
464 350 43
182 322 1
244 477 31
225 342 27
27 291 78
182 390 35
147 216 11
322 10 62
475 126 73
147 440 88
379 352 52
135 441 11
441 423 53
333 375 81
254 55 26
74 109 9
291 434 6
441 199 86
199 50 73
158 153 88
352 323 41
464 290 14
199 23 2
333 91 66
126 412 77
423 358 55
390 106 69
147 421 40
290 363 80
475 347 8
441 494 91
169 456 52
29 12 55
20 150 42
111 447 62
454 137 2
109 343 64
137 283 49
106 136 98
136 78 13
91 276 12
244 131 46
294 335 39
126 69 42
283 493 22
441 483 98
27 222 58
126 88 88
419 453 37
254 316 50
427 302 93
91 112 88
267 237 85
434 26 76
348 430 76
137 432 22
316 133 8
419 4 40
244 310 25
427 229 92
23 232 81
476 87 14
375 210 6
4 2 8
50 228 100
111 436 88
350 212 79
69 492 60
131 167 17
26 66 15
494 85 90
379 70 17
51 9 52
294 471 24
12 197 85
66 245 58
29 174 68
475 341 42
476 164 78
333 360 22
51 308 46
471 125 12
245 103 99
66 470 19
78 404 45
375 336 80
494 144 60
310 142 10
109 332 35
358 262 63
375 272 74
360 303 65
169 230 52
169 53 23
42 246 99
55 392 91
237 75 19
85 380 99
477 238 47
375 95 17
109 157 86
136 449 7
174 293 94
343 220 29
436 491 84
164 317 4
436 132 21
350 40 82
494 478 65
276 403 37
290 284 34
53 297 69
454 34 59
174 241 14
360 406 30
66 407 31
175 418 84
317 462 17
34 5 45
220 474 95
135 38 43
493 194 57
53 376 18
262 177 83
232 206 22
157 83 39
150 71 82
91 205 72
157 161 40
341 248 64
113 200 28
9 8 40
326 359 0
352 329 7
477 235 94
153 7 3
126 315 61
4 84 3
12 368 55
477 45 2
308 416 100
492 166 66
316 77 33
29 101 3
427 76 40
494 189 30
9 469 56
42 211 62
10 165 15
317 275 4
267 162 72
133 100 100
189 159 44
166 346 28
302 395 23
447 312 11
85 255 38
95 180 31
7 73 18
241 193 26
51 278 84
2 22 59
205 409 82
38 457 20
409 264 55
457 62 28
167 15 85
341 473 29
294 401 70
470 425 69
112 25 77
376 124 79
42 497 17
9 117 9
368 357 43
412 450 4
348 344 45
477 424 54
352 252 40
85 397 9
419 299 92
457 160 69
421 298 59
131 266 57
95 394 19
80 107 77
66 325 53
317 149 96
254 486 90
221 349 7
221 305 51
149 156 47
220 484 57
156 270 79
76 472 4
220 361 18
344 239 58
310 129 94
278 233 27
344 269 90
336 442 74
237 405 49
441 130 35
262 426 51
50 67 42
83 218 13
157 172 90
200 311 58
77 445 32
293 208 84
333 428 69
473 318 83
308 207 35
26 498 26
241 399 83
29 59 76
238 1 52
401 116 46
95 367 98
490 219 4
432 41 33
159 139 28
428 249 49
7 152 92
10 11 69
494 128 37
38 461 15
447 499 89
219 451 53
175 263 86
441 163 75
153 187 96
180 30 94
358 86 100
5 48 79
11 119 14
302 145 45
404 391 69
255 337 51
361 134 61
76 420 49
157 373 46
159 455 100
119 355 32
423 334 12
66 307 83
498 460 31
107 171 33
15 19 80
352 52 38
83 115 82
5 468 13
315 118 83
363 97 20
329 24 37
139 287 99
449 28 3
29 183 81
45 35 50
116 288 29
418 496 34
125 251 62
318 54 90
425 56 15
421 356 36
307 446 100
150 114 62
9 485 72
356 82 15
197 340 1
41 452 28
221 443 33
262 13 45
72 14 11
40 495 91
145 385 35
117 393 75
27 214 29
238 120 0
404 57 62
218 236 16
326 105 39
48 89 10
50 285 30
214 243 99
492 121 24
132 16 90
245 178 26
269 366 8
367 226 17
74 480 75
120 49 41
137 203 84
35 339 25
251 143 50
271 102 33
67 227 30
380 448 61
491 433 29
166 354 68
346 18 79
451 459 10
361 280 51
206 422 38
407 438 96
266 179 63
440 192 34
427 328 37
208 46 23
233 444 18
208 110 67
496 61 94
354 306 71
418 389 24
48 36 86
239 250 65
126 319 26
349 458 68
77 44 85
208 301 52
61 17 77
22 198 50
423 437 13
325 195 46
368 108 79
288 104 49
412 463 63
198 58 15
462 6 47
334 313 68
13 429 34
88 413 78
357 304 26
461 410 83
451 439 31
326 277 88
18 374 89
245 320 67
7 209 78
373 37 26
264 39 96
460 370 31
177 173 11
421 414 90
55 331 67
50 435 20
179 181 61
50 176 88
144 324 75
59 274 3
392 242 19
130 0 96
76 256 62
336 261 58
166 465 98
453 81 80
311 259 96
342 99 43
308 372 4
233 300 71
498 371 16
440 292 29
476 31 62
192 338 69
373 365 33
394 90 57
173 47 17
405 231 45
441 247 9
446 138 84
51 345 77
373 190 80
453 79 1
391 364 84
263 314 0
349 170 98
23 94 20
110 411 41
38 191 24
290 289 94
136 382 33
442 279 52
4 281 95
76 487 82
476 321 56
389 201 20
290 286 30
468 186 62
55 383 97
499 92 14
226 402 85
465 384 92
116 351 97
443 488 31
490 327 33
83 93 86
46 96 86
133 68 39
20 273 7
120 223 3
164 33 32
359 64 3
47 386 2
480 431 53
9 151 94
48 98 86
28 381 31
267 268 89
50 479 53
111 265 98
292 184 71
411 234 35
70 295 65
230 387 21
235 260 44
147 32 85
143 330 32
457 155 41
277 378 97
308 204 38
260 408 29
446 168 18
12 362 64
344 202 37
479 63 32
374 296 20
197 400 68
197 60 35
470 369 61
468 282 28
80 21 2
95 482 50
5 224 67
278 146 9
210 388 34
338 43 65
370 240 46
74 489 17
108 140 82
190 215 56
231 257 25
474 65 5
87 309 37
74 466 4
263 467 67
367 154 5
236 148 62
152 258 80
198 253 47
460 415 12
57 188 15
223 122 34
33 481 57
379 417 99
468 3 87
241 377 99
391 396 85
79 213 67
119 196 54
167 353 2
9 486 19
246 471 63
110 203 45
168 278 70
275 316 54
90 150 66
166 342 48
195 493 77
368 383 25
397 421 0
311 451 27
158 275 57
83 274 54
102 262 47
264 456 85
111 340 40
148 369 90
309 450 10
