140437 750
612 668 70
612 605 96
612 341 69
612 666 71
341 353 100
353 160 14
605 461 73
353 287 21
612 82 24
82 721 32
461 586 31
721 312 40
586 231 72
586 278 52
612 144 46
160 163 51
287 741 17
144 436 19
287 550 77
436 479 83
479 325 55
479 397 55
612 104 44
160 749 5
160 377 27
353 641 33
144 333 8
333 356 75
641 256 65
231 624 3
586 537 6
741 102 64
287 321 50
461 9 99
612 382 38
356 277 9
163 656 46
741 508 57
312 657 26
256 518 77
144 126 26
287 387 43
382 501 11
231 334 86
82 343 67
312 578 52
9 525 24
82 293 22
501 271 53
586 561 79
104 611 47
144 87 1
231 52 61
741 628 67
397 472 47
278 294 61
741 184 92
287 259 59
343 660 21
666 504 76
163 12 82
52 422 23
504 191 74
472 429 75
12 597 23
87 417 13
82 123 3
104 653 76
325 492 88
501 527 47
271 440 42
472 122 52
312 17 63
397 731 99
657 224 76
479 32 32
641 96 93
561 125 61
12 595 45
595 532 19
122 193 87
628 542 11
256 153 8
741 346 87
277 446 24
605 302 15
657 93 85
624 474 20
382 608 9
321 67 62
325 536 9
527 232 11
668 735 35
102 317 16
32 34 93
193 700 66
474 658 13
624 186 46
231 411 27
656 364 26
82 198 97
343 239 42
660 396 7
102 563 77
501 455 71
542 299 9
612 136 42
608 715 50
563 8 20
382 76 8
160 498 73
377 174 33
715 500 80
656 222 53
628 221 98
34 86 100
333 199 63
122 582 88
527 164 26
542 345 76
605 433 15
312 89 89
364 480 81
455 214 29
377 711 54
527 529 44
174 701 68
656 591 63
563 111 18
364 363 22
731 236 43
525 47 85
749 91 11
293 23 90
123 249 43
711 491 90
641 281 3
231 695 2
474 728 44
605 650 95
17 464 99
191 730 65
446 275 4
480 530 62
641 687 84
612 48 72
294 517 98
605 426 30
193 435 33
47 738 76
660 609 26
508 27 40
221 309 94
641 354 11
668 714 18
239 39 83
561 190 28
542 649 56
293 506 33
561 723 2
525 572 40
474 463 98
23 457 63
608 418 55
435 88 62
657 2 38
711 521 30
537 349 78
214 407 83
89 46 78
517 696 35
641 69 99
730 262 19
407 577 63
23 632 81
281 305 63
96 140 15
278 523 5
457 41 43
12 114 30
455 495 5
224 350 81
658 693 77
