5587 150
57 83 80
57 114 80
83 38 79
114 89 37
38 139 93
114 136 39
83 2 28
57 88 43
88 104 95
88 0 64
83 26 39
38 112 28
0 107 48
83 67 21
57 42 32
2 15 69
2 27 12
112 86 50
57 24 29
136 77 48
107 110 87
89 59 53
15 131 6
86 49 51
42 87 66
86 36 84
86 22 95
77 54 27
114 64 40
114 124 40
22 121 58
114 80 3
131 20 80
64 31 32
110 98 34
89 119 91
2 102 60
64 73 98
0 76 20
59 71 6
119 52 20
87 100 33
110 134 41
54 53 39
24 6 85
104 74 33
131 145 31
86 122 89
74 123 18
24 10 84
121 125 4
139 14 28
10 138 33
49 44 95
124 103 82
36 132 10
26 56 39
57 147 5
112 39 98
6 135 32
134 95 75
52 17 54
100 84 9
134 127 25
76 111 20
49 115 80
98 33 22
98 28 49
59 109 69
59 137 74
119 91 16
115 108 3
86 92 32
125 21 50
76 144 57
122 78 43
131 3 86
134 66 74
83 47 7
98 48 3
31 93 46
22 130 44
139 30 71
132 82 57
121 96 23
107 7 23
48 45 99
83 113 92
96 116 80
84 51 3
96 140 14
144 146 12
115 81 25
56 1 53
87 101 60
144 148 0
0 69 73
125 105 18
95 141 30
1 72 62
104 149 47
53 61 71
114 70 40
83 12 28
36 13 19
67 143 98
10 16 51
148 99 27
14 60 81
95 43 27
38 5 59
93 106 78
146 85 68
81 11 2
110 62 36
72 120 27
3 40 98
125 25 1
99 32 86
100 29 85
15 117 71
38 4 35
102 68 13
28 8 57
33 19 51
87 63 55
119 133 67
120 46 97
1 58 45
46 126 19
59 128 6
53 37 56
5 97 83
32 18 96
146 90 85
46 79 49
148 41 34
103 23 49
143 55 23
140 65 40
47 75 21
105 34 12
40 129 85
13 94 68
77 35 6
40 9 70
88 142 5
111 118 29
35 50 44
26 67 94
22 61 73
9 14 22
43 121 29
33 94 10
113 125 93
26 143 27
13 40 74
5 36 44
31 113 29
12 77 26
56 143 88
61 91 42
31 119 46
20 148 94
71 132 61
45 126 73
131 144 13
64 92 76
49 72 58
109 137 9
62 96 40
25 103 50
10 108 92
94 116 24
31 71 78
5 16 65
5 46 87
40 94 14
96 114 82
64 142 68
55 79 92
22 36 68
23 111 66
69 118 93
69 137 2
9 67 57
10 145 64
41 111 14
75 144 47
39 109 30
5 51 92
36 144 93
76 78 38
43 56 1
129 138 9
17 93 63
140 142 98
6 51 69
4 19 96
1 19 81
45 61 68
44 105 55
76 105 87
56 77 90
58 149 72
27 74 71
61 74 76
94 140 38
19 118 42
62 64 73
19 83 60
6 50 17
86 136 44
69 100 29
17 126 16
78 89 46
39 110 59
