30813 250
92 174 92
92 35 46
92 166 40
92 31 59
31 93 53
31 74 50
31 219 48
93 133 59
174 132 56
132 122 48
93 248 69
122 84 17
84 135 66
133 42 85
31 104 68
219 241 21
122 136 7
135 34 60
31 240 52
84 103 11
122 143 60
132 121 27
92 157 22
74 206 67
121 18 92
132 27 83
136 113 87
92 238 80
133 3 61
238 36 38
135 17 36
121 63 28
36 140 62
143 11 21
36 141 83
34 59 86
157 194 82
141 14 68
84 207 17
143 226 9
241 130 28
103 51 76
63 81 12
248 249 8
207 120 74
122 10 16
120 242 62
36 112 7
130 198 81
226 184 27
112 185 67
17 56 56
35 179 30
140 87 92
238 156 37
59 223 93
34 236 92
92 66 15
103 82 62
59 147 25
185 227 32
194 244 85
130 9 33
11 62 97
51 210 84
103 187 42
27 150 18
136 70 12
132 197 13
249 107 4
93 139 90
223 77 53
240 233 85
81 114 57
233 188 18
244 161 96
34 234 59
74 15 36
226 221 61
74 229 43
226 182 36
77 239 76
157 154 12
15 99 6
241 40 19
59 111 98
99 55 31
226 202 59
82 98 33
104 196 57
174 8 86
74 151 14
154 199 28
62 5 36
249 214 6
9 186 69
184 21 61
233 217 93
196 102 67
154 43 50
233 39 96
214 123 55
151 91 82
242 2 38
93 48 7
121 225 0
51 129 75
136 52 15
2 80 76
39 231 71
130 232 39
140 45 3
55 101 19
244 172 13
182 67 6
234 126 8
111 220 71
139 190 69
126 180 19
67 106 24
147 4 76
217 164 2
141 160 27
174 60 99
129 125 6
179 181 75
188 176 72
198 86 26
181 30 36
45 142 60
2 71 28
59 213 27
248 108 18
186 28 6
82 170 55
42 145 49
199 137 48
143 246 58
14 79 22
219 49 88
99 203 51
3 191 77
80 189 11
52 24 44
188 165 30
172 96 92
133 209 49
14 245 56
66 158 3
111 195 66
210 162 47
242 25 98
239 41 10
174 131 42
199 1 43
74 0 11
52 192 35
104 183 25
166 149 92
21 13 22
113 177 57
114 54 45
106 89 41
15 243 44
234 85 60
113 90 12
219 134 64
79 201 80
207 61 45
24 6 34
70 68 8
225 119 65
42 65 66
17 50 41
147 38 91
112 163 79
111 115 25
18 12 34
241 88 75
41 235 21
242 20 17
191 64 30
129 105 27
156 33 87
194 228 52
112 19 74
63 208 89
227 216 79
119 144 49
240 100 57
150 152 25
240 155 65
130 73 57
82 58 64
63 94 6
186 46 41
40 205 80
221 110 55
54 44 36
104 117 23
137 72 79
137 32 97
66 178 20
91 109 42
41 215 20
189 78 43
208 16 23
174 118 1
2 159 77
67 57 90
85 69 21
113 124 46
228 116 26
48 237 99
80 138 65
237 76 53
86 169 81
76 212 67
177 127 11
30 37 98
176 7 85
80 247 64
41 171 100
12 29 54
14 148 96
196 211 86
217 175 37
158 75 85
220 193 21
71 218 38
154 26 46
60 47 27
144 153 87
166 53 73
21 146 95
185 230 58
42 23 75
209 167 22
58 97 24
184 128 14
160 224 68
247 168 36
205 222 54
70 22 78
237 95 98
22 83 54
151 200 47
214 173 18
195 204 25
66 238 100
55 60 23
25 239 75
23 79 73
21 60 40
130 246 26
15 189 19
118 218 14
14 76 92
140 196 56
160 206 62
83 102 54
63 123 17
28 81 100
78 209 47
81 135 47
39 173 64
97 157 85
12 112 99
158 168 69
100 161 68
63 237 23
14 237 36
85 148 76
36 106 93
66 189 50
93 156 6
42 119 52
109 154 48
132 243 35
186 212 16
163 186 16
115 148 54
139 232 6
71 244 100
91 243 96
71 105 54
98 217 45
66 111 34
64 125 88
14 20 23
82 241 55
51 154 74
27 149 13
72 194 7
200 235 0
79 204 96
11 219 27
103 138 96
24 44 79
41 211 99
79 174 1
158 185 84
31 130 71
121 173 4
35 100 57
171 213 79
168 237 90
48 76 71
17 227 45
48 182 57
157 236 36
143 215 36
77 216 48
64 113 0
75 228 73
178 244 26
