123502 500
63 354 36
63 423 62
354 290 79
423 384 8
384 336 13
384 136 7
136 44 66
136 327 71
290 27 62
44 365 17
384 431 32
136 272 31
336 145 61
145 410 79
290 370 33
136 472 74
44 154 52
327 249 84
154 98 55
410 128 60
472 226 75
423 49 27
98 422 80
136 102 52
145 448 20
27 480 3
354 361 14
49 262 93
98 482 95
290 227 22
361 329 37
410 396 76
128 442 7
290 62 25
49 453 63
226 302 38
480 69 58
370 168 36
370 18 34
168 460 76
453 92 81
128 409 22
44 491 25
44 351 60
482 386 80
354 156 12
329 143 92
370 101 37
143 208 82
410 395 87
143 142 73
336 112 58
168 392 28
336 42 48
112 412 9
154 282 15
282 432 57
327 135 77
423 46 61
370 353 15
46 243 39
282 484 42
448 172 85
460 427 36
410 456 49
282 216 34
427 254 87
62 416 93
423 124 10
365 75 70
101 439 14
361 147 43
147 288 56
154 269 45
44 383 90
354 151 36
44 304 90
422 291 5
124 80 47
216 109 95
442 338 42
156 76 50
46 470 1
410 133 27
291 294 15
456 359 39
412 478 79
142 257 98
365 346 77
346 378 43
69 32 15
351 66 88
262 183 48
76 40 99
294 323 11
27 492 97
336 355 66
136 408 47
226 167 68
44 57 83
168 339 67
272 34 89
156 99 85
365 13 67
396 51 81
346 0 64
484 264 54
294 202 63
145 178 21
0 250 34
75 194 28
282 251 98
98 64 16
478 459 25
272 209 12
492 58 14
456 188 27
432 379 41
409 461 15
227 298 36
194 187 35
62 215 2
46 149 12
92 493 6
69 192 60
361 105 35
492 401 81
459 455 33
42 169 11
401 374 74
432 280 89
194 165 58
282 260 90
243 21 10
62 438 29
105 71 62
168 347 68
294 9 33
64 266 31
262 131 41
254 259 89
455 211 10
80 23 29
291 300 22
145 471 46
165 204 84
294 210 77
453 118 63
272 325 57
491 22 26
282 83 56
204 7 76
432 31 17
194 174 22
147 391 68
327 473 73
365 295 28
260 311 0
493 157 66
109 203 14
194 368 84
142 19 72
210 119 68
187 234 45
257 475 72
361 296 22
40 207 63
227 281 52
386 39 39
227 94 40
69 68 78
280 417 14
75 381 73
209 256 39
408 232 71
338 72 32
203 380 38
392 1 68
157 324 21
172 43 17
207 377 21
167 219 48
232 360 59
9 497 26
365 275 99
27 84 25
178 47 48
39 404 91
156 8 100
136 393 95
257 313 68
168 36 27
243 2 42
76 376 73
72 179 59
118 318 18
384 95 7
393 375 71
19 356 45
291 223 68
339 138 30
473 436 28
188 199 49
304 82 46
135 279 84
192 469 69
0 222 0
448 91 69
187 297 3
179 70 37
297 476 76
384 301 90
266 246 37
257 229 52
377 305 30
417 444 96
453 429 9
167 303 34
409 198 100
272 382 94
329 407 19
168 489 13
376 362 50
194 446 71
39 467 60
475 155 83
58 15 10
325 111 16
456 319 31
460 160 26
300 350 24
143 333 59
361 25 74
374 314 97
391 454 25
431 253 41
92 114 6
467 59 99
249 55 40
165 141 53
472 242 64
136 415 86
157 28 19
43 321 57
68 397 28
379 352 51
34 306 76
302 30 50
404 308 60
319 159 32
294 263 85
401 437 0
319 414 75
198 26 38
380 221 23
58 152 17
438 465 6
298 348 11
491 358 69
266 283 20
489 373 52
324 419 48
288 177 19
460 116 15
226 268 74
253 65 23
15 115 78
374 186 49
438 56 1
215 277 99
283 85 55
329 248 12
254 420 9
350 5 66
401 289 62
358 462 57
491 153 82
91 113 47
313 284 28
416 270 84
111 86 84
327 320 6
311 236 63
375 175 60
324 81 57
320 88 42
249 238 61
152 276 22
1 287 66
410 190 72
99 53 18
391 441 86
460 240 72
15 50 50
221 108 58
115 134 2
346 125 45
414 292 14
338 450 60
439 33 2
266 87 2
260 41 82
493 195 38
42 345 19
135 241 2
88 341 86
290 35 46
234 117 40
155 390 98
264 481 29
36 317 89
392 220 4
84 3 63
383 120 70
232 488 78
336 474 97
210 464 53
58 468 40
497 466 16
361 12 16
370 403 16
160 344 88
23 224 62
282 457 7
442 93 77
480 4 24
437 326 26
57 140 86
131 312 62
353 405 37
99 185 27
453 130 5
457 487 53
131 425 44
246 424 66
69 129 16
436 328 36
276 100 63
120 247 82
431 45 48
129 235 54
262 426 28
460 443 73
374 366 50
172 161 57
282 496 62
281 385 73
410 267 56
279 97 37
143 137 94
209 330 86
58 127 86
291 389 5
288 293 19
266 315 99
248 398 19
377 274 58
55 486 36
272 490 66
56 342 42
293 17 99
153 237 25
3 387 10
259 38 1
247 217 13
237 445 94
31 463 74
345 146 42
55 399 66
464 451 18
226 477 18
151 367 99
256 498 4
291 89 0
45 255 8
249 166 99
401 244 1
262 54 66
382 74 53
38 132 75
244 10 6
153 307 92
455 309 1
53 162 75
288 421 56
264 201 80
39 107 38
141 37 74
254 20 100
466 139 5
35 394 84
437 48 17
347 205 18
39 164 97
354 479 13
260 433 69
472 483 10
379 337 83
25 90 79
59 261 58
34 447 32
81 184 79
305 310 2
275 110 54
56 212 81
216 67 50
139 78 61
254 278 80
229 285 78
246 182 70
386 77 28
291 231 11
474 371 27
98 430 37
56 103 79
447 122 69
232 24 64
293 316 68
74 452 15
441 11 2
382 245 57
11 449 48
493 197 87
67 230 32
294 61 58
360 413 27
370 369 5
463 485 35
47 123 88
13 340 12
22 104 75
2 170 5
160 6 24
464 335 4
481 181 2
118 299 40
336 495 37
328 252 33
221 206 56
312 411 48
287 357 55
321 73 32
297 52 74
61 265 19
488 225 92
61 428 50
281 214 79
215 171 65
43 334 82
80 14 61
476 435 37
39 332 1
154 16 15
476 79 54
226 144 90
124 106 75
292 273 95
461 176 9
55 363 69
305 150 33
386 258 54
448 158 72
103 349 79
18 213 35
111 402 25
482 196 62
209 228 24
297 148 9
209 189 93
341 458 57
160 163 44
38 121 50
357 364 60
461 494 50
405 126 48
261 180 28
267 440 23
226 343 94
197 233 55
386 499 23
121 418 82
269 60 12
215 96 25
96 193 38
405 271 13
92 406 20
141 239 69
391 286 77
291 191 64
470 218 21
125 400 25
304 200 22
98 388 23
0 331 77
