2793 150
51 106 87
51 20 89
106 31 69
106 94 89
20 27 11
94 132 63
51 142 100
142 89 76
20 4 19
27 46 84
4 128 72
89 38 66
132 1 25
27 12 87
20 133 98
94 110 1
110 114 14
114 125 70
27 138 43
114 88 59
27 102 52
31 92 93
46 26 90
114 7 96
142 71 31
27 77 51
27 134 35
71 64 48
77 122 31
77 124 1
26 86 28
94 37 81
1 145 66
88 34 73
37 67 75
26 10 34
89 126 44
1 25 67
7 95 30
12 105 36
64 60 49
31 85 18
60 14 58
37 87 27
12 16 20
102 63 10
102 146 16
63 113 23
138 139 54
105 69 86
139 9 38
88 143 56
106 17 71
106 6 91
31 57 80
26 40 82
85 148 42
148 97 82
20 65 58
106 62 88
97 19 7
110 82 36
86 43 8
97 2 24
142 79 49
2 96 53
145 28 50
9 13 36
110 33 2
17 70 89
57 44 19
106 108 79
12 24 68
128 30 87
124 107 65
44 121 50
33 47 91
10 11 86
132 127 49
28 98 11
122 36 86
114 73 67
63 0 53
57 23 81
51 41 31
113 56 11
27 130 17
14 103 8
30 72 44
73 55 1
36 58 0
63 144 76
82 54 13
67 52 83
133 42 72
122 91 42
9 5 76
114 35 67
64 76 90
43 8 70
114 111 77
38 84 58
82 29 85
62 141 18
57 75 38
125 68 31
65 115 86
122 81 75
139 118 36
16 123 15
44 21 34
60 80 18
55 61 19
123 149 65
52 74 22
14 99 46
52 45 76
141 66 67
70 15 45
2 112 96
149 90 82
17 135 45
4 39 68
31 22 33
113 119 49
13 32 21
79 48 43
64 104 90
97 137 31
6 53 0
6 147 98
85 101 75
4 120 67
146 59 14
74 140 39
90 93 89
122 50 38
141 49 91
27 109 88
21 116 5
128 136 17
30 129 39
7 78 16
68 18 80
0 131 5
86 117 28
108 100 77
73 3 58
69 83 2
38 124 9
15 51 70
21 86 22
63 88 92
73 115 35
6 94 26
40 103 84
64 125 57
19 92 49
12 46 18
36 133 52
4 96 6
31 88 91
95 121 8
85 133 25
54 113 83
75 110 13
24 71 18
13 42 83
100 118 100
5 66 5
108 145 33
31 147 52
47 137 21
69 79 75
58 121 65
46 110 36
48 65 22
32 79 33
57 131 30
35 55 89
41 43 52
5 91 78
18 97 29
64 65 55
28 43 41
143 148 25
72 141 32
