31187 500
431 137 29
431 439 54
137 392 26
392 410 24
137 440 33
392 358 20
137 437 67
410 227 94
358 45 14
440 158 14
45 481 38
481 367 33
481 47 11
45 434 16
437 180 79
392 364 21
439 85 92
439 484 39
364 383 85
481 213 1
410 337 66
158 19 59
410 414 68
227 201 96
414 235 23
431 174 3
227 36 37
383 5 90
337 359 75
484 94 5
94 380 49
213 183 9
481 186 67
367 32 30
392 86 86
5 105 64
414 221 14
367 78 3
158 132 84
481 228 46
132 102 35
183 487 49
359 294 6
32 148 46
481 369 88
158 265 40
105 70 100
359 130 56
410 477 12
213 326 88
221 324 68
94 54 69
324 6 11
47 259 45
85 13 23
32 372 61
105 464 83
235 219 68
439 336 57
364 449 75
70 268 17
235 51 81
221 313 4
228 24 43
183 164 6
132 225 20
326 81 8
364 203 58
464 104 30
86 108 22
158 295 60
440 289 59
359 309 0
358 497 57
104 119 46
294 332 60
410 333 50
85 134 91
221 302 14
259 264 19
497 153 99
264 306 40
94 468 38
36 258 85
372 66 15
487 0 32
294 397 97
54 305 89
295 156 95
264 79 43
464 331 18
47 73 92
81 394 56
481 126 93
19 211 96
295 277 70
86 77 46
13 319 83
364 65 11
13 10 89
79 236 15
104 190 93
54 74 38
410 244 80
259 41 11
24 469 33
66 335 74
264 451 43
213 350 93
219 379 45
487 467 94
464 300 36
156 447 48
369 342 39
394 175 5
380 453 22
54 246 32
186 64 51
219 189 33
336 329 76
259 208 100
392 179 73
329 140 28
350 8 75
331 178 15
434 61 69
246 291 89
158 339 43
302 38 26
213 239 83
137 430 72
331 218 38
61 476 29
64 143 99
477 82 39
108 407 1
41 442 91
430 378 92
447 400 63
313 271 10
476 270 2
153 340 34
364 388 81
277 22 34
6 205 24
440 9 84
364 462 16
77 362 12
104 118 60
5 475 21
86 28 79
156 25 94
305 361 59
94 207 80
335 182 43
24 438 71
270 59 33
467 146 58
118 121 84
45 290 13
438 159 38
45 168 24
182 432 100
481 131 50
350 229 17
10 303 13
8 373 68
324 398 73
442 237 77
392 413 14
364 151 85
218 34 48
164 114 29
148 327 77
94 395 55
469 411 49
414 93 75
77 286 8
294 323 95
153 282 72
300 223 90
221 106 84
413 338 84
437 72 81
306 171 45
246 177 54
85 210 3
41 351 34
132 35 93
126 198 10
189 405 38
484 188 94
179 150 51
159 242 45
350 7 46
362 311 22
6 445 21
313 363 9
364 293 58
295 12 0
369 113 9
12 399 64
291 226 15
289 167 49
339 424 54
242 250 31
229 320 71
177 212 6
246 197 82
367 176 74
174 285 93
74 356 11
395 466 80
291 374 45
335 489 40
290 344 26
319 482 77
313 426 18
35 194 30
34 165 54
378 292 87
362 133 21
13 393 14
399 325 47
82 2 6
367 33 19
399 128 51
482 123 83
325 493 41
393 384 25
36 125 41
336 135 44
146 115 37
197 80 78
475 370 44
379 360 23
118 231 60
123 276 94
105 471 87
277 184 80
410 425 86
123 281 80
61 234 93
105 169 54
424 355 7
167 317 34
6 155 65
32 117 79
300 138 83
344 256 41
432 48 79
291 251 81
137 391 40
168 262 25
383 334 78
179 166 45
360 349 18
225 297 11
246 436 72
118 127 20
411 266 85
449 240 73
370 377 56
334 145 1
119 274 77
236 401 25
86 478 85
332 261 75
146 304 21
223 346 58
9 1 94
226 269 95
237 68 85
205 161 9
346 42 44
213 142 79
106 160 55
178 107 55
175 390 12
102 314 89
256 220 23
34 18 97
61 96 86
128 470 65
370 488 54
313 260 20
33 83 61
211 216 95
493 16 1
434 404 58
300 387 43
225 308 13
482 376 37
180 472 21
160 298 77
351 15 28
140 301 33
414 435 100
311 288 9
359 389 35
38 124 33
211 419 100
229 90 81
291 11 52
90 87 7
395 91 65
11 232 77
436 496 85
305 421 16
18 375 95
176 416 8
476 152 29
207 448 75
237 366 31
242 486 53
5 255 34
378 44 38
489 427 98
301 428 43
264 461 84
182 157 91
250 357 61
188 322 43
467 21 17
212 49 66
481 368 89
368 199 57
105 27 10
33 39 27
324 459 50
401 84 16
28 474 42
48 412 17
481 26 19
199 284 77
398 110 31
439 354 34
205 318 8
393 263 78
265 111 69
239 95 17
475 185 85
421 98 42
246 420 77
391 310 63
39 341 16
356 275 48
310 141 59
436 3 7
275 247 57
424 29 38
326 273 11
137 479 35
65 315 21
464 252 45
150 243 85
42 465 89
146 330 97
419 69 70
61 455 85
168 296 24
324 249 41
213 204 89
251 257 64
199 498 85
289 485 3
171 53 97
489 429 29
337 316 76
449 371 91
440 116 7
264 307 86
180 444 68
438 248 64
412 272 47
266 446 37
449 312 55
331 352 51
185 43 18
401 214 100
442 402 70
80 381 85
274 348 13
1 62 59
177 321 52
297 343 71
131 365 7
227 280 12
343 253 53
259 147 19
349 192 21
298 215 68
262 328 37
317 112 39
244 473 1
269 30 31
313 279 85
298 345 86
96 406 84
290 233 81
348 454 54
329 245 90
197 287 46
295 31 99
246 50 75
38 103 37
215 55 79
326 222 23
329 196 21
167 494 15
24 109 30
445 480 93
61 92 88
360 89 86
437 353 24
225 491 4
488 163 95
303 483 65
353 456 96
432 450 15
253 58 100
80 386 66
332 499 86
5 217 77
126 191 68
201 463 37
284 172 99
478 76 79
290 283 9
111 492 91
160 241 13
87 181 100
352 200 96
7 52 21
489 385 100
295 129 99
392 37 29
442 100 79
444 88 81
289 149 54
55 460 60
412 162 81
352 495 94
279 97 85
232 396 38
363 71 59
5 154 21
107 418 6
47 17 37
368 67 27
103 490 80
372 170 92
71 120 54
357 202 63
275 417 90
44 23 88
246 238 50
492 193 73
463 278 61
1 452 38
482 267 23
237 99 22
80 441 14
310 4 8
386 443 62
365 458 83
470 56 73
150 433 26
388 122 85
73 136 63
486 230 21
366 60 53
131 415 29
48 457 67
383 46 69
135 422 75
231 187 57
370 299 92
19 382 95
194 101 74
413 206 52
6 423 26
239 57 87
79 14 76
280 173 63
274 63 22
377 409 94
196 254 59
92 195 67
256 144 19
483 347 54
496 75 20
138 408 93
113 20 54
296 139 97
430 40 3
2 224 38
115 403 22
410 209 57
195 390 25
127 313 7
193 235 67
232 250 30
112 262 74
33 40 21
386 453 39
59 335 22
10 137 20
226 393 28
274 277 64
193 452 57
149 219 98
211 450 29
78 304 63
77 331 86
261 316 12
141 456 37
177 283 68
286 483 48
57 156 33
27 275 89
251 356 62
143 168 86
325 488 80
113 325 31
342 453 57
44 367 50
13 174 8
34 388 29
143 314 33
123 275 32
78 258 54
122 324 94
226 255 10
8 183 18
182 399 73
251 346 24
468 471 73
1 127 57
89 107 94
106 409 46
193 400 68
52 391 90
0 441 71
115 172 74
124 271 77
243 318 85
83 153 17
198 350 42
33 241 23
268 376 20
199 208 99
144 391 32
110 365 18
224 240 45
39 79 0
267 444 69
211 423 34
82 338 8
155 365 28
181 474 83
50 263 78
28 497 42
403 453 85
320 398 23
29 225 57
97 130 83
333 447 3
92 370 67
133 345 65
113 375 25
11 273 13
193 472 86
188 430 22
234 353 52
38 492 50
54 356 85
301 309 9
101 123 49
280 390 11
217 293 16
361 425 21
314 389 30
4 396 86
151 235 6
81 152 31
54 80 34
78 373 88
67 217 100
151 231 38
51 365 17
254 292 71
318 449 40
130 393 94
56 368 2
15 44 63
37 234 22
241 381 3
195 238 64
115 380 26
267 414 48
233 442 17
247 250 25
351 416 13
162 344 57
63 297 38
133 163 58
107 360 31
90 381 89
24 39 45
126 131 14
138 283 68
54 492 99
220 297 40
18 458 94
5 375 94
119 142 83
156 236 67
214 253 13
157 245 19
98 483 74
48 142 68
73 111 60
208 304 66
266 407 57
360 383 27
149 293 99
156 363 80
246 411 77
260 474 24
4 84 49
209 376 56
126 212 30
76 178 66
148 275 20
12 162 2
86 162 42
172 314 2
35 341 88
230 257 56
401 402 55
386 477 44
85 203 53
104 261 18
319 410 94
169 458 26
185 488 64
24 457 61
121 236 93
89 481 35
130 133 66
251 289 22
94 181 29
479 482 87
259 340 20
406 475 6
71 434 15
332 464 91
215 394 25
79 270 54
297 365 12
306 366 85
99 419 5
45 334 82
34 377 44
262 329 27
64 396 57
358 467 82
90 339 18
129 284 30
47 65 63
28 369 81
60 207 20
141 224 71
208 226 78
340 363 72
214 216 20
209 237 79
172 215 27
166 325 74
11 447 11
353 434 99
165 217 97
297 387 76
104 246 76
102 141 79
92 418 20
62 221 8
220 300 70
272 402 62
20 421 76
229 328 27
42 370 99
88 106 30
184 417 42
85 344 83
71 228 83
179 356 31
338 444 78
338 467 67
250 494 5
247 330 50
206 380 84
35 470 5
324 434 56
41 400 15
57 419 58
58 144 66
244 375 60
88 380 22
147 292 13
355 471 91
327 405 85
