2475 100
69 46 29
46 77 91
46 14 24
77 29 14
77 54 47
46 52 59
14 53 69
53 19 15
77 88 7
77 62 1
29 27 15
29 13 87
29 74 68
69 39 88
52 2 1
27 37 7
14 63 83
88 85 42
63 83 3
29 25 45
85 38 77
37 4 89
25 42 62
4 43 100
4 73 75
62 24 27
38 16 58
85 79 20
38 49 56
49 35 18
69 56 44
56 22 60
13 64 2
77 30 99
19 93 18
88 28 48
54 34 50
19 20 15
77 96 50
42 45 48
69 6 94
16 51 29
77 84 80
63 89 88
30 5 7
39 66 36
37 15 63
39 55 97
62 92 28
39 8 93
83 99 2
38 65 82
8 17 11
22 1 5
42 32 57
8 61 15
63 80 55
28 67 100
28 12 13
29 71 0
54 10 28
30 98 1
63 87 88
79 81 79
8 7 47
62 70 86
5 86 38
84 36 45
19 57 28
30 78 52
80 91 96
54 44 24
56 95 80
95 41 80
15 90 1
28 11 64
27 58 88
16 33 1
85 0 4
29 76 60
96 48 80
88 82 93
76 18 60
48 59 74
84 26 46
4 94 70
73 68 79
78 23 27
1 21 7
67 3 30
85 40 38
77 47 17
35 97 53
35 60 0
87 50 16
90 75 60
22 72 17
43 9 17
74 31 69
43 73 70
13 33 10
38 94 3
1 66 64
5 87 54
52 92 58
29 49 18
32 36 66
27 44 86
46 97 77
85 93 41
86 90 30
47 84 51
19 23 41
73 92 5
3 85 14
19 48 70
86 94 44
46 79 67
26 54 11
16 67 91
51 70 1
41 96 56
53 73 50
9 48 64
2 69 72
51 75 32
20 25 29
7 26 54
35 47 41
26 72 32
34 45 100
24 40 94
10 33 21
36 38 23
32 95 6
8 64 89
53 87 24
52 96 30
15 88 54
4 63 96
22 31 68
35 54 81
7 21 22
21 84 59
24 99 75
55 89 43
0 98 98
1 46 55
37 66 36
17 40 32
34 58 88
29 37 63
20 61 17
12 69 93
90 93 48
48 74 10
0 83 38
41 44 99
8 59 73
10 28 74
61 67 26
1 73 74
42 89 19
15 77 83
62 81 22
4 24 72
24 32 22
0 58 2
67 88 61
4 27 44
10 90 41
4 42 27
13 84 37
31 40 0
54 75 87
44 97 77
33 82 77
20 49 2
72 90 4
1 70 55
61 77 56
20 98 79
91 97 5
11 30 40
83 88 38
5 91 6
32 79 87
13 58 43
11 29 65
26 76 23
21 40 10
12 58 62
44 77 87
12 53 97
46 59 75
68 99 56
4 58 11
62 80 52
79 93 36
3 82 70
21 42 22
23 60 50
68 95 23
67 87 73
29 69 35
33 93 20
35 92 14
43 65 26
