278066 750
339 523 63
523 671 89
339 94 62
523 354 59
671 556 93
523 179 95
94 328 17
339 603 18
603 462 30
339 601 79
94 50 35
50 596 35
523 376 63
354 609 91
609 292 68
94 656 62
603 1 31
671 510 35
671 180 74
376 140 90
601 105 24
523 139 3
603 232 100
139 586 72
1 210 65
180 712 29
376 66 96
596 375 86
586 644 20
376 430 38
601 280 8
609 554 82
523 357 29
210 151 72
596 13 37
671 137 70
656 199 15
292 54 77
375 12 99
523 743 72
376 588 25
328 637 89
603 359 69
12 286 90
50 170 22
712 185 85
671 378 77
354 716 15
430 273 3
743 657 35
656 52 63
139 18 81
140 192 98
359 358 69
140 669 27
273 284 71
292 500 35
52 333 52
671 65 74
286 581 1
18 416 60
185 484 80
54 211 61
354 389 59
510 288 7
588 494 17
657 557 65
484 228 46
603 713 100
354 530 61
462 128 23
375 312 29
554 742 87
596 74 42
185 398 57
179 608 10
74 299 15
12 81 3
12 431 29
376 29 27
273 160 25
94 602 94
179 537 0
494 84 84
137 96 87
743 269 15
228 618 24
510 224 49
284 392 37
180 296 30
671 471 24
471 493 47
81 590 84
224 572 19
601 329 13
493 480 86
618 272 47
185 187 42
187 690 54
137 700 3
690 219 92
609 364 72
581 47 51
211 118 20
537 686 54
480 733 80
556 704 9
657 455 48
431 619 15
644 237 65
637 117 11
329 32 43
704 415 65
210 497 35
128 235 10
704 166 40
716 694 98
494 282 5
151 366 62
179 684 63
713 102 92
713 451 97
328 178 2
601 692 35
18 578 18
288 355 23
299 249 55
170 515 86
510 390 75
690 437 88
339 341 20
480 361 67
237 123 1
312 217 87
29 127 30
690 70 61
609 188 1
312 411 95
694 35 2
328 279 84
637 260 68
269 115 3
484 679 56
603 677 28
704 650 89
354 399 11
684 80 56
312 422 31
329 289 70
493 294 69
537 250 50
282 114 89
471 441 40
105 419 89
273 405 76
217 43 50
679 193 49
578 406 57
299 182 42
590 337 14
637 281 0
694 320 59
742 303 80
679 387 63
603 252 16
578 227 5
118 438 62
337 125 33
269 476 59
217 253 45
250 421 23
52 453 70
35 720 48
273 55 25
296 710 23
637 146 80
387 531 67
493 551 47
289 424 75
288 612 84
554 266 52
296 301 68
679 124 81
115 693 87
671 377 56
178 325 17
66 444 32
12 57 92
399 16 84
609 172 65
65 24 56
339 696 33
160 667 54
151 367 11
249 58 3
94 309 96
692 206 1
250 136 70
578 67 17
390 585 44
272 351 13
679 491 88
596 181 89
52 245 82
193 673 83
210 725 80
684 120 64
355 591 93
339 600 95
451 659 77
424 97 20
399 130 100
657 546 30
609 73 75
206 495 20
637 126 68
585 730 42
329 649 91
696 479 72
354 595 93
495 514 3
510 702 62
217 443 79
249 583 1
12 440 70
586 561 29
50 622 27
551 719 47
70 749 71
531 11 46
245 17 5
253 652 60
406 350 27
128 318 15
546 78 4
47 135 0
649 164 59
405 459 20
500 40 81
578 191 67
12 384 37
29 489 35
692 197 81
702 111 79
398 465 38
398 293 7
193 148 62
124 509 80
600 131 64
364 513 18
17 549 80
424 25 30
387 109 86
637 356 33
128 715 43
235 86 8
671 89 38
109 190 74
211 209 9
164 222 82
637 533 96
389 6 100
557 241 18
296 39 53
459 41 24
333 99 90
269 717 48
523 747 59
125 707 57
253 82 64
131 594 38
209 633 71
694 576 19
65 230 18
476 521 15
102 95 27
378 447 97
669 525 20
222 201 3
351 407 36
18 555 61
595 575 79
578 239 99
720 285 10
65 186 55
720 0 6
694 573 35
575 90 84
677 46 92
525 385 44
47 464 36
127 242 60
185 72 23
603 33 12
549 662 30
211 474 32
325 738 56
554 660 64
702 688 54
652 682 4
682 326 81
657 53 14
531 536 36
572 577 11
13 360 84
546 93 91
245 718 10
671 408 16
124 321 4
422 277 18
237 505 13
419 417 40
742 257 60
227 394 11
707 705 52
551 310 51
405 129 65
688 30 70
366 739 62
40 396 41
417 205 69
148 599 40
649 15 68
533 59 68
608 475 58
123 19 29
702 527 56
0 574 30
341 23 5
557 740 93
318 116 55
407 262 76
406 483 42
181 346 26
415 615 22
288 638 77
148 620 9
73 133 90
493 152 69
673 563 31
224 9 86
164 425 4
677 427 71
249 198 58
96 132 48
164 274 18
480 675 3
242 264 30
47 472 9
140 580 49
78 473 89
337 732 14
357 448 78
405 22 48
389 283 24
585 319 30
673 261 58
682 461 71
66 539 96
152 101 13
172 275 89
86 311 31
230 611 1
505 342 13
700 558 52
718 323 43
301 568 21
586 175 16
500 727 99
124 238 2
521 699 1
191 150 37
424 138 38
611 582 97
398 308 15
620 452 32
80 314 53
656 528 64
411 423 5
476 189 98
563 21 10
405 553 16
47 121 1
465 736 45
677 295 39
600 369 61
525 174 14
151 641 7
109 315 86
315 229 47
211 434 3
217 623 17
609 10 43
117 63 87
650 344 69
180 579 83
557 642 93
740 316 50
662 643 16
453 470 25
581 746 55
257 156 19
515 348 13
152 535 83
22 368 44
242 98 81
344 157 75
578 529 80
152 381 81
732 414 42
178 681 32
657 234 12
73 429 39
357 36 46
699 393 57
227 44 98
54 374 23
197 569 82
707 711 96
686 307 2
341 340 43
151 144 39
473 336 14
474 519 5
326 728 59
164 215 38
546 478 76
377 741 17
580 233 52
132 83 75
707 371 59
215 225 89
272 481 18
399 100 68
573 691 33
139 721 83
93 404 36
721 640 93
99 335 73
125 153 37
657 540 93
743 218 94
369 231 19
218 113 99
441 388 2
601 502 23
22 212 19
19 697 100
447 48 61
131 204 0
30 634 43
430 450 55
67 632 74
280 216 3
387 499 4
638 651 0
361 220 61
398 410 20
376 107 1
118 689 10
453 163 87
396 490 46
493 503 83
633 560 82
86 683 12
388 592 57
681 42 62
284 463 52
455 458 13
377 327 44
266 258 97
405 439 85
138 7 94
193 247 2
505 645 32
67 446 80
535 332 85
329 122 44
366 589 59
285 647 45
595 748 89
355 467 43
361 680 64
393 88 49
99 597 29
204 165 88
712 504 87
730 214 15
557 76 61
35 287 20
575 485 66
638 492 80
344 236 29
537 322 93
443 159 81
174 395 44
622 518 7
321 110 64
236 256 70
99 263 3
164 291 93
600 20 14
114 259 33
170 60 90
592 432 23
728 606 25
484 698 24
320 466 48
263 142 68
86 149 1
518 8 63
198 565 53
747 567 64
182 532 10
335 552 52
417 625 62
582 703 2
606 104 44
602 482 54
283 666 3
312 75 8
262 636 16
718 31 30
101 661 78
19 564 1
40 3 56
95 208 77
422 278 70
346 729 43
70 246 20
645 734 39
500 658 35
118 401 44
611 547 60
505 147 88
521 402 8
295 119 69
479 501 15
59 276 36
119 701 43
441 627 41
110 28 41
72 653 83
411 722 96
242 735 87
364 349 77
574 477 56
633 685 50
474 648 41
425 598 54
47 550 7
111 313 72
245 616 1
70 460 8
450 517 8
465 338 98
356 593 53
144 433 48
481 548 69
340 604 10
28 435 56
127 195 61
249 379 47
658 678 8
625 516 68
354 496 49
55 108 36
691 624 30
245 628 31
636 77 81
193 68 45
729 345 20
696 526 72
459 545 83
219 343 84
11 486 49
335 566 70
565 522 90
25 251 65
557 177 41
235 169 12
314 487 9
357 112 87
659 207 89
21 570 66
415 672 73
476 162 71
165 674 54
432 428 17
339 353 48
499 403 19
686 158 78
416 244 74
408 103 98
579 255 49
351 306 73
76 668 17
359 317 23
713 670 87
608 196 95
476 372 43
29 418 65
50 420 72
606 79 43
615 27 22
565 106 28
111 265 70
533 436 46
721 541 30
721 731 52
76 507 64
112 141 73
103 426 52
703 248 76
651 38 51
50 456 54
401 498 60
553 445 32
606 614 28
510 213 72
537 706 49
159 605 67
690 442 67
149 524 98
13 400 0
691 635 73
284 744 11
260 626 18
549 468 50
187 726 86
114 454 11
586 200 97
213 155 37
642 512 62
90 413 49
557 64 81
500 161 84
505 613 46
634 194 79
746 92 59
399 362 18
323 347 94
487 240 61
456 538 1
628 383 9
182 543 6
263 168 84
689 655 15
696 49 65
509 183 25
151 534 47
637 145 38
255 14 20
311 26 68
233 51 58
219 663 30
163 34 49
258 380 36
438 305 79
620 520 38
541 71 10
484 290 44
70 629 23
575 176 72
466 173 98
104 300 69
240 584 61
141 544 75
295 562 76
746 254 60
362 143 31
483 62 13
173 154 66
648 91 49
749 709 76
264 37 2
244 391 24
623 370 9
9 304 28
588 223 3
7 203 49
94 610 29
23 587 13
168 61 60
643 167 15
89 412 67
139 607 88
581 5 45
604 488 39
507 397 2
480 695 72
215 302 7
350 330 80
428 571 61
9 737 21
602 270 93
222 639 83
595 243 49
153 630 17
564 559 65
685 226 32
169 271 23
627 268 85
647 298 33
641 665 69
546 267 47
384 373 8
138 221 36
601 334 38
53 687 98
10 297 34
495 508 44
380 352 76
406 511 80
427 363 40
667 134 26
57 723 52
688 365 26
209 621 30
55 2 85
293 646 77
37 331 1
310 631 40
136 184 50
533 469 18
130 506 48
490 45 57
277 56 55
91 171 39
679 382 47
621 708 0
641 542 10
420 324 29
579 386 53
189 654 44
37 745 58
517 449 67
441 69 24
57 714 86
417 4 34
280 724 8
365 87 98
8 85 57
485 457 0
482 617 34
499 664 88
693 202 25
40 409 41
12 676 84
272 379 34
453 476 66
264 387 66
111 433 87
452 619 15
158 417 68
499 622 85
98 457 31
532 638 96
246 372 17
621 704 61
219 463 41
158 540 10
220 267 38
110 148 55
88 655 91
63 87 12
69 712 3
524 730 61
239 570 35
203 562 73
470 740 45
311 709 4
11 137 29
191 328 36
88 447 19
6 695 87
345 632 88
373 486 82
103 393 37
553 729 41
19 164 82
377 548 51
508 513 53
270 480 20
145 228 83
731 733 70
292 610 33
601 607 81
81 428 99
292 654 30
419 571 79
244 297 83
403 460 11
651 721 7
241 263 34
32 744 85
563 636 14
651 728 74
647 675 24
18 719 87
83 153 2
319 408 60
435 520 51
139 615 72
28 100 95
231 509 83
238 422 14
71 671 21
120 232 49
251 694 5
87 740 72
2 377 14
306 409 40
289 462 96
52 645 19
580 746 74
373 600 2
283 459 25
452 486 37
488 703 63
659 722 11
324 630 88
135 573 36
9 415 92
229 703 67
484 644 53
109 245 99
162 634 80
375 519 68
504 710 59
145 425 25
178 393 53
82 591 46
104 408 55
121 204 85
308 544 73
481 671 43
370 383 40
464 642 18
159 225 81
392 532 45
46 220 14
98 104 28
411 538 87
194 342 62
90 299 22
515 644 96
701 732 16
85 336 73
336 462 16
47 546 84
489 496 10
400 548 48
266 564 47
155 588 15
520 720 79
200 279 14
369 594 94
6 598 41
58 688 49
264 502 36
164 540 30
136 183 81
274 521 30
268 356 96
189 569 20
89 522 99
503 607 61
123 380 11
331 673 4
100 195 50
301 641 23
119 652 7
135 559 17
168 749 49
280 650 97
357 561 54
300 371 8
365 679 70
562 699 17
217 318 8
365 391 34
13 75 40
370 518 61
16 286 78
350 650 77
513 654 37
295 298 64
344 425 7
125 637 59
178 500 4
706 734 35
187 703 99
23 674 91
484 747 56
153 734 75
260 702 57
422 569 60
679 725 35
198 394 48
415 561 80
44 114 7
392 630 34
223 680 84
312 557 63
324 743 32
222 519 44
170 737 7
613 668 43
317 464 46
522 528 31
507 693 15
144 238 69
151 318 25
293 537 54
370 632 55
209 579 93
341 464 59
84 433 21
193 505 8
17 497 48
542 674 12
585 638 76
634 694 100
378 649 39
137 450 23
177 548 41
492 595 34
306 678 8
87 361 46
300 425 3
186 567 18
231 321 40
335 582 93
170 648 47
40 598 65
605 627 22
245 369 80
455 488 52
27 159 16
412 669 52
