2475 100
66 50 42
66 77 3
77 64 98
77 82 27
82 38 71
38 98 33
82 59 13
66 86 91
59 57 30
77 28 76
98 4 66
77 53 91
98 60 54
60 48 12
4 46 5
53 26 40
26 19 70
82 63 39
50 31 53
66 2 24
26 33 67
2 71 90
77 88 32
48 6 73
86 62 89
88 80 62
86 76 99
53 11 45
53 91 6
98 54 57
86 85 92
31 36 79
50 90 7
38 52 57
88 79 53
64 14 16
91 51 67
71 95 43
71 41 92
4 34 4
63 43 70
43 8 35
50 1 67
64 25 1
59 58 68
54 15 76
98 39 78
62 22 96
71 16 61
88 69 8
82 84 4
4 81 83
14 37 48
52 42 79
80 10 17
43 21 40
21 94 42
15 97 69
51 7 18
11 0 92
77 61 49
59 93 27
48 65 81
66 29 99
76 56 51
56 12 41
38 92 94
85 13 94
92 83 81
57 24 35
4 44 27
16 87 61
81 72 34
57 96 79
63 68 33
37 78 45
90 74 95
2 45 86
85 47 99
93 55 36
41 75 66
58 70 45
47 67 79
34 20 80
60 89 54
72 73 59
87 5 81
96 3 85
20 99 59
28 18 57
57 9 62
18 23 55
71 49 72
77 35 53
14 30 4
91 32 30
14 40 68
35 27 75
95 17 41
59 79 84
24 50 20
31 32 60
87 99 37
7 71 90
18 90 72
14 50 20
54 90 30
65 92 6
91 96 80
3 78 69
5 95 41
39 95 32
87 88 74
10 75 2
53 85 77
28 32 48
80 86 0
64 65 56
19 34 42
8 62 71
1 76 91
0 23 6
50 70 17
64 88 80
5 29 64
59 90 50
22 38 38
19 86 21
45 89 62
32 97 66
7 74 70
62 93 21
80 85 76
24 77 23
11 63 98
22 40 43
50 51 89
39 86 14
12 26 29
44 62 62
14 71 18
13 68 77
16 18 85
52 92 94
42 55 12
24 25 10
6 93 94
78 84 52
32 48 34
33 53 68
59 64 62
61 95 53
54 93 81
34 57 61
26 80 88
32 59 69
28 83 90
37 55 54
45 79 20
13 90 70
8 46 19
15 50 93
45 97 12
17 91 86
22 75 20
12 39 15
16 95 18
10 93 85
22 31 82
37 53 82
9 93 96
6 11 89
28 58 5
39 50 98
8 59 1
24 76 69
4 72 57
7 31 21
84 93 13
30 47 72
26 36 92
53 63 48
34 93 55
1 60 40
47 89 6
45 56 28
35 86 41
47 62 40
16 74 61
5 54 9
50 91 59
7 82 54
65 66 17
29 54 67
56 74 27
46 90 25
27 99 52
43 99 1
41 61 91
74 79 20
1 55 4
47 83 68
48 89 38
33 47 17
19 84 56
73 98 44
9 73 13
13 74 83
29 82 84
11 80 10
39 46 51
11 27 39
74 78 19
37 92 17
7 43 2
26 46 94
46 76 68
21 39 94
9 14 38
30 38 64
50 92 68
28 60 97
22 83 84
12 29 23
51 54 85
9 27 96
55 82 51
0 9 27
17 81 46
18 76 83
36 44 45
75 79 12
20 78 93
33 49 54
19 58 39
12 25 97
24 39 32
31 97 25
52 82 85
4 50 94
83 96 68
35 37 32
2 95 45
83 93 41
26 43 36
26 77 51
17 24 99
0 58 38
3 59 46
17 34 32
46 47 6
14 86 26
57 81 64
44 48 81
31 55 90
20 33 23
34 89 33
2 19 31
31 74 4
18 91 69
86 94 32
53 66 92
16 92 32
44 66 94
82 98 11
10 74 49
12 94 15
3 7 62
58 80 44
46 69 60
32 41 10
26 85 25
28 93 8
7 52 94
12 28 40
58 82 77
79 99 23
2 69 23
23 91 31
53 90 24
46 67 92
19 94 76
40 72 93
21 98 28
34 37 23
36 48 47
57 79 81
39 42 30
17 36 100
47 87 6
35 66 50
37 56 71
32 33 14
62 81 89
21 76 0
50 89 31
52 74 95
8 81 0
9 18 29
15 58 58
19 88 42
22 49 36
77 78 86
1 96 45
8 61 69
4 55 32
14 78 81
27 66 46
14 89 93
75 87 60
69 79 98
0 48 35
32 60 13
10 36 29
26 89 85
14 76 18
51 66 10
72 79 100
20 77 68
6 66 12
23 29 62
38 42 26
11 54 75
14 47 95
18 73 95
16 99 66
9 80 32
20 94 54
13 44 79
34 87 88
7 16 26
84 96 55
18 37 31
68 78 26
19 51 16
28 89 50
33 97 6
28 74 31
14 17 15
48 80 23
3 73 55
69 92 94
9 11 15
4 5 64
25 69 71
43 51 27
18 58 67
56 59 51
8 45 33
28 63 49
12 43 62
19 67 25
7 20 61
33 57 59
7 62 24
2 6 34
18 99 70
71 74 71
42 85 29
44 55 63
32 71 79
54 78 93
57 76 23
38 62 50
62 82 82
2 50 80
5 43 47
34 86 92
46 81 68
55 88 53
0 86 73
47 65 17
52 96 67
53 57 64
31 58 34
50 58 33
31 93 25
16 43 11
29 92 72
1 43 69
42 53 28
5 36 48
56 75 86
30 93 54
16 39 95
10 81 60
64 68 45
11 49 9
43 45 97
30 77 38
8 9 90
0 82 51
5 28 14
22 33 94
13 26 22
48 84 34
25 41 47
1 90 70
18 47 98
14 84 25
9 10 40
2 41 95
44 59 21
22 59 2
65 82 69
53 79 13
17 61 57
26 96 48
14 73 73
60 70 52
71 79 30
92 93 89
1 79 52
26 79 26
2 79 15
35 50 74
45 84 84
78 93 41
32 39 88
0 83 74
86 91 83
56 78 78
64 82 31
8 47 83
50 64 51
1 2 63
12 21 39
82 93 73
40 79 24
76 78 14
5 82 83
18 39 2
6 17 24
1 26 17
35 70 76
26 98 43
13 54 29
3 25 46
17 25 41
43 53 58
46 88 77
1 12 77
64 89 6
80 89 38
