2793 150
13 1 2
13 65 24
1 135 69
1 29 45
135 84 97
13 25 84
29 43 61
43 86 23
25 40 65
43 34 9
1 112 82
1 8 29
84 119 29
119 107 84
8 141 22
107 59 88
29 104 39
40 35 96
141 57 79
104 73 67
43 61 38
61 42 43
43 88 8
73 108 86
57 126 95
73 131 0
135 142 88
119 145 83
29 14 80
112 106 60
65 16 61
142 101 53
1 109 41
141 18 73
88 83 48
141 87 65
8 55 15
83 130 54
35 50 67
131 64 5
13 6 6
101 36 58
8 114 13
35 28 2
29 77 65
1 74 34
74 2 74
65 124 8
145 115 4
135 137 88
107 22 100
43 95 78
104 7 87
119 24 48
35 122 37
40 136 96
104 41 26
55 71 36
71 81 67
74 138 16
124 11 39
112 68 12
101 148 17
84 27 92
24 146 16
146 69 46
24 103 97
74 78 38
40 15 95
87 5 100
59 89 86
16 132 9
7 82 32
28 91 69
50 125 65
36 99 94
83 56 54
22 80 94
130 149 13
106 26 68
84 72 50
74 76 59
126 123 93
138 70 85
57 31 80
55 62 75
41 144 3
73 97 71
88 129 45
2 44 58
7 33 0
72 79 69
89 46 98
25 53 84
70 110 27
46 60 45
137 30 76
104 94 94
41 118 66
77 4 27
108 143 60
59 0 49
123 133 5
101 98 16
145 92 46
136 90 47
143 23 90
99 75 38
126 19 50
126 93 67
114 58 8
143 128 80
58 140 7
94 20 25
43 100 11
57 85 3
135 9 64
114 49 58
49 21 74
73 105 61
43 66 88
99 67 20
107 39 13
149 38 60
43 117 47
62 134 87
23 32 100
55 102 9
46 111 46
64 37 76
74 63 87
138 52 22
25 17 64
60 10 36
32 3 53
69 12 38
140 48 4
41 139 39
134 120 78
117 121 73
146 51 40
31 54 75
16 96 19
57 127 41
92 147 85
121 45 69
125 47 9
50 113 72
120 116 51
6 93 62
3 8 70
45 81 3
62 88 2
54 98 67
107 115 51
7 16 87
125 140 86
121 132 76
39 141 97
103 142 89
41 97 51
110 119 70
4 125 80
58 144 38
11 111 23
54 86 40
129 136 20
56 133 95
42 134 20
45 99 53
45 67 0
31 102 19
16 139 32
32 98 33
80 93 17
43 146 16
19 116 36
69 139 91
33 99 41
24 130 53
6 24 97
9 130 59
15 82 16
52 101 62
68 107 3
68 144 30
31 148 25
126 129 28
53 67 9
43 99 74
105 123 55
29 140 0
83 117 59
55 83 32
18 22 95
64 142 11
30 97 25
73 100 47
74 111 87
102 118 5
82 99 6
11 97 97
23 30 91
46 121 21
109 123 28
90 135 26
65 127 71
77 105 4
19 133 37
129 138 40
38 87 7
9 59 84
39 147 3
37 141 52
95 101 56
108 120 66
72 127 70
15 64 57
61 118 42
80 96 27
5 123 40
132 140 88
56 136 9
103 113 78
21 41 97
56 132 42
93 119 91
53 139 57
5 126 16
36 86 54
31 41 2
108 145 13
80 133 13
91 129 15
43 122 35
74 94 29
67 84 45
12 55 84
37 75 68
104 109 7
71 92 82
33 80 55
20 25 93
90 125 52
124 139 95
63 119 28
92 136 58
65 116 63
55 76 43
11 19 11
12 21 67
49 125 99
85 92 10
13 134 28
85 95 26
2 146 70
19 92 33
98 142 79
73 110 53
74 75 93
53 90 59
42 98 44
8 90 1
97 115 25
55 86 65
16 46 96
95 129 64
43 92 74
12 136 86
83 146 47
32 128 4
60 137 11
27 44 68
92 124 14
21 75 87
37 38 50
74 141 12
97 148 90
19 31 77
71 136 14
32 110 20
55 84 81
100 101 54
43 116 33
18 62 26
11 149 42
45 129 76
2 86 73
36 50 54
60 82 89
44 105 67
22 27 52
37 115 62
58 82 40
2 4 61
61 79 96
73 106 33
36 46 46
15 19 12
51 100 84
29 79 27
6 115 71
50 138 22
75 130 54
74 121 54
90 91 32
8 13 30
84 125 70
8 134 21
47 100 9
27 66 19
38 90 49
15 101 23
118 141 78
92 128 63
21 46 91
15 80 62
100 131 61
113 120 16
97 122 6
31 144 60
29 143 50
61 78 51
16 95 100
52 88 95
61 117 78
87 120 46
26 115 64
49 143 42
81 144 61
78 93 99
37 108 54
104 129 17
99 125 36
51 128 99
67 118 4
25 114 58
11 74 41
99 126 23
23 46 86
49 136 28
35 63 9
71 111 84
12 32 70
53 112 14
28 88 47
89 131 79
46 77 78
60 148 8
13 85 17
25 76 24
75 131 43
116 129 51
18 88 24
13 57 77
4 68 49
58 117 56
5 14 47
55 103 39
38 146 11
60 145 62
