15562 250
121 43 30
43 171 46
121 88 63
88 42 84
121 101 28
171 129 28
88 169 80
169 172 21
101 145 20
42 213 48
169 177 5
121 30 32
101 11 99
43 230 73
129 229 57
177 185 36
230 180 69
121 105 75
121 212 99
185 206 3
101 218 66
177 155 66
30 65 72
145 4 89
43 41 91
129 47 53
129 54 84
171 143 68
180 244 55
30 23 60
218 219 40
206 20 63
230 203 87
145 170 43
171 156 75
4 24 38
143 187 0
180 59 25
121 246 99
185 197 6
156 44 52
11 233 100
20 128 55
129 33 53
218 113 25
169 72 23
54 198 75
59 124 6
44 123 51
229 85 85
244 0 41
177 232 64
43 247 37
232 236 97
41 130 84
143 158 14
123 46 97
158 188 0
47 74 50
24 153 55
177 164 26
23 120 28
156 76 69
158 215 98
30 8 40
187 137 15
230 150 59
33 193 2
193 147 3
113 32 96
188 9 32
130 138 21
42 223 94
8 15 25
72 78 43
150 10 53
59 248 42
143 31 67
180 58 29
248 235 50
177 69 61
124 178 31
65 240 56
8 136 99
218 19 73
113 96 70
212 131 62
246 97 56
44 134 57
244 79 22
4 35 95
218 115 25
218 91 45
137 67 93
123 231 16
31 167 50
42 108 28
233 57 21
244 45 57
206 13 18
88 63 61
158 104 57
67 48 24
43 39 98
137 109 7
43 92 88
88 186 16
131 7 66
219 107 79
20 16 58
39 40 8
8 141 60
170 12 63
76 71 47
215 199 36
35 151 10
129 214 70
30 84 78
198 225 49
31 80 38
129 22 92
240 103 21
244 87 82
39 14 98
229 60 40
130 55 1
65 21 53
87 159 84
180 202 76
147 112 35
215 114 88
177 152 53
229 211 31
21 207 56
188 157 84
152 234 44
129 51 64
178 174 54
186 49 99
236 144 57
39 249 31
69 5 69
144 18 25
87 52 49
164 110 92
213 226 40
137 154 93
65 221 42
10 149 12
153 27 33
24 133 77
52 135 79
187 241 45
137 245 0
21 102 67
112 61 13
0 81 39
211 243 35
102 200 13
121 64 64
131 126 76
9 189 97
185 62 83
152 116 2
85 140 6
164 29 50
133 100 31
78 99 85
0 106 85
109 37 21
103 242 95
230 166 73
248 56 30
81 205 84
236 122 55
172 36 45
172 148 17
76 173 41
149 86 31
122 75 61
151 17 50
46 179 71
131 204 35
232 217 89
13 195 29
61 3 77
123 194 46
172 216 12
35 181 47
137 94 48
232 176 67
188 209 93
107 210 95
204 83 58
33 90 66
91 68 3
173 162 79
236 184 82
42 160 14
55 222 89
7 165 73
79 38 35
54 50 62
17 119 12
43 1 13
84 77 98
72 142 82
20 28 58
143 139 61
139 125 5
28 117 4
173 183 55
23 132 75
62 163 58
87 146 71
149 98 54
3 53 16
9 127 35
38 95 29
245 6 70
156 89 54
123 70 36
64 161 56
177 175 3
150 73 64
131 66 97
106 182 90
199 25 97
240 82 49
19 227 83
131 220 94
109 191 30
68 118 50
90 34 38
166 238 70
42 192 25
144 26 28
158 224 22
192 2 26
7 228 13
114 93 22
56 239 79
49 196 43
169 237 79
8 168 92
196 111 10
33 201 12
30 190 4
200 208 40
37 101 25
19 164 25
4 154 9
53 59 81
166 191 79
10 56 57
6 61 95
45 80 29
4 122 52
176 177 1
128 163 36
33 161 64
32 40 2
89 232 8
97 221 82
141 199 87
89 97 4
136 153 43
21 232 98
142 233 73
69 186 44
5 65 17
73 212 2
108 242 92
185 220 72
37 104 11
129 245 17
57 110 68
13 192 19
16 83 79
93 105 10
171 234 0
201 232 73
8 137 62
39 157 73
54 248 19
36 150 19
215 233 25
21 199 78
42 130 59
63 130 52
179 247 43
81 155 79
5 73 74
84 142 12
73 117 76
161 178 15
145 218 89
30 161 70
183 241 44
52 68 44
105 158 53
1 137 19
173 177 56
32 195 81
167 224 36
6 114 4
20 231 76
129 155 36
75 103 91
63 179 58
74 171 16
59 104 8
82 207 76
153 156 98
55 138 77
42 231 54
2 46 73
121 130 67
169 230 81
0 119 87
139 152 8
130 204 27
30 215 60
24 143 85
36 138 25
8 112 51
83 106 41
163 165 80
20 24 48
24 150 98
119 125 87
11 157 12
45 214 43
103 137 57
166 195 25
135 222 23
177 193 43
28 75 39
21 83 59
57 247 99
13 211 47
185 209 55
131 136 16
174 201 35
120 134 100
8 190 53
35 140 42
78 156 14
117 166 26
77 170 11
65 217 19
138 158 31
181 220 74
17 76 5
50 149 13
42 227 94
20 144 87
61 80 99
21 213 63
14 164 98
214 218 66
12 165 84
210 233 56
34 97 91
39 122 80
133 173 64
78 215 14
92 175 84
58 174 89
58 202 41
146 212 46
203 206 37
181 245 20
222 234 8
48 69 14
203 216 4
32 59 0
203 222 14
71 122 63
10 143 62
17 139 5
121 139 71
71 246 56
74 140 71
187 234 36
168 191 52
153 204 26
12 100 3
5 51 97
4 44 33
57 138 99
142 155 29
56 75 15
33 225 64
53 222 34
45 206 70
10 53 29
95 141 24
127 225 26
67 78 73
50 52 31
181 196 71
77 97 27
107 108 9
39 105 26
72 221 53
29 184 54
70 97 100
52 96 60
143 151 73
35 118 56
89 213 4
33 93 35
28 137 95
194 237 28
3 140 20
66 216 82
58 162 88
104 135 41
13 47 75
153 184 44
93 231 3
53 74 90
159 184 73
44 142 92
90 143 15
85 191 14
135 244 11
41 147 81
8 47 1
44 84 22
162 204 80
166 248 7
25 27 81
83 152 69
48 88 17
24 76 51
143 248 67
48 212 60
4 239 68
193 233 71
106 126 42
40 133 83
6 19 54
163 236 18
12 41 24
84 131 5
196 221 48
195 220 21
15 193 59
25 186 91
19 217 12
44 163 68
160 181 92
185 191 46
96 241 61
106 224 12
34 131 32
27 74 78
14 165 40
87 228 45
206 235 7
156 188 16
86 92 41
189 225 97
159 216 91
85 141 22
80 118 48
19 67 47
219 237 52
43 50 67
133 246 71
214 220 100
36 186 55
3 80 57
140 150 5
41 70 49
7 236 83
38 234 72
7 171 91
158 240 35
58 196 79
90 198 80
237 249 100
109 158 12
20 38 83
59 131 74
106 231 3
26 72 29
56 237 26
26 218 80
233 241 43
41 71 62
59 135 75
60 106 39
43 219 34
193 231 71
79 241 10
101 223 90
153 226 29
72 164 36
111 206 12
0 88 72
28 234 22
11 100 72
134 167 57
70 134 95
8 106 16
99 125 100
108 185 48
4 128 89
7 138 51
61 210 3
112 168 12
95 242 79
133 158 68
52 131 13
194 198 16
71 230 1
34 155 6
66 247 19
88 245 34
79 184 80
154 156 46
39 229 56
62 151 79
106 165 41
203 208 61
89 175 99
227 230 81
96 118 8
94 96 19
145 217 79
66 67 28
151 246 51
118 143 95
35 249 59
85 179 81
68 114 37
9 197 90
5 42 25
30 151 47
64 187 84
27 144 20
154 177 74
5 188 10
164 224 33
54 211 75
62 193 34
31 103 41
106 237 43
55 122 37
126 221 42
47 164 16
36 83 12
13 243 66
55 125 38
59 105 45
73 124 76
55 240 98
11 122 61
0 184 43
102 178 43
176 248 10
45 50 41
60 107 77
81 92 61
1 42 36
23 129 47
41 95 100
73 229 70
7 159 37
46 203 21
34 101 88
169 232 93
33 107 26
111 168 2
55 247 60
89 126 82
202 234 51
168 201 65
165 224 21
106 248 79
16 214 21
164 237 55
33 45 22
193 201 17
108 173 78
