124875 1000
886 839 54
839 632 29
839 994 87
886 260 48
632 820 71
820 151 65
260 473 73
886 809 43
632 328 28
839 535 57
994 544 24
809 721 69
809 331 28
632 338 4
331 75 93
328 148 8
544 459 78
535 189 83
75 131 45
544 194 89
194 882 77
544 426 43
426 779 87
260 552 94
473 880 50
459 71 58
151 602 36
426 608 13
779 774 43
608 320 11
260 313 73
880 421 65
313 456 19
131 667 85
473 177 88
882 522 23
328 248 16
994 225 76
886 95 88
721 616 37
131 491 40
544 3 86
886 309 78
632 834 35
456 537 100
177 173 93
225 822 14
522 949 67
456 997 37
75 380 28
886 154 6
328 386 9
386 138 34
522 711 80
320 369 27
994 818 95
632 901 18
151 960 33
189 344 18
71 198 91
809 770 33
421 785 37
380 970 34
721 123 21
632 606 27
248 110 19
75 196 71
456 861 0
151 2 14
426 769 48
606 414 10
196 34 48
949 586 2
970 903 64
421 401 41
459 634 83
225 402 53
138 984 69
2 863 11
320 907 34
632 744 95
194 576 99
552 497 79
820 831 31
997 555 36
552 909 5
909 107 81
820 612 97
401 425 71
225 221 53
552 357 72
110 135 0
909 184 7
456 636 66
880 19 86
997 56 41
970 447 67
785 635 74
839 891 1
497 437 14
612 218 53
544 614 49
135 197 4
34 88 81
721 50 78
544 716 84
197 784 87
984 8 57
744 507 48
774 314 89
456 569 3
447 324 36
425 454 1
711 76 36
901 232 23
636 824 78
834 559 67
535 475 2
809 534 46
997 532 73
138 918 59
154 896 60
886 307 56
324 130 15
779 725 26
576 290 12
634 761 56
576 66 43
761 65 100
110 460 87
19 629 76
194 897 15
779 595 16
313 136 4
401 658 60
569 823 12
970 39 47
307 238 74
447 10 0
184 550 58
831 499 98
497 59 10
918 210 90
721 558 32
459 223 82
880 988 34
634 192 30
784 709 86
608 133 19
818 388 51
386 377 3
56 946 26
425 593 49
532 844 22
785 214 72
388 685 64
960 494 52
154 894 84
880 572 66
716 180 76
918 493 41
309 337 9
507 431 17
223 792 79
822 964 68
369 36 96
138 734 42
886 642 34
475 516 51
831 215 61
123 828 84
784 600 54
425 83 15
784 649 30
232 611 100
774 63 8
494 873 69
59 954 27
882 506 92
232 139 72
593 890 28
8 308 62
516 408 30
559 112 44
401 94 8
873 947 49
210 928 81
909 594 95
232 187 80
831 713 69
456 350 77
600 61 62
447 819 41
994 399 56
901 867 68
130 934 79
414 750 51
61 833 20
891 718 29
197 149 71
960 429 2
475 561 66
608 91 8
844 271 41
635 628 10
833 265 34
918 712 44
421 986 38
194 257 5
271 585 84
569 455 76
822 165 58
149 852 54
658 683 69
988 502 40
180 827 42
425 416 6
66 105 62
19 673 11
491 780 92
215 746 14
232 983 4
447 592 61
388 583 10
421 155 84
873 428 28
36 77 24
769 864 11
59 21 68
583 444 38
896 872 18
66 434 79
628 474 55
493 591 96
338 916 22
634 304 97
809 732 25
586 533 84
447 992 78
77 624 88
71 286 40
844 412 6
792 379 29
3 768 89
399 617 48
123 855 5
437 597 79
734 607 73
872 191 57
215 652 70
612 29 88
309 398 40
909 858 74
712 438 53
221 553 51
718 869 28
890 589 11
248 67 18
136 35 36
712 871 46
223 161 28
916 731 19
459 870 4
29 27 99
576 368 2
94 714 21
890 435 51
534 367 86
785 908 97
180 843 3
535 31 56
138 284 80
506 739 69
597 51 12
960 342 41
909 710 75
544 900 82
107 440 22
970 319 7
891 982 44
746 220 7
624 584 98
380 630 40
886 125 17
133 158 39
71 902 78
732 486 17
908 230 96
368 790 14
112 574 63
712 199 86
105 295 33
714 929 100
903 795 70
770 893 22
628 787 45
29 620 73
713 90 49
408 489 69
230 114 32
350 826 99
870 647 41
907 679 57
903 846 89
984 179 62
401 104 94
491 958 68
624 159 18
295 203 43
429 317 29
891 409 60
820 648 68
886 700 2
574 853 53
846 702 88
489 675 36
151 939 67
823 213 72
770 122 44
71 968 37
869 252 75
331 914 97
180 881 24
165 283 44
314 948 68
634 738 59
738 458 37
522 490 29
774 598 89
459 52 99
711 44 47
59 860 88
187 689 89
114 755 50
550 466 35
107 772 4
833 305 7
194 413 93
491 587 25
19 20 56
831 84 44
902 156 79
52 140 41
790 261 39
572 258 71
630 565 54
34 687 84
858 923 53
572 862 70
772 247 67
608 209 17
161 62 66
232 933 51
687 604 75
431 49 88
822 251 44
685 301 57
401 766 14
820 840 25
861 469 92
191 663 42
606 643 1
158 704 69
271 519 64
870 129 91
319 996 1
76 538 55
313 127 75
833 866 90
855 950 42
647 80 22
600 661 17
866 789 46
950 605 14
983 476 12
594 327 59
159 453 29
900 360 80
903 564 7
689 33 77
416 531 94
946 384 12
558 16 36
822 55 78
148 804 26
319 12 67
213 945 77
456 547 89
197 253 88
685 529 57
739 693 100
8 387 48
386 557 29
199 147 71
718 397 13
828 504 68
711 436 45
534 282 28
948 777 90
434 930 97
491 577 82
76 395 98
469 404 44
531 551 42
617 691 37
384 276 8
589 365 52
834 655 29
827 980 55
552 619 35
56 121 99
12 740 55
151 318 38
156 164 10
818 376 88
295 800 80
774 697 37
984 596 63
35 289 12
61 654 37
789 231 34
607 513 92
155 848 72
133 692 58
184 467 98
469 549 44
997 944 57
121 623 60
497 976 7
513 677 62
133 424 91
77 22 54
295 665 24
447 657 96
158 277 43
376 273 49
27 920 14
467 952 91
3 106 8
380 118 60
840 92 97
164 981 44
203 662 56
499 641 79
386 18 9
425 832 0
549 965 92
740 38 72
608 87 71
866 69 70
872 310 23
94 919 34
891 825 71
135 45 4
365 560 75
513 359 86
547 836 62
121 963 77
386 865 88
223 806 82
952 701 71
697 233 31
833 266 10
903 603 79
130 816 65
437 174 11
761 1 60
307 240 92
106 778 53
692 563 32
673 556 78
902 523 31
947 393 90
663 0 73
718 615 100
547 329 8
642 226 62
602 622 10
507 146 16
577 144 47
475 735 24
507 708 95
658 246 55
881 518 30
827 972 81
881 323 90
597 303 5
559 208 49
329 640 52
997 463 36
675 674 7
474 681 30
839 669 31
880 580 29
557 601 16
592 348 96
908 306 6
939 924 33
337 142 66
929 991 6
819 736 89
628 941 89
549 259 4
550 892 9
324 217 2
708 312 38
179 373 39
869 82 73
580 609 75
516 422 6
677 503 88
210 599 72
603 406 89
816 807 16
606 794 35
59 935 70
779 254 71
746 956 35
329 993 67
538 748 40
848 26 41
594 17 100
310 410 28
616 767 49
709 152 63
818 211 76
290 43 0
350 548 29
305 448 93
158 68 21
75 895 86
404 877 14
304 6 62
551 4 87
123 462 34
818 263 25
828 461 6
462 423 76
305 876 1
71 322 23
284 659 49
39 419 72
555 430 8
282 485 20
597 57 82
592 270 0
426 759 93
683 705 84
893 358 63
230 353 71
605 666 25
822 783 40
197 798 26
107 108 50
247 81 12
35 403 57
428 143 22
353 541 64
504 639 26
35 264 14
679 28 64
531 678 85
794 765 13
323 249 78
123 859 41
469 525 9
840 962 74
504 562 68
282 514 13
649 487 97
87 841 13
548 451 66
639 255 27
203 845 36
220 205 73
49 527 92
289 978 90
55 752 65
454 990 62
950 786 21
421 311 4
506 723 29
248 477 57
310 302 36
663 953 82
976 126 77
800 298 57
569 101 99
640 830 35
585 737 14
790 153 83
820 568 87
665 96 97
748 364 55
454 955 89
667 482 4
33 762 29
560 58 28
869 707 58
63 884 97
454 509 10
146 501 79
534 905 64
386 974 71
87 837 14
852 293 57
982 229 94
675 99 57
112 645 23
68 578 52
705 554 60
393 228 51
563 111 85
467 951 61
516 41 79
744 771 96
437 747 7
283 817 65
930 186 64
658 206 66
981 478 75
8 696 27
509 452 37
916 134 44
94 699 81
934 776 52
701 193 55
692 727 22
611 545 87
421 505 14
584 79 59
574 570 59
228 98 82
862 664 71
641 457 71
830 719 60
406 653 82
893 60 80
238 838 90
768 973 44
257 109 86
785 347 6
920 405 93
497 40 61
838 137 57
708 810 23
426 802 30
331 797 96
833 610 49
358 471 13
740 942 92
970 32 3
551 183 71
142 590 43
328 326 86
173 73 93
769 115 13
997 703 37
518 812 84
147 668 89
513 753 6
550 975 96
893 801 40
855 588 82
229 336 67
843 722 20
551 883 46
629 989 18
657 520 93
569 227 14
719 113 28
301 85 14
85 808 2
817 926 13
824 796 0
771 170 68
406 168 39
494 150 90
140 571 9
58 515 75
3 124 13
453 72 96
687 100 24
426 512 73
437 850 51
113 488 58
52 70 0
770 256 87
645 9 88
944 805 88
727 874 83
50 851 17
593 237 89
454 741 32
607 638 77
373 644 53
111 363 41
164 299 33
802 449 21
156 540 54
960 995 30
703 764 31
1 726 92
770 394 72
779 48 73
437 626 36
976 717 65
892 937 43
592 650 10
229 511 40
767 201 2
425 782 97
590 163 0
560 86 32
717 690 17
489 670 39
841 446 17
600 889 99
38 443 11
174 913 44
558 745 64
841 510 67
830 938 8
739 117 22
494 181 10
968 966 35
993 356 38
380 291 14
502 887 66
974 316 35
642 465 46
263 11 11
569 433 35
585 116 0
690 680 56
719 30 10
972 102 26
570 579 24
548 682 36
673 400 90
710 791 61
968 508 0
447 849 91
586 374 61
314 751 22
256 530 3
497 847 30
802 567 12
603 618 69
208 332 30
897 581 83
884 672 24
380 279 68
723 720 23
507 294 9
208 959 90
928 442 31
226 145 20
431 821 74
510 754 29
616 297 73
360 757 19
990 300 50
817 542 19
154 957 53
424 724 76
948 749 19
326 202 77
174 334 37
952 167 37
21 243 67
107 354 98
603 906 21
792 931 38
778 450 82
153 773 6
950 698 2
154 495 49
376 245 84
388 280 5
225 729 25
988 415 32
626 78 98
800 899 30
83 407 78
581 25 2
63 389 78
434 339 40
919 7 95
884 219 59
865 371 40
27 613 9
972 688 7
68 182 2
101 854 13
860 715 31
485 637 98
436 13 4
133 898 39
525 427 99
993 706 65
700 355 0
436 496 43
991 730 87
960 760 97
168 235 26
941 346 0
367 686 43
395 631 13
422 582 75
397 625 38
632 566 92
792 539 94
487 932 38
447 999 35
937 341 63
705 120 94
253 74 89
49 93 85
808 517 13
6 212 61
790 803 11
323 788 65
523 480 31
623 971 51
334 46 48
73 633 80
512 733 85
981 378 90
451 325 28
746 15 86
143 925 72
277 236 61
719 940 14
668 285 62
520 321 63
678 479 34
161 432 44
691 758 41
970 382 94
883 54 37
696 987 32
593 936 96
718 814 26
714 742 51
145 977 57
26 420 53
734 234 66
177 915 59
658 927 1
130 684 53
507 366 89
144 340 16
705 292 27
134 835 49
130 372 92
365 330 65
938 781 45
533 385 13
866 239 79
153 967 44
444 128 11
723 262 4
140 627 79
832 694 37
769 879 18
479 162 33
225 911 11
494 468 22
699 484 87
824 244 66
245 392 22
201 878 13
971 204 38
265 175 11
540 998 49
953 222 13
208 166 58
363 775 80
437 171 88
703 157 39
489 272 80
605 498 84
497 543 33
556 961 28
675 885 45
149 743 33
601 481 92
386 418 64
410 799 87
501 651 24
944 943 81
550 274 77
611 141 56
124 195 86
2 396 88
530 793 82
588 89 84
972 278 61
613 224 97
611 445 62
421 656 34
280 695 17
85 979 81
360 190 89
932 14 20
547 856 48
431 985 7
901 888 71
947 536 76
165 188 52
988 207 4
674 756 29
752 241 37
99 287 55
261 464 5
733 351 18
129 172 26
89 676 77
270 922 29
88 345 16
138 526 26
825 160 40
17 875 37
609 763 31
901 411 70
160 267 33
592 439 28
83 97 96
836 441 66
609 500 23
586 200 3
892 169 76
206 370 22
3 53 14
531 281 61
589 37 24
626 383 60
744 269 76
886 417 10
420 275 76
126 349 1
313 176 97
28 492 25
91 375 76
817 483 95
580 250 4
643 132 34
763 268 0
303 472 21
888 5 87
98 910 8
456 352 1
291 242 56
240 829 85
207 912 8
777 573 60
576 842 78
285 103 81
417 470 69
861 64 28
918 660 76
360 528 84
586 361 66
267 42 11
212 904 40
995 178 56
724 288 92
714 185 62
704 921 11
102 646 31
401 575 44
344 917 93
794 815 75
183 969 70
299 119 7
526 621 93
431 857 95
1 391 98
330 24 17
565 362 71
660 315 52
815 333 44
229 671 33
37 813 42
474 216 11
348 728 47
676 811 85
591 524 35
472 23 13
641 390 52
808 296 61
909 868 86
813 521 32
871 343 41
530 546 64
431 335 63
630 381 20
266 47 42
70 925 48
146 154 82
281 462 70
903 910 10
426 973 28
341 492 73
