4900 100
83 52 12
52 59 88
59 46 58
52 80 73
80 8 44
80 24 73
59 37 23
52 84 78
24 42 69
52 54 60
42 79 74
54 1 82
83 41 54
52 6 10
41 64 59
1 71 40
37 30 3
42 99 70
59 81 30
80 60 2
99 4 95
84 28 54
42 66 77
64 29 6
8 7 67
41 67 4
28 72 2
80 63 39
30 26 17
41 32 69
29 51 30
1 19 26
30 33 4
29 5 98
59 11 88
26 92 38
83 40 2
59 96 71
19 9 47
46 43 68
29 98 72
1 18 28
4 82 64
32 15 12
29 38 30
6 53 98
98 35 34
53 25 15
64 27 79
63 10 98
27 49 77
30 17 93
38 87 16
49 13 48
28 89 70
10 86 89
54 36 29
7 62 10
24 55 71
13 68 4
10 57 49
19 70 18
92 50 2
17 23 61
15 16 0
18 78 93
29 45 30
5 76 75
51 14 91
79 39 31
98 61 55
57 34 97
45 91 67
42 21 29
81 20 84
91 93 52
39 90 71
68 75 5
37 77 83
33 12 29
64 3 78
21 94 23
64 95 3
90 48 78
93 31 89
40 58 45
58 88 39
6 69 54
88 73 15
24 0 13
13 2 96
66 56 64
98 65 45
21 97 15
31 47 41
7 74 52
69 44 48
14 85 96
43 22 5
10 82 61
9 98 95
2 89 48
52 99 34
19 23 10
78 86 92
74 92 32
25 39 72
6 78 55
46 68 98
35 55 79
7 17 28
19 24 47
2 29 88
45 86 43
42 51 50
27 67 97
80 87 64
40 61 7
83 93 23
78 95 83
9 80 53
17 80 69
55 89 4
57 91 87
30 60 95
8 39 93
43 95 83
14 26 4
71 78 41
23 47 19
40 45 33
31 98 64
17 19 25
5 97 91
5 98 4
25 31 45
29 56 4
15 72 55
14 82 69
39 40 6
24 90 29
15 74 66
52 64 21
6 10 56
1 85 14
57 66 46
6 48 97
85 86 57
20 28 57
13 25 27
0 48 58
0 4 25
79 80 52
43 97 96
25 46 18
37 67 81
56 80 74
1 78 7
3 6 76
30 55 8
42 72 18
24 93 54
47 69 50
24 52 89
8 23 21
8 95 3
11 82 46
2 17 13
49 81 76
48 82 80
66 79 43
23 31 33
2 40 76
17 37 28
0 42 63
4 85 5
9 84 12
48 49 38
17 60 1
6 24 87
1 74 8
39 54 45
77 99 90
10 49 61
0 79 5
7 97 74
3 9 84
44 50 50
85 87 74
18 74 6
62 71 53
26 75 90
32 59 89
15 90 62
16 84 30
13 45 3
30 81 93
10 92 8
34 99 16
2 71 42
67 72 58
28 57 20
21 67 56
37 52 6
41 98 72
5 69 100
13 82 98
26 58 39
17 99 71
1 15 44
5 6 94
31 94 27
2 36 95
6 95 98
21 35 23
7 76 75
16 30 78
18 98 42
66 88 56
52 55 15
18 26 82
6 75 85
44 81 97
7 69 8
27 95 17
28 60 78
24 33 11
35 90 67
18 37 87
35 84 60
54 90 48
87 96 51
42 92 5
50 61 70
53 56 82
27 28 46
73 98 17
50 89 34
31 69 35
32 96 39
80 99 24
4 42 71
55 82 87
54 74 9
31 62 23
75 95 14
59 76 78
33 53 32
79 86 17
60 83 3
58 74 75
28 34 67
69 89 2
38 60 8
9 68 82
57 98 3
33 74 51
86 95 5
16 87 99
44 89 52
17 53 6
55 90 4
31 81 24
14 84 31
25 37 94
3 38 55
64 76 18
46 53 13
35 67 28
61 77 33
90 93 63
43 99 9
34 51 70
70 78 93
55 74 64
81 87 63
23 28 40
45 78 8
16 50 68
4 81 38
52 87 47
36 70 40
63 81 66
26 49 84
48 84 3
55 70 92
4 22 39
50 59 49
2 5 69
35 38 96
68 73 20
70 83 9
68 91 71
11 42 33
69 99 11
20 31 4
20 53 19
34 95 74
39 69 40
13 28 95
3 15 83
34 79 4
7 15 10
33 99 8
66 73 39
19 94 97
2 28 6
28 71 9
33 87 11
0 43 37
25 66 5
27 33 61
19 67 28
2 23 26
54 95 75
4 30 62
43 80 33
15 29 34
47 82 50
51 62 63
14 53 25
32 39 8
2 3 89
90 95 32
29 33 84
15 71 90
55 62 60
26 43 84
5 62 42
17 84 74
19 39 59
38 39 59
7 63 86
7 68 30
15 48 64
36 89 53
77 94 45
25 88 60
55 67 2
50 56 59
26 66 9
15 43 15
51 74 61
46 74 15
33 95 79
76 89 92
11 64 64
59 99 67
47 57 64
25 78 61
1 70 72
46 58 16
28 46 53
11 86 22
10 60 13
14 95 42
18 33 32
2 6 33
1 51 93
39 47 12
58 87 90
14 23 13
16 95 50
26 57 48
71 96 50
32 65 69
47 77 40
35 96 31
51 97 13
45 51 67
44 88 29
10 41 84
36 83 38
93 99 64
80 92 43
22 53 33
10 76 88
35 77 50
52 69 99
47 55 19
41 51 97
9 81 52
45 90 95
86 90 14
20 75 50
46 96 36
17 75 93
60 79 61
5 15 28
26 55 62
32 74 84
7 96 96
40 46 12
21 83 45
23 75 39
5 7 79
10 56 76
21 30 29
4 17 46
48 68 78
24 77 91
41 71 31
31 99 55
8 29 29
22 70 82
12 77 55
9 43 66
1 89 27
17 64 9
10 65 29
55 56 18
14 63 72
42 67 30
26 73 74
66 89 20
32 90 81
3 30 25
80 82 23
78 85 1
69 94 36
31 50 44
48 97 0
66 95 56
42 75 66
50 57 17
23 67 96
47 95 16
2 37 27
3 79 90
40 82 67
25 81 89
88 89 73
31 39 98
14 81 30
0 35 50
32 34 20
4 65 70
21 80 21
4 28 89
22 40 58
27 74 4
65 66 78
36 59 73
1 14 57
56 65 99
22 65 35
3 80 68
8 74 11
51 59 35
65 92 63
29 44 47
0 38 39
35 87 44
76 77 56
50 82 78
0 26 64
81 97 4
60 82 49
62 86 10
11 83 20
92 95 34
56 83 20
5 82 14
40 96 46
59 92 11
34 67 96
72 74 79
20 59 32
42 59 78
47 70 88
29 94 100
89 90 24
56 88 27
85 88 87
43 60 65
3 66 2
3 84 40
43 96 48
25 67 82
6 11 71
23 58 72
59 87 68
61 78 34
23 93 66
64 98 62
50 63 40
16 93 46
38 83 8
46 71 61
89 94 56
53 91 62
22 28 60
60 92 36
41 95 9
8 66 17
1 95 48
31 56 31
64 82 20
37 81 71
70 97 57
18 63 10
51 77 46
5 94 15
6 59 5
79 88 0
40 71 25
19 41 28
53 86 9
1 43 89
85 89 6
13 26 56
21 45 25
39 60 87
3 75 12
65 86 100
23 88 89
18 68 66
54 67 17
93 98 82
8 33 28
61 73 73
37 50 10
60 68 72
16 19 28
35 41 70
59 83 51
67 95 26
38 78 45
0 54 55
23 74 49
71 85 72
93 97 2
13 36 86
71 88 20
38 71 63
6 63 74
3 86 15
21 73 6
47 87 64
20 66 72
43 56 39
37 88 45
35 97 56
0 69 77
8 54 62
51 85 60
24 79 70
22 69 47
25 52 61
17 28 81
19 89 28
9 12 82
67 77 90
50 74 27
42 87 5
16 32 98
81 99 43
17 77 75
17 86 49
32 93 5
53 71 6
19 61 72
1 29 44
17 85 74
16 99 90
7 18 4
10 15 91
77 86 100
0 25 1
51 58 100
45 95 17
57 65 33
14 69 99
58 72 67
18 27 39
40 57 9
16 75 92
9 76 74
16 96 22
41 84 78
2 76 40
10 12 80
22 47 76
67 75 11
33 69 96
48 78 81
14 27 64
40 79 43
2 45 21
26 87 42
10 84 49
50 51 25
20 90 100
31 53 27
23 99 5
28 80 45
31 52 37
34 43 82
0 90 59
65 89 57
35 74 67
1 24 45
37 51 17
17 54 26
17 51 5
8 41 26
14 79 75
12 45 78
44 57 39
0 29 21
40 66 63
57 61 40
0 58 36
29 75 31
3 13 32
21 70 57
9 73 21
97 98 27
5 38 89
7 75 13
50 99 2
69 95 100
0 64 80
38 63 69
54 84 24
4 16 20
4 34 68
61 87 92
44 78 50
2 58 93
17 78 33
51 60 26
20 22 86
71 92 100
14 71 20
51 55 65
19 38 24
50 80 100
84 92 12
21 43 12
41 48 55
33 72 26
60 89 87
13 73 46
13 27 25
26 32 41
12 95 100
43 69 95
36 45 89
17 83 13
10 23 2
36 84 57
23 51 7
62 94 55
66 80 65
4 84 98
12 35 13
35 48 36
22 39 92
10 18 56
6 14 96
60 70 50
25 47 63
9 71 83
45 65 40
59 88 15
13 57 90
17 65 16
5 83 52
16 24 75
42 77 33
16 78 72
4 58 71
11 22 68
23 98 39
24 95 66
50 78 74
56 59 68
17 52 30
20 33 16
30 56 79
17 61 66
36 52 38
50 79 76
23 80 88
47 50 4
39 87 10
28 56 91
3 41 10
5 45 34
91 96 5
87 98 51
43 61 40
31 88 26
27 81 3
19 98 34
45 98 90
61 67 42
7 9 10
17 81 44
28 54 10
11 53 1
12 20 8
82 89 55
3 94 0
24 92 88
23 61 44
81 89 51
50 96 95
11 99 12
27 36 79
9 22 85
49 96 68
70 88 6
21 46 34
19 83 34
56 58 47
54 97 8
24 88 31
9 36 16
25 74 73
75 89 49
39 70 94
71 81 33
14 68 85
22 76 58
0 50 26
76 93 40
68 98 66
44 71 35
2 46 14
24 82 58
56 77 19
24 89 47
34 52 60
30 63 8
24 96 76
25 60 82
19 40 88
36 37 35
35 75 54
19 69 0
19 72 41
10 62 9
44 85 95
37 49 80
52 67 67
35 91 6
18 84 10
7 35 53
5 42 49
48 85 92
29 99 58
10 98 44
23 25 28
16 92 69
41 92 22
7 59 58
56 94 61
58 73 67
69 87 85
2 88 81
96 99 89
0 32 11
26 39 15
32 67 53
15 68 47
27 31 8
3 18 19
21 96 10
55 79 27
14 93 12
29 46 64
20 96 64
24 43 44
18 22 68
45 55 38
96 97 89
19 88 63
38 82 7
44 68 83
4 29 15
46 99 89
1 7 66
12 90 66
24 74 39
58 60 1
49 61 80
24 83 19
60 98 87
26 59 20
22 83 16
32 85 17
65 74 35
27 57 73
26 77 83
18 93 47
33 44 64
13 52 55
34 62 45
91 92 5
14 89 97
7 22 81
3 60 44
10 67 11
50 76 15
6 34 68
4 19 55
77 93 16
31 46 53
22 56 7
24 87 87
45 60 67
72 96 71
10 77 79
23 24 63
51 99 13
70 90 84
51 69 32
27 45 7
10 52 58
18 44 88
43 92 99
43 55 95
32 70 5
26 46 33
12 54 93
53 57 34
20 74 31
26 70 42
53 78 57
5 65 77
46 63 28
59 82 75
98 99 3
10 24 57
24 39 91
10 53 29
61 69 0
43 64 47
60 81 70
6 35 2
25 36 32
81 82 65
51 81 35
7 47 94
28 39 92
19 47 51
33 77 45
46 81 15
15 99 3
30 36 8
25 54 0
43 83 83
2 47 87
29 67 55
4 95 21
23 56 62
48 53 81
46 84 74
0 31 59
22 82 25
3 39 48
11 67 60
45 74 8
8 60 45
21 36 58
29 55 34
14 77 44
40 93 46
32 43 77
32 95 71
83 97 16
52 96 26
37 72 86
3 62 76
49 94 36
28 64 19
22 52 81
69 77 77
65 71 24
79 96 51
25 42 91
87 88 3
65 91 3
17 68 54
75 97 64
30 77 70
25 61 96
65 87 89
83 95 55
28 85 48
7 23 75
60 99 12
37 65 58
61 66 68
18 85 41
63 73 58
23 53 29
31 92 91
0 46 37
38 93 42
47 59 17
33 76 86
5 93 78
30 45 74
46 86 87
6 98 3
41 61 73
71 95 11
16 54 88
26 41 87
6 26 77
19 78 45
17 97 81
53 84 68
46 95 47
27 40 90
57 84 1
61 96 9
6 93 16
54 88 27
7 77 62
61 82 88
9 65 36
50 91 59
86 96 84
56 85 99
24 65 40
23 35 94
43 86 16
28 94 12
38 99 14
31 89 93
17 67 46
8 83 8
3 7 79
27 89 10
10 94 78
68 71 85
34 47 78
44 61 90
28 97 96
41 86 43
6 41 76
63 85 4
4 45 61
42 89 93
57 89 2
45 59 4
0 8 59
48 50 72
24 69 42
27 56 49
36 57 100
4 91 21
24 34 50
27 55 61
10 11 94
49 85 23
72 79 68
8 90 65
0 34 73
35 58 11
40 77 61
53 65 78
41 75 93
30 86 91
64 93 21
27 53 77
70 87 5
14 44 4
31 66 65
26 79 95
47 84 0
54 92 15
25 50 89
18 46 19
24 67 47
46 60 12
46 75 49
19 51 43
24 27 74
3 89 0
41 97 98
49 57 95
51 87 24
74 94 73
2 73 69
4 70 96
29 35 90
23 91 93
0 36 49
70 76 76
2 70 16
43 85 84
11 77 7
44 96 52
15 94 22
13 18 74
59 84 32
12 22 69
58 92 75
1 58 73
12 25 86
10 30 76
33 91 44
21 29 12
47 94 97
39 49 19
37 90 75
81 88 73
4 66 13
17 34 2
0 75 3
42 49 97
29 87 57
62 70 83
57 58 82
1 42 0
57 72 95
20 95 98
11 91 76
1 87 23
10 71 66
49 70 85
31 63 85
62 78 44
47 96 24
41 62 75
66 93 8
90 96 0
27 91 81
27 62 43
18 64 97
39 44 37
35 37 27
64 91 97
16 74 58
74 97 41
9 64 83
71 99 13
4 93 86
62 95 9
42 63 93
20 97 36
54 56 69
14 15 47
23 72 39
32 71 89
21 28 94
67 87 87
1 66 96
56 79 31
44 55 41
48 67 22
27 92 97
10 21 0
33 54 22
30 49 57
70 85 98
2 30 30
34 88 78
41 87 62
89 92 41
31 71 100
9 70 91
83 84 74
17 93 35
75 92 53
41 49 61
5 49 20
73 81 91
23 76 97
1 62 58
21 52 88
17 22 53
60 90 91
29 68 52
35 60 70
4 59 78
18 50 50
74 79 80
67 79 32
59 85 52
30 78 37
19 37 52
77 97 20
42 85 21
19 81 1
7 16 10
25 56 10
63 71 45
28 51 98
30 79 71
56 84 35
54 58 94
28 87 49
39 74 97
42 44 40
76 78 56
31 41 23
36 68 99
25 44 91
11 97 48
14 78 93
66 82 74
21 41 61
68 87 77
64 81 3
50 93 48
16 44 8
16 76 76
5 17 20
70 92 24
32 52 83
72 90 92
50 72 45
34 75 97
34 64 32
24 28 22
70 96 2
68 97 81
57 94 78
79 84 5
42 47 7
25 40 99
15 23 90
22 60 83
45 76 90
28 55 99
26 28 65
46 79 16
58 93 5
56 70 16
16 69 91
37 71 60
37 91 95
4 53 80
49 89 83
42 69 55
7 49 80
75 82 21
6 82 88
17 26 51
20 67 27
50 73 65
13 19 19
2 41 10
51 66 30
56 69 89
19 90 45
21 77 77
8 53 64
13 81 40
13 55 91
0 1 36
5 96 93
37 82 45
55 76 8
3 24 91
27 54 72
43 84 74
26 51 96
56 57 86
35 44 31
9 82 68
16 33 25
74 93 52
15 98 99
3 53 41
8 82 86
15 31 88
44 60 67
2 65 5
13 61 56
21 71 77
37 61 69
20 47 75
12 71 56
50 54 16
12 48 90
27 41 80
22 78 91
2 44 54
66 81 3
18 91 3
32 87 75
40 74 57
7 20 30
10 51 55
5 75 70
54 60 30
37 84 39
51 91 50
50 84 87
5 63 67
96 98 15
75 98 3
16 88 90
32 37 100
30 80 82
51 67 77
45 92 0
55 65 26
20 39 26
79 94 33
54 79 70
8 71 70
13 62 15
59 79 63
37 42 62
59 70 19
75 85 35
15 95 10
52 75 62
56 86 25
9 16 84
25 96 24
57 70 51
17 57 94
37 74 29
10 75 29
47 61 66
70 73 73
16 31 10
11 61 77
23 29 11
18 38 43
52 65 32
22 50 76
81 84 97
61 71 40
12 34 47
9 95 19
9 51 48
71 91 32
60 76 2
66 67 19
34 91 21
27 47 98
21 33 47
33 46 3
34 48 8
49 83 84
31 42 93
20 27 76
33 34 13
47 90 78
9 31 38
11 13 53
3 99 43
50 52 45
7 28 74
51 96 18
4 5 96
6 92 88
21 76 29
27 48 100
0 82 22
38 48 50
63 96 78
28 92 56
12 85 44
0 86 43
62 87 39
33 43 64
3 4 14
1 31 28
19 77 24
42 95 80
18 57 23
43 72 48
57 71 55
67 74 98
11 40 87
7 19 5
32 72 22
22 58 88
24 30 99
23 70 14
64 92 95
5 19 93
86 87 30
26 83 56
0 94 67
0 28 20
26 93 82
12 91 27
19 32 64
11 95 59
74 82 82
15 80 17
38 76 42
30 97 69
58 78 53
47 65 85
40 76 85
42 97 36
88 96 88
34 60 8
36 74 48
20 70 84
22 59 73
16 94 32
60 78 88
15 45 55
19 60 11
14 21 58
60 66 98
8 96 19
23 38 2
67 94 100
45 97 53
20 78 88
34 45 50
5 88 65
27 97 46
43 79 83
54 81 16
66 99 93
54 68 36
0 33 37
10 45 11
69 71 41
16 29 16
38 68 66
69 74 97
9 79 15
59 60 63
29 32 77
88 98 95
73 90 93
5 54 10
33 62 38
12 38 57
36 72 29
22 92 59
26 68 70
88 94 68
27 84 67
30 34 1
6 88 75
38 72 38
57 95 31
48 57 36
45 89 69
48 65 97
36 43 43
18 81 52
9 90 63
52 77 46
38 97 97
37 80 13
54 76 48
