4900 100
13 65 49
65 8 60
8 70 44
65 86 34
8 14 96
65 79 58
14 28 28
65 1 62
13 35 74
1 24 30
35 11 20
86 25 10
25 59 94
86 61 62
65 52 76
8 22 62
79 81 3
86 27 83
27 2 22
35 96 4
70 57 78
52 75 33
81 17 20
27 53 76
28 50 19
28 44 2
44 72 13
72 29 99
35 56 91
29 95 81
52 0 66
24 64 48
65 30 31
75 94 12
81 42 75
53 23 20
27 7 40
2 85 26
1 20 59
35 99 78
13 16 15
29 5 39
81 82 1
82 67 34
29 10 51
79 32 38
25 88 80
96 54 79
70 31 41
7 34 55
8 62 60
20 71 40
85 37 62
23 46 62
82 51 30
67 45 100
1 87 87
30 33 43
52 78 90
14 74 85
65 36 2
24 98 56
2 26 19
51 49 96
85 21 21
67 39 50
0 68 36
44 58 66
61 19 30
71 92 82
57 18 79
85 6 76
8 55 78
17 43 5
18 90 90
62 76 68
52 12 36
52 66 35
49 83 90
13 40 57
74 4 60
46 73 43
13 48 36
59 91 32
0 84 100
44 15 93
30 41 25
32 9 50
70 93 4
13 69 55
67 63 100
0 77 98
15 47 26
35 3 14
4 38 36
21 89 90
46 97 81
59 60 23
29 80 98
36 50 82
4 45 22
85 96 74
18 47 77
76 81 57
13 21 45
12 29 97
48 53 11
1 76 15
54 91 57
40 86 97
80 86 19
26 70 16
59 92 43
40 62 47
55 61 20
1 66 15
31 80 63
26 96 65
14 38 73
70 95 33
39 54 71
32 86 10
1 80 60
21 24 74
21 47 66
49 89 37
13 99 35
57 88 42
23 49 9
38 62 24
19 29 84
35 80 85
29 43 23
50 72 30
50 92 50
18 76 43
7 71 50
5 72 40
23 30 34
37 81 96
37 47 7
6 57 30
39 63 3
16 98 68
6 37 43
17 66 34
3 47 31
13 45 33
43 89 62
0 89 59
29 38 82
28 77 92
11 58 22
53 80 70
33 90 56
5 32 40
58 73 19
3 13 75
68 69 51
40 70 45
2 31 49
29 88 75
10 77 31
14 43 74
8 67 77
13 39 22
12 37 5
38 76 14
51 52 89
3 41 9
72 95 24
16 55 2
11 65 10
7 9 34
82 85 97
6 7 12
14 65 16
5 58 68
48 55 70
65 81 5
0 35 36
19 51 37
47 73 81
3 17 22
34 36 74
7 60 100
9 21 34
34 83 59
72 98 82
13 25 65
93 97 80
41 66 3
23 96 22
29 52 81
14 17 91
75 95 12
5 85 25
0 78 81
8 57 12
34 41 81
8 96 83
6 70 1
48 66 30
17 26 32
47 54 18
83 87 78
18 84 73
51 92 59
39 49 26
15 87 62
74 87 54
26 32 80
14 52 0
23 75 36
4 13 11
68 71 91
44 92 88
68 86 80
8 80 62
24 81 87
19 41 96
8 69 22
1 36 81
16 41 37
17 40 3
51 70 29
45 60 19
41 57 16
25 34 21
73 97 98
16 30 62
31 77 44
43 87 76
9 56 92
50 98 35
26 55 50
45 59 40
32 83 78
5 80 2
27 92 80
73 87 94
25 69 47
11 18 44
12 81 74
46 86 49
11 78 56
49 66 60
4 68 99
51 55 71
54 68 81
58 79 15
95 99 53
33 37 30
34 39 60
0 74 65
31 72 31
45 93 97
53 71 44
35 93 63
4 99 85
20 46 48
47 55 71
9 68 62
24 48 0
4 48 15
21 92 38
16 56 75
29 97 71
28 60 36
32 76 72
2 32 13
2 25 82
10 17 53
50 61 7
38 48 93
39 72 73
34 69 19
30 62 79
16 51 20
25 61 28
49 79 43
55 83 37
13 36 31
50 54 18
40 77 98
40 76 82
87 95 56
50 99 69
51 91 82
39 58 51
16 35 10
22 77 3
39 53 99
16 40 76
6 72 1
84 98 18
48 80 64
31 67 65
5 82 4
26 58 22
42 47 71
30 79 66
22 59 39
3 51 65
14 33 43
2 66 99
9 54 78
55 63 9
10 44 53
27 78 4
50 97 2
50 70 42
1 33 69
41 54 34
23 38 89
27 84 59
20 69 81
60 83 58
21 81 40
89 92 71
69 77 14
45 75 66
53 82 81
33 92 46
7 23 83
33 65 66
26 48 80
12 40 66
19 36 79
19 66 67
6 48 50
27 66 0
58 84 60
25 95 23
1 27 73
32 49 36
3 11 69
49 94 91
13 55 60
43 93 36
0 48 71
46 67 51
39 60 76
14 87 58
19 42 20
67 92 81
11 22 71
20 43 96
37 87 98
17 78 86
84 95 67
9 26 84
86 90 25
20 97 82
15 91 39
58 97 62
18 62 66
5 44 73
66 72 59
30 93 42
9 18 59
68 92 66
3 83 35
32 53 52
76 95 6
34 76 30
12 58 90
