11063 150
52 4 97
52 99 26
99 126 87
4 139 1
4 63 97
126 77 75
77 51 97
139 74 73
139 87 66
99 15 74
139 57 70
74 27 44
126 25 24
63 110 39
4 35 55
110 94 85
52 56 47
56 78 64
52 49 52
110 116 56
51 62 39
62 68 9
52 54 52
62 85 40
139 47 28
57 89 61
77 48 27
89 121 20
62 92 80
94 46 79
116 97 86
92 73 61
73 144 19
49 136 18
126 123 76
123 111 72
63 107 60
116 38 31
110 88 56
27 2 1
110 127 82
57 122 14
144 39 38
92 65 52
94 95 46
85 67 81
94 70 74
87 128 1
78 124 82
123 34 87
77 29 28
123 60 86
54 106 75
52 93 28
51 14 15
62 36 42
68 40 37
107 7 63
70 28 45
95 114 0
89 19 20
67 31 48
107 80 33
92 102 55
25 53 8
121 76 25
14 86 68
70 112 97
85 33 28
15 119 41
68 134 97
139 8 31
70 101 38
8 131 53
28 69 66
80 100 14
14 11 53
57 10 51
25 148 27
10 91 96
34 30 96
30 71 22
31 21 97
119 18 42
38 105 78
95 104 97
78 138 61
119 61 42
85 108 28
8 59 58
122 137 71
100 9 54
33 125 43
60 96 97
76 72 69
39 117 41
18 120 76
4 81 61
144 113 93
125 17 98
86 79 28
9 20 79
81 147 37
25 149 90
131 43 35
125 32 52
2 103 49
116 13 28
60 55 87
52 146 46
137 41 63
120 133 25
51 109 26
8 140 52
144 64 80
97 37 22
106 115 38
101 1 96
34 0 67
4 22 47
14 143 27
101 6 43
146 130 42
131 98 41
32 5 10
136 3 54
134 83 41
133 75 79
146 26 9
48 45 51
100 23 76
85 118 7
139 142 98
67 141 90
53 132 32
3 135 18
148 129 26
72 42 14
46 66 9
107 16 30
96 12 56
48 50 60
81 44 47
9 145 82
35 58 87
108 24 2
15 90 16
144 82 99
1 84 28
83 106 18
29 65 48
93 144 6
72 134 99
5 47 26
54 104 54
7 19 51
50 52 27
8 101 31
32 132 23
31 64 11
61 149 49
14 105 26
51 147 9
97 120 14
31 113 70
19 100 63
7 83 37
24 39 28
22 41 4
16 17 76
126 142 48
39 90 77
17 30 7
16 117 40
15 131 99
39 137 47
133 146 24
102 126 83
31 59 14
11 89 22
23 51 78
30 119 25
37 82 73
20 43 31
81 113 83
31 118 69
43 51 11
18 48 47
107 115 100
47 97 11
6 50 60
39 40 86
51 145 67
52 105 33
70 91 59
42 101 49
73 119 19
105 123 53
18 96 52
80 115 76
134 136 51
79 119 28
88 127 95
22 74 33
47 90 87
82 124 43
72 113 40
23 82 33
42 75 87
55 88 11
98 99 5
59 110 41
97 129 76
21 49 97
45 115 32
63 146 31
13 14 47
12 119 38
110 126 54
100 132 1
68 85 66
112 136 63
7 142 93
44 79 55
34 35 85
36 45 84
55 83 74
28 50 58
74 124 61
27 113 90
6 72 18
96 146 94
35 142 86
33 124 15
59 93 84
98 113 64
57 83 82
72 73 80
39 112 64
29 47 99
42 52 82
15 46 2
57 129 79
31 33 20
29 132 92
47 79 24
87 88 9
9 96 83
62 119 60
63 114 67
2 133 45
129 138 64
78 89 99
