11063 150
136 30 38
136 45 43
136 36 6
36 140 69
45 116 55
36 14 89
14 118 46
116 2 96
30 47 79
45 33 51
136 51 60
136 49 68
49 17 29
17 102 17
14 143 34
118 50 0
47 52 68
30 100 2
30 137 91
30 141 40
47 145 78
52 13 98
14 26 16
116 27 35
36 5 87
102 78 81
14 40 60
2 57 45
5 55 79
17 98 46
78 19 33
100 60 39
30 95 88
116 58 71
5 149 96
51 70 14
58 87 30
36 6 57
36 18 10
102 134 74
6 109 28
6 64 81
109 142 47
137 10 96
27 41 2
10 94 66
145 86 87
45 131 42
33 1 61
40 15 86
137 130 76
143 91 63
116 20 97
41 73 57
50 8 89
8 144 5
145 82 22
13 75 33
140 3 78
27 148 60
19 101 5
149 133 62
134 106 1
95 31 2
10 25 39
58 127 28
116 111 48
27 72 10
144 71 18
78 69 94
31 146 0
58 90 55
50 89 19
18 83 34
27 63 52
146 38 6
8 62 41
149 121 51
5 88 59
72 21 50
127 126 63
111 34 89
60 32 27
78 29 76
17 85 88
31 28 63
17 22 29
126 79 0
90 122 6
86 0 74
64 107 93
82 125 30
109 129 64
101 80 25
27 104 92
79 117 27
62 53 74
13 54 88
26 92 47
69 132 81
144 97 22
55 48 17
106 123 5
132 135 86
57 93 55
79 35 44
121 74 77
26 37 59
62 24 58
31 108 11
127 66 15
25 99 38
108 12 98
82 11 0
28 65 20
149 44 76
133 147 4
70 124 45
80 110 42
52 16 41
74 103 30
93 96 82
144 139 63
16 67 97
47 84 38
32 112 93
28 39 54
74 138 15
82 4 29
110 81 37
131 61 2
91 9 5
146 68 29
44 113 79
110 114 85
54 56 20
78 42 98
112 77 92
16 119 51
134 23 42
127 7 71
27 115 53
118 43 24
83 59 71
66 120 41
15 105 62
11 46 39
109 76 72
124 128 86
8 14 49
39 97 19
101 106 99
30 51 56
6 117 68
32 75 27
112 127 84
23 138 51
85 104 41
47 112 100
10 92 58
57 122 64
13 136 51
11 139 95
39 118 4
98 139 69
24 30 9
1 85 2
73 84 88
120 141 93
89 111 22
29 70 28
42 60 30
90 136 6
55 103 21
56 63 87
44 69 46
29 60 58
45 76 41
32 64 20
48 116 1
12 57 84
117 141 15
47 63 83
13 27 51
58 88 50
70 76 51
37 107 100
25 38 84
2 99 27
48 111 2
131 142 7
0 81 55
4 143 58
22 141 88
7 98 62
22 68 70
9 67 79
32 81 38
67 126 3
5 39 4
45 70 49
89 125 7
97 137 2
4 83 87
13 112 58
67 125 3
14 119 58
55 113 9
4 17 84
1 79 16
95 145 27
11 90 99
57 125 70
2 34 100
20 58 24
9 113 99
35 47 73
22 95 89
52 104 34
7 84 42
105 130 36
18 141 57
27 50 49
31 148 63
70 97 91
49 105 22
60 70 26
9 118 17
0 1 91
37 138 73
38 95 39
105 123 18
10 149 71
94 125 38
25 71 81
3 56 20
104 130 59
29 88 60
38 44 95
33 146 7
73 93 31
54 106 11
36 142 19
43 131 94
87 91 49
25 147 68
19 113 46
31 123 99
91 105 99
5 108 33
71 122 11
135 146 99
32 49 93
113 132 77
143 149 27
43 106 68
36 112 23
23 27 80
61 124 71
33 49 6
53 145 51
76 99 71
11 43 70
15 81 27
8 78 35
135 141 30
103 138 65
84 147 8
81 132 47
19 95 42
76 116 2
25 68 58
35 43 12
119 132 77
130 138 91
68 84 66
15 27 28
48 143 30
13 140 14
100 124 76
43 140 2
63 146 19
44 139 1
80 138 44
113 125 89
81 145 32
31 59 17
81 108 100
87 113 97
69 93 20
122 146 40
56 144 91
4 146 45
16 103 36
20 132 32
24 146 100
9 50 61
95 104 85
47 106 43
76 102 75
74 118 61
52 149 1
31 58 81
55 107 15
28 117 43
38 126 41
61 75 9
103 105 6
27 59 52
21 123 72
107 146 88
53 148 31
6 13 63
12 133 40
118 125 83
60 141 72
73 110 13
107 110 56
52 122 41
16 114 50
7 147 32
25 51 15
78 96 89
62 93 18
76 130 44
89 123 30
1 49 21
5 20 36
37 130 5
22 36 19
82 102 36
21 61 25
36 40 37
7 30 99
9 106 40
91 147 47
16 72 79
87 117 57
26 110 80
90 128 59
52 98 30
46 69 36
11 111 66
19 67 81
35 89 96
86 135 43
55 84 2
112 130 18
7 63 55
45 140 12
47 100 50
9 123 100
118 136 67
45 94 5
48 65 78
76 78 65
16 61 2
35 75 77
12 56 11
79 112 58
8 34 86
63 98 37
15 57 6
15 149 0
107 111 53
36 62 67
81 137 13
22 92 21
31 55 75
23 98 15
59 71 89
97 111 26
29 128 78
47 115 66
14 97 51
20 40 76
88 130 65
2 49 92
11 98 28
31 37 39
13 98 32
10 120 82
36 118 18
42 134 48
104 145 71
28 121 87
20 36 99
108 115 43
83 148 18
67 79 87
3 12 82
49 100 51
5 77 25
26 138 40
58 108 16
76 124 62
45 53 81
39 68 31
54 104 28
10 134 11
20 54 6
33 64 61
36 74 67
63 131 55
68 126 73
128 139 91
41 93 59
86 100 69
112 121 41
6 95 15
22 42 54
26 31 65
38 142 77
15 96 22
145 146 95
35 127 29
121 126 84
75 106 66
77 103 60
93 111 81
52 128 65
37 98 6
48 145 65
4 42 33
71 113 18
21 58 72
93 117 93
63 91 21
83 92 60
76 93 36
99 125 26
63 117 43
13 72 48
103 147 76
21 110 47
0 49 72
3 25 16
53 125 89
61 118 100
45 82 73
38 91 54
4 79 44
83 142 60
125 142 50
32 122 21
0 2 83
47 67 56
51 132 70
41 75 33
90 125 52
12 127 10
0 108 29
10 109 47
64 95 1
43 80 85
55 57 13
35 37 95
14 33 33
44 140 63
29 112 89
73 101 12
0 53 75
9 122 52
23 25 6
36 65 31
87 145 47
116 143 52
40 45 23
19 39 31
13 61 83
35 145 98
117 140 79
8 99 65
90 106 53
17 18 78
29 98 77
13 26 78
124 131 38
18 94 34
9 95 87
92 147 54
112 132 80
2 61 38
66 75 89
63 148 14
57 110 97
44 128 80
129 136 61
93 146 92
53 74 10
76 147 80
15 100 40
28 80 83
69 133 78
30 83 52
44 115 31
75 112 8
33 59 43
85 141 18
91 134 86
28 64 88
37 121 19
100 114 13
75 96 88
99 102 67
19 100 22
30 102 4
5 21 18
0 45 33
92 141 58
19 98 2
67 91 9
89 141 13
85 127 28
8 145 27
94 132 74
75 98 27
96 98 16
64 80 40
10 90 2
79 89 23
37 55 20
80 128 51
48 144 18
47 95 94
31 96 50
22 33 78
10 143 59
0 65 62
38 105 91
48 142 37
62 68 60
64 85 47
104 142 14
14 105 72
74 120 23
32 84 61
67 100 29
26 140 4
4 87 83
55 108 46
71 97 28
20 133 12
97 120 79
31 90 75
120 129 76
9 61 7
106 144 52
72 117 28
114 136 29
