15562 250
53 94 92
94 88 8
53 208 42
53 111 4
111 22 89
22 194 92
53 9 11
88 245 4
53 206 18
206 180 72
94 222 2
53 168 90
111 85 31
206 106 17
168 240 54
240 7 25
85 121 81
180 179 3
206 112 32
208 76 24
7 60 20
179 186 47
76 195 92
94 79 46
179 92 94
60 188 7
186 36 52
92 174 46
60 6 48
79 31 78
106 96 91
22 45 51
222 120 53
168 204 33
120 154 19
22 117 23
96 67 83
111 12 31
179 32 6
112 42 91
180 123 85
94 84 82
53 185 18
185 13 71
206 207 38
53 148 46
12 231 72
111 77 50
204 143 14
67 187 14
188 37 76
207 107 35
154 153 67
12 52 70
120 238 4
6 3 94
185 124 53
106 135 30
107 217 47
231 4 85
67 100 30
94 156 27
179 118 72
117 83 57
6 66 8
153 89 17
238 212 27
121 29 15
194 172 57
96 202 53
31 203 22
179 192 70
148 72 13
186 48 60
83 224 97
72 131 82
174 95 88
76 27 89
100 244 34
7 196 22
107 178 39
7 160 37
185 136 29
52 69 90
42 151 57
100 104 56
148 169 92
180 113 67
100 5 3
118 62 30
208 116 69
194 28 31
212 35 69
96 144 86
107 219 29
48 158 72
22 134 70
27 236 50
158 38 96
180 139 84
3 110 90
66 205 32
37 24 84
156 15 6
66 166 0
111 0 7
107 167 13
192 44 76
244 184 81
96 232 2
94 25 12
185 55 72
5 230 55
203 239 4
188 34 65
167 189 29
174 165 37
186 249 72
240 175 68
168 58 14
189 82 75
207 46 77
203 86 91
34 108 77
178 19 64
143 119 93
231 173 68
112 177 64
131 161 60
67 43 63
83 128 74
202 70 20
232 149 87
108 97 8
4 199 73
89 57 91
7 102 36
112 130 70
53 221 61
83 226 35
136 10 41
245 233 16
219 183 100
88 98 50
112 71 53
46 182 80
28 59 51
9 246 71
153 18 58
44 155 74
3 105 95
104 30 89
12 61 24
239 210 70
98 141 44
194 198 39
166 16 82
221 63 97
149 190 97
16 14 83
245 125 46
19 162 73
55 103 77
166 211 93
230 87 71
162 132 50
158 33 79
192 242 40
154 146 25
82 126 56
34 41 8
246 138 52
239 216 52
162 68 94
153 137 95
16 73 84
240 150 70
204 74 10
126 115 45
190 193 82
19 64 1
195 227 26
204 47 39
69 170 45
151 11 86
115 176 41
233 129 63
4 200 35
129 78 84
186 235 44
180 229 29
150 142 5
246 99 46
18 248 79
25 127 55
236 225 34
180 23 2
121 228 55
85 90 20
170 223 59
88 191 100
55 215 69
59 133 54
192 220 75
9 26 41
198 2 41
64 101 24
170 147 11
68 241 100
189 40 100
235 209 3
130 91 36
32 140 2
179 214 38
183 213 45
103 20 2
200 243 95
216 122 43
140 197 69
30 157 50
89 75 78
90 234 72
69 163 39
165 80 40
143 237 52
202 17 32
66 109 58
210 54 54
210 152 56
103 50 62
104 171 43
156 201 3
74 1 19
94 145 35
64 181 9
223 39 47
141 114 46
127 51 65
14 65 41
224 159 51
78 164 22
145 247 23
117 21 7
48 49 25
200 218 13
235 81 29
160 8 100
70 93 26
38 56 62
192 246 48
83 163 22
14 224 76
101 249 83
5 165 37
150 173 71
231 247 17
123 235 48
64 92 6
37 204 30
30 142 1
70 211 92
35 193 69
136 241 37
121 194 82
105 107 16
36 126 41
0 220 47
2 205 43
41 147 45
150 169 46
152 222 24
175 217 100
37 173 93
39 70 11
27 74 13
28 234 5
104 156 14
94 161 22
36 99 53
71 95 52
161 241 33
24 217 5
156 222 7
182 213 34
49 185 29
17 238 50
12 56 31
94 196 59
144 241 82
53 186 35
49 65 82
11 148 8
123 222 95
1 190 64
68 110 92
98 170 39
145 173 36
135 168 43
128 194 94
31 106 76
202 206 91
213 237 47
180 198 92
52 233 36
67 243 88
11 213 46
146 225 72
7 177 38
36 98 71
84 125 90
1 142 25
24 153 43
99 195 7
23 188 86
199 207 61
52 172 76
119 190 15
45 145 22
4 65 90
2 9 5
15 164 59
108 137 90
15 193 36
29 230 95
23 73 69
100 113 61
23 175 97
17 64 99
52 65 31
125 161 93
87 246 95
195 212 70
36 70 72
158 223 64
86 240 17
11 131 78
66 112 100
173 180 83
34 208 34
62 230 22
25 198 82
27 235 19
49 237 8
69 121 88
107 126 81
206 214 10
121 137 25
110 113 69
34 231 52
98 159 97
130 145 38
95 140 45
40 220 42
120 198 55
61 120 79
22 244 21
198 208 96
23 148 1
18 152 57
50 163 5
34 207 28
1 78 69
97 162 86
25 236 82
34 243 24
164 236 81
38 96 21
36 113 79
155 231 48
128 165 41
104 247 90
11 196 26
182 226 3
83 168 25
40 248 60
47 140 5
46 166 56
66 119 50
73 156 69
40 119 84
3 36 14
71 114 31
186 193 81
48 233 23
72 209 100
42 49 52
117 184 20
67 245 73
75 211 90
151 191 70
14 116 39
12 248 91
148 202 77
143 148 66
87 237 100
132 160 88
14 44 46
120 196 86
200 247 5
64 134 84
54 122 7
77 186 77
76 230 3
16 20 26
16 178 7
13 22 2
191 211 43
1 45 90
56 97 98
140 237 24
179 240 14
94 118 35
171 240 23
126 188 97
14 142 68
1 244 67
8 239 29
31 187 41
223 228 10
79 191 84
67 206 24
23 174 33
104 125 3
30 214 41
176 200 0
129 213 34
74 94 74
10 161 27
4 96 5
73 152 47
98 105 24
86 177 99
94 209 1
114 132 83
8 137 48
66 212 33
190 241 0
126 201 40
183 249 85
211 215 9
145 248 17
26 209 51
181 189 35
108 161 11
27 233 92
214 231 35
59 249 6
157 233 89
36 234 63
83 103 15
131 220 24
37 50 13
227 248 22
181 204 49
72 100 86
79 202 55
91 142 84
140 147 38
109 157 88
194 236 71
78 247 88
61 80 3
43 50 33
233 244 19
33 248 70
20 81 52
199 215 89
74 222 16
93 213 85
32 92 23
100 161 70
135 224 63
38 116 85
7 64 13
79 144 62
41 56 26
24 59 35
96 148 77
154 241 84
34 50 72
9 224 8
103 163 21
2 102 57
28 69 28
99 192 26
185 234 60
133 241 29
67 165 28
78 162 77
4 141 81
107 144 10
120 162 45
13 163 16
124 192 9
18 25 49
74 123 63
104 203 75
81 187 89
40 229 53
132 243 82
204 249 20
134 201 77
0 223 95
10 42 90
37 176 0
60 166 47
74 142 18
160 248 42
33 220 37
202 210 100
70 98 17
175 239 53
42 120 74
15 175 24
116 247 89
90 167 38
14 188 51
108 145 22
164 176 100
92 126 67
2 214 21
5 110 39
118 134 14
86 102 88
37 234 57
11 102 71
24 157 82
188 202 76
119 162 73
32 76 57
10 27 70
26 186 50
50 227 73
13 34 21
189 236 99
41 245 12
135 234 55
149 214 94
158 175 58
37 64 91
126 247 36
146 169 97
215 243 43
22 48 33
31 207 12
9 149 24
47 177 99
18 58 96
65 178 88
88 174 62
18 157 25
143 210 1
113 195 32
91 97 5
8 221 78
122 151 41
21 82 76
189 229 14
53 202 56
98 102 32
165 191 39
74 128 56
91 160 58
0 159 58
82 176 29
84 92 36
27 199 51
2 73 90
14 96 87
21 126 60
34 124 71
41 104 21
57 200 86
60 178 5
24 189 43
17 215 24
80 120 40
167 207 48
24 98 65
35 159 88
7 73 81
17 155 77
108 209 62
45 189 55
50 234 64
74 102 68
2 109 52
138 167 3
33 110 88
58 178 76
135 186 61
81 243 4
26 42 84
100 177 37
21 189 87
140 148 80
87 159 89
53 196 34
13 167 66
15 197 3
48 167 9
20 165 77
85 98 55
59 105 70
56 128 18
137 217 62
46 152 0
89 200 14
40 205 69
48 102 86
10 127 61
108 191 46
141 143 25
104 205 61
72 211 32
53 191 19
71 80 22
172 204 38
241 242 22
72 198 66
128 201 23
78 198 95
14 76 31
58 189 53
8 77 24
79 160 24
67 78 71
143 231 43
70 134 75
107 138 47
13 48 94
43 238 4
113 125 5
51 99 78
134 153 92
66 110 46
7 124 82
9 94 62
36 44 72
63 229 1
12 78 22
46 108 34
66 209 85
55 125 53
124 247 43
84 134 48
89 191 82
25 108 18
120 172 27
120 233 39
23 214 77
150 210 74
37 95 17
12 113 0
126 141 46
48 175 55
106 133 76
70 183 58
20 141 100
2 75 8
29 39 94
134 206 93
101 187 7
235 245 4
130 226 83
191 246 36
51 171 98
172 244 50
5 209 71
149 192 5
9 25 92
35 100 63
12 90 52
63 224 33
184 238 83
19 71 31
155 249 19
129 137 87
29 246 70
24 45 83
67 162 64
145 204 69
117 156 20
20 95 42
97 241 66
97 189 88
0 116 53
44 151 25
2 174 82
21 58 28
2 96 76
101 176 17
126 182 34
44 221 90
59 113 40
66 72 35
62 151 46
183 238 60
110 116 47
123 156 11
17 45 10
153 196 46
20 157 25
86 227 53
77 179 78
49 131 36
206 222 47
18 212 1
36 97 45
44 85 54
96 109 65
63 115 74
66 131 68
5 219 70
6 170 44
183 214 98
161 197 54
211 244 56
58 244 96
6 167 6
16 95 51
128 138 76
52 148 81
139 168 100
239 248 45
172 201 37
43 155 39
124 195 2
21 171 62
70 143 86
73 79 99
141 172 76
56 102 51
115 236 21
72 121 43
122 234 42
38 71 78
93 203 16
29 166 41
0 76 6
123 158 43
88 104 2
39 212 96
92 196 91
136 148 51
103 136 91
97 112 27
111 153 79
33 62 39
27 134 14
107 226 39
210 211 72
69 113 4
54 154 91
146 200 61
20 186 24
0 35 76
62 205 60
8 205 28
6 99 43
75 208 97
89 208 27
95 120 95
138 178 21
51 138 38
56 162 51
28 133 71
40 85 55
169 236 6
157 160 6
72 75 6
64 173 20
8 31 83
159 195 0
91 196 81
53 105 45
181 214 95
88 235 71
151 188 23
28 123 48
127 235 94
66 115 10
58 235 49
91 158 79
3 212 80
24 247 46
83 249 97
113 115 7
149 193 69
151 223 9
198 203 15
91 186 43
72 171 70
48 85 14
104 187 89
138 224 51
4 152 24
107 115 85
73 165 32
26 142 76
118 177 78
6 79 46
66 83 1
177 207 5
8 204 48
5 22 28
101 144 59
205 232 49
140 194 25
109 168 20
18 42 93
72 210 9
26 124 96
95 135 22
137 228 6
136 235 19
16 128 31
135 227 12
39 194 34
120 179 7
23 160 32
170 242 92
177 216 46
33 178 1
0 90 50
80 141 53
177 236 30
0 186 44
118 208 84
21 181 92
132 191 56
85 103 87
74 244 72
1 111 96
42 76 57
167 216 37
7 127 1
4 76 28
25 114 8
60 143 1
215 239 95
143 191 58
43 136 24
89 213 45
150 180 2
153 165 45
47 203 38
157 176 99
86 135 3
37 70 97
137 157 81
192 226 30
97 230 20
131 145 22
4 89 2
31 134 24
21 225 68
37 208 17
18 108 15
68 156 87
124 193 98
95 139 89
79 216 91
74 198 78
177 226 61
113 167 85
16 223 57
43 191 54
206 246 20
54 228 10
112 113 85
38 161 94
133 183 3
138 198 17
57 80 79
23 117 65
136 198 52
141 189 63
73 145 5
45 92 6
24 62 6
91 221 8
47 238 84
40 125 24
70 203 28
159 162 52
141 249 70
73 247 95
76 128 40
143 171 93
81 190 85
215 237 25
36 198 2
87 205 92
243 245 13
184 202 75
74 95 36
75 115 73
33 70 45
77 198 29
67 190 24
25 42 68
81 116 36
49 142 88
94 112 78
182 187 31
72 152 41
163 201 21
219 243 63
223 232 10
164 241 91
181 203 28
98 130 36
5 136 100
95 168 88
60 249 37
123 244 44
50 142 45
6 24 73
199 231 27
104 172 36
91 129 85
7 13 58
109 124 11
11 223 82
13 23 31
79 224 27
146 180 27
135 159 80
115 127 31
85 143 68
71 164 29
95 197 59
1 158 1
95 227 69
161 237 91
90 173 8
98 220 31
67 68 62
73 93 39
133 211 49
122 198 67
56 92 15
0 195 14
60 183 38
98 121 15
2 51 15
185 188 1
8 196 17
63 105 37
163 221 19
94 178 40
98 207 27
82 101 22
70 197 15
84 201 95
2 163 49
97 129 59
219 221 76
62 236 29
118 191 46
43 101 64
28 202 82
85 210 74
65 215 3
11 162 56
157 204 39
33 37 93
126 133 8
58 96 25
6 225 86
42 125 91
86 187 16
74 89 26
44 77 32
150 181 32
110 216 50
12 143 75
93 174 100
37 206 66
89 131 58
43 123 7
40 152 63
49 201 43
8 173 76
120 225 46
137 184 20
99 162 90
139 156 59
117 221 100
92 207 19
145 237 77
26 86 61
55 148 72
64 93 8
5 115 38
37 114 67
5 10 91
3 39 33
109 247 44
157 230 74
22 93 55
130 201 87
112 204 79
9 73 62
65 106 90
16 144 100
30 229 1
129 152 89
76 141 76
30 44 82
145 156 51
119 127 87
52 164 66
105 204 31
26 188 73
179 211 59
25 150 23
18 24 65
116 229 43
87 199 61
32 171 22
29 164 77
69 199 78
44 149 79
29 185 98
41 94 80
170 171 23
15 91 16
84 212 86
213 235 40
10 21 4
30 184 42
29 221 75
100 150 99
217 220 66
82 234 26
32 96 30
18 113 31
3 246 21
45 211 2
8 182 30
116 234 6
44 211 36
226 232 21
102 182 88
164 173 19
28 236 90
127 154 51
92 193 89
61 97 16
40 183 51
13 55 62
11 197 78
30 193 88
29 106 17
82 118 85
6 49 60
167 205 31
165 190 18
144 201 7
27 194 11
85 218 20
18 60 7
74 115 9
86 213 99
49 109 75
184 197 13
168 219 25
30 147 73
109 153 54
49 93 51
194 235 24
75 245 19
7 44 33
38 82 21
40 164 36
37 172 60
18 184 98
48 247 22
59 186 75
64 78 46
104 197 91
111 126 33
2 119 74
29 177 30
66 101 13
14 51 73
13 172 26
72 237 74
13 107 6
224 246 32
38 152 84
67 157 97
60 74 47
54 178 79
28 101 20
10 104 1
135 211 22
114 239 41
57 140 63
158 248 31
25 109 35
112 183 0
170 249 6
14 184 31
54 217 45
89 156 48
174 180 35
174 206 69
3 108 56
21 130 23
20 196 8
224 238 83
188 227 29
148 194 94
82 210 11
45 56 89
12 205 32
0 182 71
67 214 44
92 208 86
28 117 40
23 126 51
70 162 17
146 226 9
140 213 70
169 224 96
84 224 7
13 134 8
45 247 5
69 138 28
10 73 98
11 129 76
40 88 51
187 215 34
75 220 85
10 204 36
66 88 9
68 146 94
38 240 0
56 85 12
14 77 53
61 200 73
56 182 17
45 199 76
139 174 53
8 98 8
12 80 66
167 243 6
90 192 52
77 192 29
68 86 47
52 60 14
183 201 60
178 238 82
86 117 14
160 235 4
193 245 64
22 60 98
25 37 90
168 193 27
176 222 76
36 160 18
46 208 17
71 236 57
35 114 87
4 107 18
34 94 37
4 171 36
180 183 49
35 112 43
118 195 31
41 91 60
151 164 36
88 185 78
58 182 84
6 175 52
46 159 26
154 156 8
24 199 17
100 190 3
139 224 3
104 130 8
169 228 82
114 174 61
172 205 45
118 229 82
64 109 31
4 122 52
89 104 14
160 163 85
196 198 81
43 63 2
88 103 75
12 132 79
26 211 5
84 155 61
48 183 67
3 168 10
2 142 25
79 190 75
130 245 0
90 106 21
45 202 24
50 138 63
112 119 51
71 197 91
93 231 24
130 179 53
105 214 79
58 133 81
119 147 13
39 63 76
56 180 38
39 245 96
11 141 87
83 84 13
5 167 51
152 202 33
70 223 14
113 162 92
81 247 35
35 143 90
15 238 18
110 231 93
63 223 33
18 57 34
17 143 20
178 187 14
34 186 78
89 151 9
139 245 32
143 149 11
110 149 95
1 93 96
36 69 42
104 128 27
0 235 5
110 199 89
38 187 51
10 121 72
229 240 7
78 161 85
51 217 75
0 229 18
116 187 58
8 143 33
4 245 10
48 78 79
160 186 81
132 216 61
119 137 74
144 184 26
27 103 43
102 177 96
11 199 59
94 124 98
98 146 48
207 243 75
98 178 25
146 238 23
12 32 79
201 203 67
11 88 20
163 232 52
32 209 42
116 222 15
98 181 26
130 165 94
